,Source,Target,Weight,Type
67,JCueva_Infamador,Duda_Jerusalem,5,undirected
68,JCueva_Infamador,JCueva_Principe,26,undirected
69,JCueva_Infamador,JCueva_Saco,57,undirected
70,JCueva_Infamador,Lasso_Dido.restaurada,7,undirected
71,JCueva_Infamador,Virues_Marcela,9,undirected
72,JCueva_Principe,JCueva_Infamador,26,undirected
73,JCueva_Principe,JCueva_Saco,9,undirected
74,JCueva_Principe,Lasso_Constantinopla,48,undirected
75,JCueva_Principe,Lasso_Dido.restaurada,3,undirected
76,JCueva_Saco,Cervantes_GallardoEspanol,2,undirected
77,JCueva_Saco,Cervantes_Numancia,2,undirected
78,JCueva_Saco,JCueva_Infamador,57,undirected
79,JCueva_Saco,JCueva_Principe,9,undirected
80,JCueva_Saco,Lasso_Constantinopla,15,undirected
81,JCueva_Saco,Lasso_Dido.restaurada,10,undirected
82,Lasso_Constantinopla,Cervantes_GallardoEspanol,1,undirected
83,Lasso_Constantinopla,Cervantes_Numancia,2,undirected
84,Lasso_Constantinopla,JCueva_Principe,48,undirected
85,Lasso_Constantinopla,JCueva_Saco,15,undirected
86,Lasso_Constantinopla,Lasso_Dido.restaurada,60,undirected
87,Lasso_Constantinopla,Virues_Semirámis,4,undirected
88,Lasso_Constantinopla,Virues_Tirano,4,undirected
89,Lasso_Dido.restaurada,Cervantes_GallardoEspanol,2,undirected
90,Lasso_Dido.restaurada,Cervantes_Tratos,20,undirected
91,Lasso_Dido.restaurada,Duda_Jerusalem,2,undirected
92,Lasso_Dido.restaurada,JCueva_Infamador,7,undirected
93,Lasso_Dido.restaurada,JCueva_Principe,3,undirected
94,Lasso_Dido.restaurada,JCueva_Saco,10,undirected
95,Lasso_Dido.restaurada,Lasso_Constantinopla,60,undirected
96,Lasso_Dido.restaurada,Virues_Marcela,3,undirected
97,Lasso_Dido.restaurada,Virues_Semirámis,3,undirected
98,Virues_Marcela,Artieda_Amantes,18,undirected
99,Virues_Marcela,Cervantes_GallardoEspanol,14,undirected
100,Virues_Marcela,Cervantes_Tratos,7,undirected
101,Virues_Marcela,Duda_Jerusalem,7,undirected
102,Virues_Marcela,JCueva_Infamador,9,undirected
103,Virues_Marcela,Lasso_Dido.restaurada,3,undirected
104,Virues_Marcela,Virues_Semirámis,49,undirected
105,Virues_Marcela,Virues_Tirano,26,undirected
106,Virues_Semirámis,Argensola_Alejandra,18,undirected
107,Virues_Semirámis,Argensola_Isabela,21,undirected
108,Virues_Semirámis,Bermudez_Lastimosa,2,undirected
109,Virues_Semirámis,Bermudez_Laureada,21,undirected
110,Virues_Semirámis,Duda_Jerusalem,7,undirected
111,Virues_Semirámis,Lasso_Constantinopla,4,undirected
112,Virues_Semirámis,Lasso_Dido.restaurada,3,undirected
113,Virues_Semirámis,Virues_Marcela,49,undirected
114,Virues_Semirámis,Virues_Tirano,60,undirected
115,Virues_Tirano,Argensola_Alejandra,13,undirected
116,Virues_Tirano,Argensola_Isabela,1,undirected
117,Virues_Tirano,Artieda_Amantes,13,undirected
118,Virues_Tirano,Bermudez_Lastimosa,1,undirected
119,Virues_Tirano,Duda_Jerusalem,11,undirected
120,Virues_Tirano,Lasso_Constantinopla,4,undirected
121,Virues_Tirano,Virues_Marcela,26,undirected
122,Virues_Tirano,Virues_Semirámis,60,undirected
