"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"hermosa" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.0346933111296142 0.0337427453097584 0.0825292026409345 0.00661988613795843 0.0137268359643102 0 0.0434216239687364 0.0454421521403254 0.0139266067822575 0.0482189138689651 0 0.0616142945163278 0.0443965243863766 0.00796178343949045 0
"mientras" 0.0158002844051193 0 0.0432105433725829 0.0254582484725051 0.0416319733555371 0.0404912943717101 0.00634840020314881 0.0132397722759169 0 0.0114797382619676 0.0868432479374729 0.0363537217122603 0.0487431237379013 0.0180820927008619 0.0136109976861304 0.0342301636201821 0.00634236062662523 0.00796178343949045 0.0287108814240597
"vive" 0.0316005688102386 0 0.0108026358431457 0.135777325186694 0.0138773244518457 0.0809825887434202 0.0126968004062976 0.00661988613795843 0 0 0.0325662179765523 0 0.0208899101733863 0.0301368211681032 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0557324840764331 0.00957029380801991
"almas" 0.00790014220255965 0.020054816498429 0 0.0594025797691785 0.131834582292534 0 0.0380904012188928 0.00661988613795843 0 0 0.0217108119843682 0.00908843042806507 0.0208899101733863 0.066301006569827 0.0136109976861304 0.0410761963442185 0.0126847212532505 0 0.0191405876160398
"dónde" 0.0395007110127982 0 0.0216052716862915 0.00848608282416836 0.0208159866777685 0.0674854906195168 0.0126968004062976 0 0 0 0.0542770299609205 0.0817958738525857 0.0417798203467725 0.0180820927008619 0.0204164965291956 0.0684603272403642 0.0443965243863766 0.00796178343949045 0.124413819504259
"ir" 0.00790014220255965 0.00668493883280968 0.0540131792157286 0 0.0277546489036914 0.0674854906195168 0.0126968004062976 0.0264795445518337 0.137268359643102 0 0.0217108119843682 0.0181768608561301 0.0139266067822575 0.0301368211681032 0.0544439907445216 0.0753063599644006 0.0443965243863766 0.0796178343949045 0.00957029380801991
"ocasión" 0.0158002844051193 0.0534795106624774 0.0540131792157286 0.0254582484725051 0 0.0269941962478067 0.0190452006094464 0 0.0960878517501716 0.0114797382619676 0.0108554059921841 0.0545305825683904 0.0208899101733863 0.0482189138689651 0.0612494895875868 0.116382556308619 0.0317118031331262 0.0875796178343949 0.0382811752320796
"princesa" 0.0158002844051193 0 0 0 0 0 0.00634840020314881 0.198596584138753 0 0 0 0.0908843042806507 0 0 0 0 0 0 0
"cielos" 0.0474008532153579 0.0133698776656194 0 0.118805159538357 0.0624479600333056 0.0404912943717101 0.0190452006094464 0 0 0 0.0108554059921841 0 0.00696330339112875 0.0120547284672413 0.034027494215326 0.0273841308961457 0.0317118031331262 0 0.0287108814240597
"delante" 0.0395007110127982 0.0401096329968581 0.0324079075294372 0.0254582484725051 0.00693866222592284 0.0337427453097584 0.0253936008125952 0.0397193168277506 0.0137268359643102 0.0459189530478705 0.0325662179765523 0.00908843042806507 0 0.0120547284672413 0 0.0273841308961457 0.0126847212532505 0.0398089171974522 0.00957029380801991
"entrañas" 0.0316005688102386 0.0133698776656194 0.0324079075294372 0.0424304141208418 0.0763252844851513 0.0134970981239034 0.0126968004062976 0 0.0137268359643102 0.0459189530478705 0.0217108119843682 0.0272652912841952 0.0208899101733863 0.0120547284672413 0.0272219953722608 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.0957029380801991
"esperanza" 0.0711012798230368 0.0534795106624774 0.0216052716862915 0 0.0346933111296142 0.0134970981239034 0.031742001015744 0 0 0 0.0325662179765523 0.0363537217122603 0.027853213564515 0.0301368211681032 0.0136109976861304 0.0273841308961457 0.0887930487727532 0.0159235668789809 0.0478514690400995
"honra" 0.0395007110127982 0.020054816498429 0.0216052716862915 0.093346911065852 0.0138773244518457 0.0404912943717101 0.0380904012188928 0.0132397722759169 0 0 0 0.0181768608561301 0.0208899101733863 0.0301368211681032 0.0408329930583912 0.0273841308961457 0.0570812456396271 0.0636942675159236 0
"muley" 0 0.280767430978007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oro" 0.0158002844051193 0.020054816498429 0.0648158150588744 0.0339443312966735 0 0.0607369415575651 0.0126968004062976 0.0132397722759169 0.0137268359643102 0 0.0868432479374729 0.00908843042806507 0.027853213564515 0.00602736423362064 0.0136109976861304 0.0342301636201821 0.0317118031331262 0.0238853503184713 0.0191405876160398
"pensamientos" 0.0711012798230368 0.0133698776656194 0.0108026358431457 0.0424304141208418 0.0832639467110741 0.00674854906195168 0.0126968004062976 0.0132397722759169 0 0.0114797382619676 0 0 0.0487431237379013 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0126847212532505 0 0.00957029380801991
"voces" 0.0553009954179175 0.100274082492145 0.0432105433725829 0.0169721656483367 0.0138773244518457 0.0337427453097584 0.00634840020314881 0 0.0411805078929307 0 0 0.0181768608561301 0.00696330339112875 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0159235668789809 0.00957029380801991
"demás" 0.0395007110127982 0.0267397553312387 0.0324079075294372 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.0126968004062976 0 0.0549073438572409 0.0229594765239353 0.0651324359531046 0.0363537217122603 0.0417798203467725 0.0120547284672413 0 0 0.0253694425065009 0.0398089171974522 0.0478514690400995
"don" 0 0.0467945718296678 0.118828994274603 0.0509164969450102 0.0208159866777685 0 0 0.0198596584138753 0.109814687714482 0.0114797382619676 0.0217108119843682 0 0 0.409860767886203 0 0.0547682617922914 0 0.0159235668789809 0
"momento" 0.0158002844051193 0 0.0216052716862915 0.0254582484725051 0.00693866222592284 0.0337427453097584 0.00634840020314881 0.0860585197934595 0.0549073438572409 0.0114797382619676 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.0180820927008619 0.0204164965291956 0.0479222290682549 0.0380541637597514 0.0557324840764331 0.0574217628481194
"otras" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0.0424304141208418 0.00693866222592284 0.0337427453097584 0.0634840020314881 0 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0272652912841952 0.0208899101733863 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0380541637597514 0.0318471337579618 0
"padres" 0.0711012798230368 0.0869042048265258 0.0216052716862915 0.0763747454175153 0 0.00674854906195168 0.0126968004062976 0.00661988613795843 0 0.0114797382619676 0 0 0.0208899101733863 0.0241094569344826 0.0272219953722608 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0191405876160398
"poderoso" 0 0.0534795106624774 0 0.0169721656483367 0.0277546489036914 0.00674854906195168 0 0.0728187475175427 0.0274536719286205 0.0229594765239353 0.0108554059921841 0.00908843042806507 0.0626697305201588 0 0 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.00957029380801991
"ve" 0 0.020054816498429 0.0540131792157286 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0380904012188928 0.046339202965709 0.0549073438572409 0.0344392147859029 0 0.0363537217122603 0.027853213564515 0.0241094569344826 0.0068054988430652 0.0205380981721093 0.0190270818798757 0.0636942675159236 0.0191405876160398
"viva" 0.0316005688102386 0.0534795106624774 0.0108026358431457 0.00848608282416836 0.0693866222592284 0.0337427453097584 0 0.0264795445518337 0 0 0.0325662179765523 0.00908843042806507 0.027853213564515 0.0241094569344826 0.0204164965291956 0.00684603272403642 0.0317118031331262 0.0238853503184713 0.0765623504641593
"ardiente" 0.0158002844051193 0 0 0 0.0485706355814599 0.0134970981239034 0.00634840020314881 0.0595789752416258 0.0549073438572409 0.0344392147859029 0.0325662179765523 0.00908843042806507 0.05570642712903 0.0180820927008619 0.0748604872737172 0.0136920654480728 0.0253694425065009 0.0159235668789809 0.0669920566561393
"espíritu" 0.00790014220255965 0.0133698776656194 0.0216052716862915 0.0763747454175153 0.0693866222592284 0.020245647185855 0.00634840020314881 0 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0.0417798203467725 0 0 0.0136920654480728 0.0190270818798757 0.0159235668789809 0.0191405876160398
"mando" 0.0158002844051193 0.0267397553312387 0 0.00848608282416836 0.0208159866777685 0.0134970981239034 0 0.145637495035085 0.0274536719286205 0.0229594765239353 0.0108554059921841 0 0.00696330339112875 0 0.034027494215326 0.00684603272403642 0 0.0955414012738854 0.00957029380801991
"tuya" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0.093346911065852 0.0624479600333056 0 0.0126968004062976 0.0132397722759169 0 0.0229594765239353 0 0.0272652912841952 0.0208899101733863 0.0361641854017238 0.0204164965291956 0 0.0126847212532505 0.0238853503184713 0.0478514690400995
"vano" 0.0632011376204772 0.0534795106624774 0 0.00848608282416836 0.0208159866777685 0.0337427453097584 0.00634840020314881 0.0132397722759169 0 0.0344392147859029 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.0723283708034477 0.034027494215326 0.0684603272403642 0.0380541637597514 0.00796178343949045 0.0382811752320796
"verte" 0.0711012798230368 0.00668493883280968 0.0216052716862915 0.0594025797691785 0.0138773244518457 0.020245647185855 0 0.0264795445518337 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0482189138689651 0.0136109976861304 0.0547682617922914 0.0190270818798757 0.0398089171974522 0.0287108814240597
"alegre" 0.0158002844051193 0 0 0.0254582484725051 0.0693866222592284 0.0134970981239034 0.031742001015744 0.0198596584138753 0 0.0459189530478705 0.0325662179765523 0.00908843042806507 0.0417798203467725 0.0421915496353445 0.0068054988430652 0.0273841308961457 0.0443965243863766 0.00796178343949045 0.0191405876160398
"aqui" 0 0 0 0 0 0 0 0.258175559380379 0 0 0 0 0 0 0 0 0 0 0.00957029380801991
"brazo" 0.142202559646074 0.00668493883280968 0.0540131792157286 0.00848608282416836 0.00693866222592284 0.0472398434336618 0.00634840020314881 0 0.0274536719286205 0 0.0217108119843682 0 0.00696330339112875 0.0180820927008619 0.0544439907445216 0.00684603272403642 0.0761083275195028 0.00796178343949045 0.0191405876160398
"cierta" 0.0553009954179175 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.0269941962478067 0.0698324022346369 0.00661988613795843 0 0.0229594765239353 0.0325662179765523 0.0272652912841952 0.0139266067822575 0.0361641854017238 0.0272219953722608 0.0342301636201821 0.0443965243863766 0.0318471337579618 0.00957029380801991
"cuya" 0.0158002844051193 0.0534795106624774 0 0.0424304141208418 0.0485706355814599 0.00674854906195168 0.00634840020314881 0 0.0549073438572409 0.0688784295718058 0.0217108119843682 0 0.0208899101733863 0 0.0136109976861304 0.0342301636201821 0.0190270818798757 0.0159235668789809 0.00957029380801991
"dan" 0.00790014220255965 0.0267397553312387 0.0432105433725829 0.0678886625933469 0.0277546489036914 0.0134970981239034 0.0507872016251905 0.00661988613795843 0 0.0229594765239353 0.0108554059921841 0.00908843042806507 0.0208899101733863 0.0964378277379302 0.0272219953722608 0.0479222290682549 0.00634236062662523 0.00796178343949045 0.00957029380801991
"divino" 0.0474008532153579 0 0 0.0254582484725051 0.0485706355814599 0.0269941962478067 0.00634840020314881 0 0.0274536719286205 0 0.0434216239687364 0.0181768608561301 0.0696330339112875 0.0120547284672413 0 0.00684603272403642 0.0507388850130018 0.0238853503184713 0
"general" 0.00790014220255965 0.020054816498429 0.0108026358431457 0 0 0 0.0190452006094464 0.046339202965709 0.233356211393274 0.0573986913098381 0 0 0.0139266067822575 0.0542462781025857 0.0748604872737172 0 0.0190270818798757 0 0
"nuevo" 0.0395007110127982 0.0467945718296678 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0674854906195168 0.0126968004062976 0.0529590891036674 0 0 0 0.00908843042806507 0.0139266067822575 0.0120547284672413 0.0544439907445216 0.0342301636201821 0.0190270818798757 0 0.0287108814240597
"seguro" 0 0 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.0134970981239034 0.0126968004062976 0.105918178207335 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0454421521403254 0 0.0361641854017238 0.0544439907445216 0.0205380981721093 0.0380541637597514 0.0398089171974522 0.0191405876160398
"ánimo" 0.0158002844051193 0.020054816498429 0.0540131792157286 0.0678886625933469 0.00693866222592284 0.00674854906195168 0.0190452006094464 0 0.0549073438572409 0.0573986913098381 0 0.00908843042806507 0.0348165169556438 0.0180820927008619 0.0408329930583912 0.0136920654480728 0.0443965243863766 0.071656050955414 0.0478514690400995
"cabeza" 0.0948017064307158 0.0467945718296678 0.0432105433725829 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.0126968004062976 0 0.0274536719286205 0 0.0108554059921841 0.0181768608561301 0 0.0120547284672413 0.0136109976861304 0.0136920654480728 0.0126847212532505 0 0.00957029380801991
"contrario" 0.00790014220255965 0.0334246941640484 0.0540131792157286 0 0 0.0134970981239034 0.00634840020314881 0.0132397722759169 0.0549073438572409 0.103317644357709 0.0434216239687364 0.0181768608561301 0.0208899101733863 0.0180820927008619 0.0204164965291956 0.0136920654480728 0.00634236062662523 0.0238853503184713 0
"cuyo" 0.0158002844051193 0.020054816498429 0 0.0169721656483367 0.0763252844851513 0.0269941962478067 0.00634840020314881 0.00661988613795843 0 0.091837906095741 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.0180820927008619 0.0272219953722608 0.00684603272403642 0 0.0159235668789809 0.0191405876160398
"d" 0 0 0 0 0 0 0 0.112538064345293 0 0.24107450350132 0 0 0 0 0 0.0273841308961457 0 0 0.239257345200498
"dentro" 0.0237004266076789 0.020054816498429 0.0864210867451658 0 0.0346933111296142 0.0269941962478067 0.0190452006094464 0.00661988613795843 0.0411805078929307 0 0.0217108119843682 0.0272652912841952 0.0208899101733863 0.0120547284672413 0.0136109976861304 0.0205380981721093 0.0190270818798757 0.0159235668789809 0.0287108814240597
"hado" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.00848608282416836 0 0 0 0.0794386336555011 0.0274536719286205 0.0573986913098381 0.141120277898393 0 0.00696330339112875 0.0120547284672413 0.0816659861167824 0.0479222290682549 0 0.00796178343949045 0.00957029380801991
"hará" 0.0158002844051193 0.00668493883280968 0.0648158150588744 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.0444388014220416 0 0.0274536719286205 0.0229594765239353 0.0434216239687364 0.00908843042806507 0.0348165169556438 0.0421915496353445 0.0544439907445216 0.0342301636201821 0.0380541637597514 0.0557324840764331 0
"haz" 0.0237004266076789 0 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.0698324022346369 0.046339202965709 0.0137268359643102 0.0344392147859029 0 0.00908843042806507 0.0139266067822575 0.0361641854017238 0.0204164965291956 0.00684603272403642 0.0317118031331262 0.0159235668789809 0.0287108814240597
"justa" 0.00790014220255965 0.0401096329968581 0.0108026358431457 0.0594025797691785 0.0138773244518457 0.0134970981239034 0.0380904012188928 0.0198596584138753 0.0137268359643102 0 0.0434216239687364 0.0181768608561301 0.0208899101733863 0 0.0544439907445216 0.0205380981721093 0.0317118031331262 0.00796178343949045 0.00957029380801991
"lágrimas" 0.0158002844051193 0.0534795106624774 0 0.0509164969450102 0.0832639467110741 0.00674854906195168 0.00634840020314881 0 0.0137268359643102 0.0114797382619676 0.0434216239687364 0 0.0139266067822575 0 0.0204164965291956 0.0410761963442185 0.0190270818798757 0.00796178343949045 0.0382811752320796
"lleva" 0.0632011376204772 0.020054816498429 0 0.0424304141208418 0.0138773244518457 0.0337427453097584 0.0507872016251905 0.0132397722759169 0 0 0.0108554059921841 0.0363537217122603 0 0.0180820927008619 0.0748604872737172 0.0205380981721093 0.0126847212532505 0.0398089171974522 0.0191405876160398
"manera" 0.0711012798230368 0.0334246941640484 0.0108026358431457 0 0.0208159866777685 0.0269941962478067 0.0253936008125952 0.00661988613795843 0 0.0114797382619676 0 0.0727074434245206 0.0139266067822575 0.0361641854017238 0.034027494215326 0.0205380981721093 0.0317118031331262 0.0238853503184713 0.00957029380801991
"miedo" 0.0158002844051193 0.0467945718296678 0.0540131792157286 0.0339443312966735 0 0.0404912943717101 0.0190452006094464 0.0198596584138753 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.0181768608561301 0 0.102465191971551 0.034027494215326 0.0410761963442185 0.0697659668928775 0.0159235668789809 0
"piedad" 0.0158002844051193 0.00668493883280968 0 0.0763747454175153 0.0624479600333056 0.00674854906195168 0 0.0728187475175427 0.0686341798215511 0 0 0 0 0 0.0204164965291956 0 0 0.0557324840764331 0.0191405876160398
"soldados" 0.0711012798230368 0.00668493883280968 0 0 0 0 0 0.0132397722759169 0.205902539464653 0.0459189530478705 0.0217108119843682 0 0.0348165169556438 0.0542462781025857 0.0272219953722608 0.0136920654480728 0.0697659668928775 0 0.0382811752320796
"tienen" 0 0.0735343271609065 0.0108026358431457 0.0169721656483367 0.0346933111296142 0.0337427453097584 0.0126968004062976 0.0198596584138753 0 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.0348165169556438 0.0120547284672413 0.0204164965291956 0.0547682617922914 0.0126847212532505 0.00796178343949045 0.00957029380801991
"veras" 0.00790014220255965 0.0133698776656194 0.0648158150588744 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0190452006094464 0.0264795445518337 0 0 0.0217108119843682 0.0908843042806507 0.0417798203467725 0.0301368211681032 0.0204164965291956 0.0136920654480728 0.00634236062662523 0 0.0382811752320796
"ama" 0 0.0334246941640484 0.0432105433725829 0.0763747454175153 0 0 0.00634840020314881 0.0794386336555011 0 0.0229594765239353 0.0108554059921841 0 0.0208899101733863 0.00602736423362064 0.0068054988430652 0.0479222290682549 0 0.0318471337579618 0.0382811752320796
"amada" 0.0237004266076789 0.0267397553312387 0 0 0 0.0269941962478067 0 0.0397193168277506 0.0137268359643102 0.0229594765239353 0.0325662179765523 0.0363537217122603 0.0696330339112875 0.00602736423362064 0.0476384919014564 0.0410761963442185 0.0253694425065009 0.0238853503184713 0.00957029380801991
"della" 0.00790014220255965 0 0 0.0424304141208418 0.117957257840688 0.020245647185855 0.0190452006094464 0.0529590891036674 0 0 0 0 0 0.0241094569344826 0.0136109976861304 0.0547682617922914 0 0.127388535031847 0
"dime" 0.0158002844051193 0.0334246941640484 0.0324079075294372 0.00848608282416836 0 0.0742340396814685 0.0126968004062976 0.046339202965709 0.0137268359643102 0 0 0.0272652912841952 0.0139266067822575 0.0301368211681032 0.0136109976861304 0.0205380981721093 0.0761083275195028 0.0796178343949045 0.0478514690400995
"ea" 0 0.00668493883280968 0.0756184509020201 0 0 0.0134970981239034 0.0444388014220416 0.00661988613795843 0.0686341798215511 0.0114797382619676 0 0.109061165136781 0.00696330339112875 0.00602736423362064 0.0204164965291956 0 0.00634236062662523 0.00796178343949045 0.0191405876160398
"estaba" 0.126402275240954 0.0401096329968581 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00634840020314881 0 0.0137268359643102 0 0.0217108119843682 0.00908843042806507 0.0348165169556438 0.0180820927008619 0.0136109976861304 0.0205380981721093 0.0570812456396271 0.0477707006369427 0.0478514690400995
"hizo" 0 0.00668493883280968 0.0864210867451658 0.0339443312966735 0.0138773244518457 0.0742340396814685 0.0126968004062976 0.0198596584138753 0.0137268359643102 0.0344392147859029 0 0.0181768608561301 0 0.0482189138689651 0.0136109976861304 0.0136920654480728 0.0380541637597514 0.0398089171974522 0.0191405876160398
"inés" 0 0 0.0756184509020201 0.10183299389002 0.0555092978073827 0 0.0634840020314881 0 0 0 0 0 0 0 0 0 0 0 0
"ira" 0 0.0401096329968581 0.0324079075294372 0.0339443312966735 0.00693866222592284 0.020245647185855 0 0.0728187475175427 0.0823610157858614 0.0114797382619676 0 0 0.0139266067822575 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0317118031331262 0.0557324840764331 0.0191405876160398
"lupercio" 0.276504977089588 0.0133698776656194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"miserable" 0.0158002844051193 0.0133698776656194 0 0 0.0208159866777685 0.020245647185855 0 0.0198596584138753 0.0137268359643102 0.0459189530478705 0.108554059921841 0.0181768608561301 0.0487431237379013 0.00602736423362064 0.0272219953722608 0.0136920654480728 0.0190270818798757 0.0238853503184713 0.0191405876160398
"muro" 0.0158002844051193 0.0133698776656194 0 0 0 0.00674854906195168 0 0.0661988613795843 0.0960878517501716 0.0344392147859029 0.0542770299609205 0 0.0487431237379013 0.0421915496353445 0.0748604872737172 0.0136920654480728 0.0126847212532505 0 0
"pasión" 0 0.0267397553312387 0.0432105433725829 0.0254582484725051 0 0 0.0253936008125952 0 0.0411805078929307 0 0 0.0817958738525857 0.0696330339112875 0 0 0.0342301636201821 0.00634236062662523 0.0398089171974522 0.114843525696239
"serà" 0 0 0 0 0 0 0 0.244935787104462 0 0 0 0 0 0 0 0 0 0 0
"altos" 0.0474008532153579 0.0133698776656194 0.0108026358431457 0.0509164969450102 0.0485706355814599 0 0.0126968004062976 0.0198596584138753 0 0 0.0108554059921841 0 0.05570642712903 0 0 0 0.0126847212532505 0 0.00957029380801991
"amado" 0.0632011376204772 0.0401096329968581 0 0 0.00693866222592284 0.0269941962478067 0 0.0264795445518337 0 0 0.0325662179765523 0.00908843042806507 0.0626697305201588 0 0.0476384919014564 0.0205380981721093 0 0 0
"armas" 0.0474008532153579 0.0133698776656194 0.0216052716862915 0.0339443312966735 0.0138773244518457 0.0134970981239034 0 0.00661988613795843 0.0960878517501716 0.0229594765239353 0 0.0363537217122603 0.027853213564515 0.0241094569344826 0.0612494895875868 0 0.114162491279254 0.0318471337579618 0.0478514690400995
"consejo" 0.00790014220255965 0.0334246941640484 0.0216052716862915 0.0509164969450102 0.0138773244518457 0.00674854906195168 0.0126968004062976 0.0330994306897921 0 0 0 0.0181768608561301 0.0696330339112875 0.0120547284672413 0 0.0273841308961457 0.0443965243863766 0.0238853503184713 0.00957029380801991
"deja" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.0678886625933469 0.00693866222592284 0.0404912943717101 0 0 0.0686341798215511 0 0.0108554059921841 0.0272652912841952 0.0208899101733863 0.0542462781025857 0.034027494215326 0.0479222290682549 0.0253694425065009 0.071656050955414 0.0191405876160398
"hablar" 0.0158002844051193 0.020054816498429 0.0432105433725829 0 0 0.0269941962478067 0.0444388014220416 0.0264795445518337 0.0549073438572409 0.0344392147859029 0.0434216239687364 0 0.00696330339112875 0.0241094569344826 0.0408329930583912 0.0273841308961457 0.00634236062662523 0.0875796178343949 0.00957029380801991
"licencia" 0 0.020054816498429 0.0216052716862915 0.0424304141208418 0 0.0269941962478067 0.0126968004062976 0.0397193168277506 0.0823610157858614 0 0.0325662179765523 0.0181768608561301 0.0208899101733863 0.0421915496353445 0.0136109976861304 0 0.0190270818798757 0.0557324840764331 0
"males" 0.0316005688102386 0.0534795106624774 0 0.0509164969450102 0.0208159866777685 0.0472398434336618 0.00634840020314881 0.0198596584138753 0 0.0114797382619676 0 0.0181768608561301 0.00696330339112875 0.00602736423362064 0.034027494215326 0.0205380981721093 0.0126847212532505 0.0159235668789809 0.0191405876160398
"ofrece" 0.0237004266076789 0.0133698776656194 0 0 0.00693866222592284 0.0134970981239034 0.0507872016251905 0.00661988613795843 0.0274536719286205 0 0.0542770299609205 0.0727074434245206 0.027853213564515 0.0361641854017238 0.068054988430652 0.0479222290682549 0.00634236062662523 0 0.0382811752320796
"pudo" 0.0632011376204772 0.0133698776656194 0.0324079075294372 0.0339443312966735 0.00693866222592284 0.020245647185855 0.00634840020314881 0.0198596584138753 0.0411805078929307 0.0344392147859029 0.0108554059921841 0.0363537217122603 0 0.0421915496353445 0 0.0136920654480728 0.0317118031331262 0.0238853503184713 0.0382811752320796
"sabe" 0.0158002844051193 0.0267397553312387 0 0.0169721656483367 0.0346933111296142 0.0472398434336618 0.0444388014220416 0.0198596584138753 0 0.0229594765239353 0.0325662179765523 0.00908843042806507 0 0.0301368211681032 0.0204164965291956 0.0410761963442185 0.0253694425065009 0.0238853503184713 0.0382811752320796
"temo" 0.0237004266076789 0.0601644494952871 0.0216052716862915 0.0678886625933469 0 0 0.0190452006094464 0.0198596584138753 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.00602736423362064 0.034027494215326 0.00684603272403642 0.0190270818798757 0.0238853503184713 0
"vivo" 0.00790014220255965 0.020054816498429 0.0324079075294372 0.0763747454175153 0.0693866222592284 0.0134970981239034 0 0.0132397722759169 0.0137268359643102 0 0 0.0181768608561301 0.0208899101733863 0.0301368211681032 0.0544439907445216 0.00684603272403642 0 0.0398089171974522 0.0191405876160398
"boca" 0.0395007110127982 0.0267397553312387 0.0324079075294372 0.0169721656483367 0.00693866222592284 0.0404912943717101 0.0126968004062976 0 0 0.0114797382619676 0 0.0545305825683904 0.0348165169556438 0.00602736423362064 0.0204164965291956 0.0205380981721093 0.0126847212532505 0.0159235668789809 0.0191405876160398
"conmigo" 0.0237004266076789 0.0267397553312387 0.0108026358431457 0.0339443312966735 0 0.0337427453097584 0.00634840020314881 0 0 0.0114797382619676 0.0217108119843682 0.0636190129964555 0.0487431237379013 0.0904104635043096 0.0408329930583912 0.0273841308961457 0.0507388850130018 0 0
"descanso" 0.0158002844051193 0.0133698776656194 0 0.0169721656483367 0.124895920066611 0.00674854906195168 0.00634840020314881 0.0132397722759169 0.0274536719286205 0 0 0 0.0348165169556438 0 0 0 0.0126847212532505 0.0159235668789809 0
"dijo" 0.0158002844051193 0.0467945718296678 0.0324079075294372 0 0.00693866222592284 0.0269941962478067 0.0444388014220416 0 0.0411805078929307 0 0.0108554059921841 0.00908843042806507 0.0417798203467725 0.0120547284672413 0.0068054988430652 0 0.0443965243863766 0.0477707006369427 0.00957029380801991
"favor" 0.0395007110127982 0.0267397553312387 0.0216052716862915 0.00848608282416836 0 0.0269941962478067 0.0126968004062976 0.0264795445518337 0.0137268359643102 0 0.0651324359531046 0.0181768608561301 0.027853213564515 0.0361641854017238 0.0204164965291956 0.0273841308961457 0.0317118031331262 0.0477707006369427 0.0287108814240597
"fuerzas" 0.0158002844051193 0.020054816498429 0.0540131792157286 0.0763747454175153 0.0138773244518457 0.0134970981239034 0.0253936008125952 0 0 0 0.0325662179765523 0.0181768608561301 0.0208899101733863 0.0361641854017238 0.0544439907445216 0.0136920654480728 0.0253694425065009 0.0159235668789809 0.00957029380801991
"quede" 0.0158002844051193 0.0267397553312387 0 0.0169721656483367 0 0.020245647185855 0.0190452006094464 0.0330994306897921 0.0411805078929307 0.0229594765239353 0.0434216239687364 0.0272652912841952 0.027853213564515 0.0301368211681032 0.068054988430652 0.0205380981721093 0.0190270818798757 0.00796178343949045 0.0669920566561393
"saber" 0.00790014220255965 0.0334246941640484 0.0108026358431457 0 0.0346933111296142 0.0404912943717101 0.0253936008125952 0.046339202965709 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0421915496353445 0.0272219953722608 0.0547682617922914 0.0190270818798757 0.0318471337579618 0.0191405876160398
"trae" 0 0 0 0.0254582484725051 0.0902026089369969 0.0337427453097584 0.0126968004062976 0.0264795445518337 0 0.0229594765239353 0 0.0272652912841952 0.0208899101733863 0.0602736423362064 0.0136109976861304 0.0273841308961457 0.0126847212532505 0.0477707006369427 0
"vaya" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.0269941962478067 0.0444388014220416 0.0198596584138753 0.0549073438572409 0.0114797382619676 0.0108554059921841 0.0363537217122603 0.0208899101733863 0.0482189138689651 0.0204164965291956 0.0273841308961457 0.00634236062662523 0 0.0287108814240597
