"ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"calderete" 0 0 0 0 0 0 0 0 0 0.00265572507933979 0.0159302709283934 0 0
"calma" 0 0.0133934550649583 0.00534816557920633 0 0 0 0 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00682725896931147 0 0
"caos" 0 0 0 0 0 0 0 0 0.00205680906641436 0.0106229003173591 0.00568938247442623 0.0019612842489262 0.00870549316618786
"caras" 0 0 0 0 0 0.00911743253099927 0.00395194435662346 0 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.00980642124463098 0.00870549316618786
"carlismo" 0 0 0 0.00829703381041278 0 0 0 0.00406272852847973 0 0.00663931269834947 0.00682725896931147 0.00392256849785239 0
"carreteras" 0 0 0 0 0 0 0 0 0 0.00663931269834947 0.00227575298977049 0 0.0783494384956908
"castro" 0 0 0 0 0 0 0 0 0 0 0.0147923944335082 0.00588385274677859 0
"catre" 0 0 0 0 0 0 0 0 0.00205680906641436 0 0.0147923944335082 0.00392256849785239 0
"centinelas" 0 0 0 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0.0121881855854392 0.00205680906641436 0 0.00113787649488525 0.00392256849785239 0.0522329589971272
"cerrado" 0.00958772770853308 0.00446448502165275 0.0106963311584127 0.00414851690520639 0.00517812758906379 0 0 0.00812545705695945 0.00205680906641436 0.00132786253966989 0.00568938247442623 0 0
"chamorro" 0 0 0 0 0 0 0 0 0 0.0212458006347183 0 0 0
"civiles" 0 0 0 0 0 0 0 0 0.00205680906641436 0.0106229003173591 0.00796513546419672 0 0
"clausura" 0 0 0 0.00414851690520639 0 0.00455871626549964 0 0 0.00205680906641436 0.00132786253966989 0.0136545179386229 0 0
"claveles" 0 0 0 0 0 0 0 0 0 0 0.0182060239181639 0 0
"conmovida" 0 0.0089289700433055 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00790388871324692 0 0.00205680906641436 0.00398358761900968 0.00455150597954098 0.0019612842489262 0
"conmovido" 0.00479386385426654 0.0089289700433055 0.016044496737619 0.0165940676208256 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.00113787649488525 0.0019612842489262 0
"corneta" 0 0 0 0.00829703381041278 0 0 0.0395194435662346 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0 0
"crea" 0 0 0 0.00414851690520639 0.00517812758906379 0 0 0.00812545705695945 0.00617042719924309 0 0.00455150597954098 0.00980642124463098 0
"criolla" 0 0.0401803651948748 0 0 0 0 0 0 0.00205680906641436 0.00265572507933979 0.00341362948465574 0.0019612842489262 0
"cruzadas" 0.0191754554170662 0 0.0106963311584127 0 0 0.0136761487964989 0.00790388871324692 0 0.00205680906641436 0.00265572507933979 0.00113787649488525 0 0.00870549316618786
"curva" 0 0 0 0 0 0 0 0 0.0143976634649006 0.00398358761900968 0.00227575298977049 0.00588385274677859 0.00870549316618786
"dará" 0 0 0 0.00414851690520639 0 0 0.00395194435662346 0 0.00617042719924309 0.00398358761900968 0.00227575298977049 0.0117677054935572 0
"das" 0.00958772770853308 0 0 0 0 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0.00531145015867957 0.00455150597954098 0.00392256849785239 0
"declaró" 0 0 0 0 0 0.0136761487964989 0 0.0243763711708784 0.00205680906641436 0.00398358761900968 0.00113787649488525 0.00392256849785239 0
"dejas" 0.00479386385426654 0 0 0 0.00517812758906379 0 0 0 0.00411361813282873 0.00531145015867957 0.00341362948465574 0.00980642124463098 0
"deje" 0.00479386385426654 0 0.00534816557920633 0 0.0155343827671914 0 0.00395194435662346 0.00812545705695945 0 0.00531145015867957 0.00455150597954098 0 0
"desdeñoso" 0.00479386385426654 0.00446448502165275 0 0 0 0.00911743253099927 0.0118558330698704 0.0121881855854392 0.00411361813282873 0.00531145015867957 0 0 0
"destacaba" 0 0.00446448502165275 0.00534816557920633 0.00829703381041278 0 0.00911743253099927 0.0118558330698704 0.0121881855854392 0 0.00265572507933979 0.00113787649488525 0.0019612842489262 0
"dirá" 0 0 0 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.00568938247442623 0.00980642124463098 0
"dormirse" 0.00958772770853308 0.00446448502165275 0 0 0 0 0.00395194435662346 0 0 0.00929503777768925 0.00341362948465574 0.00392256849785239 0
"ejércitos" 0 0 0 0.0124455507156192 0.00517812758906379 0 0.0158077774264938 0 0 0.00265572507933979 0.00341362948465574 0 0.0261164794985636
"entereza" 0.00479386385426654 0 0.00534816557920633 0.0124455507156192 0 0.00455871626549964 0.00395194435662346 0.0121881855854392 0.00205680906641436 0 0.00227575298977049 0.00588385274677859 0
"eras" 0.0143815915627996 0 0 0.00414851690520639 0.025890637945319 0 0.00395194435662346 0.00406272852847973 0 0.00265572507933979 0.00341362948465574 0 0
"escarmiento" 0 0 0 0 0 0 0.00790388871324692 0 0.00205680906641436 0.00929503777768925 0.00568938247442623 0.0019612842489262 0
"esclavo" 0 0.0223224251082638 0 0 0 0 0 0 0.00617042719924309 0.00132786253966989 0.00568938247442623 0.00392256849785239 0
"escopeta" 0.00958772770853308 0 0 0 0.00517812758906379 0.00455871626549964 0.0158077774264938 0.00812545705695945 0 0.00398358761900968 0.00227575298977049 0.0019612842489262 0
"esquilas" 0 0.00446448502165275 0.00534816557920633 0 0.0310687655343828 0 0.00395194435662346 0 0.00411361813282873 0.00265572507933979 0.00113787649488525 0.0019612842489262 0.00870549316618786
"estáis" 0 0 0.032088993475238 0 0.00517812758906379 0.00455871626549964 0.00790388871324692 0 0.00205680906641436 0.00265572507933979 0.00341362948465574 0 0
"éste" 0 0 0.0106963311584127 0.00414851690520639 0 0 0.00395194435662346 0 0.00411361813282873 0.00398358761900968 0.00682725896931147 0.0019612842489262 0
"extremos" 0 0 0.00534816557920633 0.00829703381041278 0 0 0.00395194435662346 0 0.00205680906641436 0.00132786253966989 0.00455150597954098 0.0117677054935572 0
"fernanda" 0.062320230105465 0 0 0 0 0 0 0 0 0.00398358761900968 0 0 0
"frase" 0 0 0 0.00414851690520639 0 0 0 0 0.00205680906641436 0.00663931269834947 0.00568938247442623 0.00784513699570479 0
"fuero" 0 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0 0 0.00812545705695945 0 0.00663931269834947 0.00227575298977049 0.00784513699570479 0
"garganta" 0.00479386385426654 0.00446448502165275 0 0.00414851690520639 0.0103562551781276 0.00455871626549964 0.00395194435662346 0 0 0.00265572507933979 0.00341362948465574 0.00784513699570479 0
"gota" 0 0 0.0106963311584127 0 0.00517812758906379 0 0.0158077774264938 0 0.00411361813282873 0.00398358761900968 0.00227575298977049 0.0019612842489262 0.00870549316618786
"graciosa" 0 0.00446448502165275 0.00534816557920633 0.00829703381041278 0 0 0 0.00406272852847973 0.00411361813282873 0.00531145015867957 0.00568938247442623 0 0
"guardó" 0.00479386385426654 0.0089289700433055 0.00534816557920633 0.0290396183364447 0 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0 0.00113787649488525 0 0
"haberse" 0 0 0 0.00414851690520639 0.00517812758906379 0 0 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00796513546419672 0.00392256849785239 0
"hablan" 0.00479386385426654 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0.00812545705695945 0 0.00398358761900968 0.00227575298977049 0.00392256849785239 0.0174109863323757
"habrán" 0 0 0 0.00414851690520639 0.0207125103562552 0 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.00392256849785239 0
"hallaba" 0 0.00446448502165275 0.0213926623168253 0 0 0 0.0118558330698704 0 0.00617042719924309 0.00132786253966989 0.00455150597954098 0 0
"hallé" 0.00958772770853308 0 0.016044496737619 0.0207425845260319 0.00517812758906379 0 0 0.0121881855854392 0 0.00132786253966989 0.00113787649488525 0 0
"hecha" 0 0.00446448502165275 0 0 0 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0 0.00455150597954098 0.0117677054935572 0
"herencia" 0.00479386385426654 0.00446448502165275 0 0 0 0.00455871626549964 0 0.0162509141139189 0.00617042719924309 0.00531145015867957 0.00113787649488525 0.0019612842489262 0
"horrible" 0 0.00446448502165275 0 0.00414851690520639 0 0 0 0.00812545705695945 0.00411361813282873 0.0106229003173591 0.00227575298977049 0 0
"humana" 0 0.00446448502165275 0.00534816557920633 0 0 0 0 0 0.0102840453320718 0 0.00341362948465574 0.00980642124463098 0.00870549316618786
"humildad" 0 0.00446448502165275 0.00534816557920633 0 0.0155343827671914 0 0.0118558330698704 0.00812545705695945 0.00205680906641436 0.00531145015867957 0.00113787649488525 0 0
"humor" 0.00479386385426654 0 0 0 0 0 0 0 0.00822723626565746 0.00531145015867957 0.00682725896931147 0.0019612842489262 0
"hurto" 0 0 0 0 0.00517812758906379 0 0.0118558330698704 0.0121881855854392 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.00392256849785239 0
"húsar" 0 0 0 0 0 0 0.0553272209927284 0 0 0 0.00227575298977049 0 0
"incliné" 0.00479386385426654 0.017857940086611 0.0374371590544443 0.0165940676208256 0 0 0 0 0 0 0 0 0
"india" 0 0.0223224251082638 0 0 0 0 0 0 0.00411361813282873 0.00398358761900968 0 0.0019612842489262 0.0435274658309393
"inocente" 0.0239693192713327 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0.0136761487964989 0.00395194435662346 0.00406272852847973 0.00617042719924309 0 0 0 0
"inspector" 0 0 0 0 0 0 0 0 0.0246817087969724 0.00531145015867957 0 0 0
"instinto" 0 0 0 0.00414851690520639 0 0 0 0 0 0.00796717523801936 0.00113787649488525 0.0137289897424834 0.00870549316618786
"intenciones" 0 0 0.00534816557920633 0 0 0 0 0 0 0.00796717523801936 0.00568938247442623 0.00784513699570479 0
"jamona" 0 0 0 0 0 0 0 0 0 0.00132786253966989 0.00341362948465574 0.0235354109871144 0
"jaque" 0 0 0 0 0 0 0 0 0 0.00929503777768925 0.00682725896931147 0.00588385274677859 0
"jaula" 0.00958772770853308 0.0089289700433055 0 0 0.00517812758906379 0 0 0 0.00205680906641436 0.00796717523801936 0.00113787649488525 0.00392256849785239 0.00870549316618786
"josé" 0 0.00446448502165275 0 0 0 0 0 0 0.00617042719924309 0 0.00455150597954098 0.0156902739914096 0
"jugaban" 0.00479386385426654 0.0133934550649583 0.00534816557920633 0.00829703381041278 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.0019612842489262 0
"julián" 0 0 0 0 0 0 0 0 0 0.0172622130157086 0.00341362948465574 0 0
"juveniles" 0.00479386385426654 0.0089289700433055 0.0374371590544443 0.00829703381041278 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0 0
"látigo" 0 0.0089289700433055 0 0 0 0 0.0276636104963642 0 0.00205680906641436 0 0.00113787649488525 0.0019612842489262 0.0348219726647515
"lega" 0 0 0 0 0 0.0683807439824945 0 0 0 0 0.00113787649488525 0 0
"lento" 0.00958772770853308 0.0089289700433055 0 0 0 0 0.00395194435662346 0.00406272852847973 0 0.00398358761900968 0.00227575298977049 0.0019612842489262 0.0348219726647515
"león" 0 0.00446448502165275 0 0.0124455507156192 0 0.0136761487964989 0.00790388871324692 0.00812545705695945 0 0.00265572507933979 0.00113787649488525 0.00392256849785239 0
"leopoldina" 0 0 0 0 0 0 0 0 0 0 0.0147923944335082 0.00588385274677859 0
"llaman" 0 0.0133934550649583 0 0.0124455507156192 0.00517812758906379 0.00455871626549964 0.00395194435662346 0.00812545705695945 0.00205680906641436 0.00531145015867957 0 0 0
"llanto" 0 0.00446448502165275 0.0106963311584127 0.0124455507156192 0.0103562551781276 0 0 0 0 0.00398358761900968 0.00227575298977049 0.00392256849785239 0.00870549316618786
"llanura" 0 0.0133934550649583 0 0 0 0 0 0 0.00411361813282873 0 0.00455150597954098 0 0.0609384521633151
"llegan" 0 0.00446448502165275 0 0.00414851690520639 0.0103562551781276 0.00911743253099927 0 0.00812545705695945 0.00411361813282873 0 0.00227575298977049 0.0019612842489262 0.0261164794985636
"lodo" 0.00479386385426654 0 0 0.00414851690520639 0 0.00911743253099927 0.00395194435662346 0.00406272852847973 0.00205680906641436 0 0.00341362948465574 0.00392256849785239 0.0348219726647515
"losas" 0.00958772770853308 0.00446448502165275 0.0106963311584127 0.00829703381041278 0.025890637945319 0.0136761487964989 0 0 0 0.00132786253966989 0 0 0
"maligno" 0 0 0 0.00414851690520639 0 0 0 0 0.00617042719924309 0.00531145015867957 0.00682725896931147 0.00392256849785239 0
"mancha" 0 0.0089289700433055 0 0.00414851690520639 0.0103562551781276 0 0 0.00406272852847973 0 0.00265572507933979 0.00568938247442623 0.00392256849785239 0.00870549316618786
"maniobra" 0 0.00446448502165275 0 0 0 0.00455871626549964 0 0 0.00822723626565746 0.00132786253966989 0.00455150597954098 0.00784513699570479 0.00870549316618786
"manteo" 0 0 0 0 0 0.0273522975929978 0 0 0 0.00132786253966989 0.0102408884539672 0 0
"marcial" 0 0.017857940086611 0 0 0 0.00455871626549964 0 0.00406272852847973 0 0.00132786253966989 0.00796513546419672 0.00392256849785239 0
"marichalar" 0 0 0 0 0 0 0 0 0 0 0.00341362948465574 0.0254966952360406 0
"mas" 0 0.00446448502165275 0 0 0.0621375310687655 0.00455871626549964 0.00790388871324692 0 0 0 0 0 0
"masas" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0235354109871144 0
"meana" 0 0 0 0 0 0 0 0 0 0 0 0.0313805479828191 0
"merelo" 0 0 0 0 0 0 0 0 0 0 0 0.0313805479828191 0
"ministerio" 0 0 0 0 0 0 0 0 0 0.00663931269834947 0.00227575298977049 0.0176515582403358 0
"mirador" 0.0383509108341323 0 0 0 0 0 0 0 0.00411361813282873 0 0 0.0117677054935572 0
"mónica" 0 0 0 0 0 0 0 0 0.0329089450626298 0 0 0 0
"morella" 0 0 0 0 0 0 0 0 0 0 0.00682725896931147 0.019612842489262 0
"moribundo" 0.00479386385426654 0.00446448502165275 0.016044496737619 0.00414851690520639 0.00517812758906379 0 0 0.0243763711708784 0 0 0.00341362948465574 0 0
"moro" 0 0.00446448502165275 0 0 0 0.00455871626549964 0.00395194435662346 0 0 0.00796717523801936 0.00568938247442623 0.00392256849785239 0
"mortal" 0.0239693192713327 0 0.00534816557920633 0.00829703381041278 0 0 0 0.00406272852847973 0.00205680906641436 0.00531145015867957 0.00227575298977049 0 0
"moverse" 0 0.00446448502165275 0.0106963311584127 0 0.00517812758906379 0 0.0118558330698704 0 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.00392256849785239 0
"muchacha" 0 0 0 0 0 0.0182348650619985 0.0237116661397408 0.0121881855854392 0 0 0.00341362948465574 0 0
"mundana" 0 0.00446448502165275 0 0 0 0.00911743253099927 0 0 0.0123408543984862 0.00531145015867957 0.00113787649488525 0.00392256849785239 0
"novaliches" 0 0 0 0 0 0 0 0 0 0.00531145015867957 0.0136545179386229 0 0
"ocasiones" 0 0 0.00534816557920633 0 0 0 0 0.00406272852847973 0 0.00398358761900968 0.00682725896931147 0.00784513699570479 0.00870549316618786
"ocho" 0.00479386385426654 0 0 0 0 0 0 0.00406272852847973 0.00617042719924309 0.00265572507933979 0.00910301195908196 0.0019612842489262 0
"oficio" 0 0 0.0213926623168253 0.00414851690520639 0 0.00455871626549964 0 0 0.00205680906641436 0.00531145015867957 0.00568938247442623 0 0
"oscuros" 0.0143815915627996 0.0089289700433055 0 0.00414851690520639 0.0155343827671914 0 0 0.00406272852847973 0.00617042719924309 0 0.00113787649488525 0.0019612842489262 0.00870549316618786
"parroquia" 0 0 0 0 0 0 0 0 0 0.0132786253966989 0.00568938247442623 0.0019612842489262 0
"partidarios" 0 0 0 0.00414851690520639 0 0.00911743253099927 0 0.0243763711708784 0 0.00265572507933979 0.00113787649488525 0.00784513699570479 0
"partir" 0.00479386385426654 0.0089289700433055 0.00534816557920633 0.00829703381041278 0 0 0.0118558330698704 0.00406272852847973 0 0 0 0.0019612842489262 0.0435274658309393
"pasando" 0.00958772770853308 0 0 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00395194435662346 0.0121881855854392 0 0.00663931269834947 0.00113787649488525 0.0019612842489262 0
"paseaba" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.00414851690520639 0 0.00911743253099927 0 0.00812545705695945 0.00205680906641436 0 0.00341362948465574 0.00784513699570479 0
"patroncito" 0 0 0 0 0 0 0 0 0.0329089450626298 0 0 0 0
"perdón" 0.00958772770853308 0.0089289700433055 0.0106963311584127 0.00829703381041278 0 0 0 0.0203136426423986 0.00205680906641436 0.00132786253966989 0 0.0019612842489262 0
"perdone" 0 0.017857940086611 0.00534816557920633 0.00414851690520639 0 0.00455871626549964 0 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00227575298977049 0.00392256849785239 0
"periódicos" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00929503777768925 0.00568938247442623 0.00392256849785239 0
"petaca" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00663931269834947 0.00910301195908196 0.0019612842489262 0
"pisar" 0 0.0089289700433055 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.0102840453320718 0.00265572507933979 0.00227575298977049 0.0019612842489262 0.00870549316618786
"portezuela" 0 0 0 0 0 0 0 0 0.00411361813282873 0.0106229003173591 0.00682725896931147 0 0
"presentó" 0 0 0.0106963311584127 0 0.00517812758906379 0 0 0.00812545705695945 0.00411361813282873 0.00531145015867957 0.00227575298977049 0.00588385274677859 0
"prestigio" 0 0 0 0 0 0 0 0.00812545705695945 0.0102840453320718 0.00398358761900968 0.00341362948465574 0.00588385274677859 0
"prior" 0.0287631831255992 0.00446448502165275 0.016044496737619 0 0 0.0136761487964989 0.00395194435662346 0.00406272852847973 0 0 0 0.0019612842489262 0
"procesión" 0 0 0.0374371590544443 0.00414851690520639 0.0103562551781276 0.00911743253099927 0 0.00406272852847973 0 0.00132786253966989 0.00227575298977049 0 0
"profundamente" 0 0.00446448502165275 0.00534816557920633 0.00829703381041278 0 0.00455871626549964 0 0.00812545705695945 0.00411361813282873 0.00398358761900968 0.00227575298977049 0.00392256849785239 0
"promesas" 0 0.00446448502165275 0 0.00414851690520639 0 0 0 0 0 0.00132786253966989 0.00796513546419672 0.0117677054935572 0
"protesta" 0 0 0 0 0 0 0 0 0.0102840453320718 0.00531145015867957 0.00113787649488525 0.0117677054935572 0
"quedose" 0.00958772770853308 0.0089289700433055 0.0213926623168253 0.00829703381041278 0 0.00911743253099927 0.00395194435662346 0 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"querida" 0.00958772770853308 0.00446448502165275 0 0 0 0 0 0.00406272852847973 0 0.0132786253966989 0 0.00392256849785239 0
"rabiosa" 0 0 0 0 0 0.00455871626549964 0 0 0.00205680906641436 0.0146064879363688 0.00113787649488525 0.0019612842489262 0.00870549316618786
"recoger" 0.00479386385426654 0 0.00534816557920633 0 0 0.00455871626549964 0.00395194435662346 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.00588385274677859 0
"recordando" 0 0.0089289700433055 0.016044496737619 0.00414851690520639 0.0103562551781276 0.0136761487964989 0.00395194435662346 0.00406272852847973 0 0.00265572507933979 0.00113787649488525 0 0
"regio" 0 0 0 0 0 0 0 0 0 0.00398358761900968 0.0147923944335082 0 0
"revoluciones" 0 0 0 0 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.0117677054935572 0.00870549316618786
"rezaba" 0.00958772770853308 0.00446448502165275 0.0267408278960317 0 0.00517812758906379 0 0 0.00812545705695945 0.00205680906641436 0.00531145015867957 0 0 0
"rico" 0.00479386385426654 0 0 0 0.00517812758906379 0.00455871626549964 0.00395194435662346 0 0.00411361813282873 0.00531145015867957 0.00682725896931147 0 0
"ronca" 0 0 0.00534816557920633 0.00829703381041278 0.00517812758906379 0.00911743253099927 0.00395194435662346 0.00406272852847973 0.00411361813282873 0.00531145015867957 0 0.00392256849785239 0
"rosarios" 0 0 0 0 0.0362468931234466 0.00455871626549964 0.00395194435662346 0 0 0.00132786253966989 0.00682725896931147 0 0
"rota" 0.00479386385426654 0 0.00534816557920633 0.00829703381041278 0 0.00455871626549964 0.00395194435662346 0 0.00205680906641436 0.00265572507933979 0.00682725896931147 0 0.00870549316618786
"sabido" 0 0.0089289700433055 0.016044496737619 0.0124455507156192 0.00517812758906379 0.00911743253099927 0 0 0.00411361813282873 0.00398358761900968 0 0 0
"sabrá" 0 0.00446448502165275 0 0 0.0155343827671914 0 0 0 0.00205680906641436 0.00531145015867957 0.00341362948465574 0.00784513699570479 0
"sal" 0 0.0089289700433055 0 0 0 0 0.00790388871324692 0 0 0.00663931269834947 0.00796513546419672 0 0
"santísima" 0 0 0 0.00829703381041278 0 0.0182348650619985 0.00395194435662346 0.00406272852847973 0 0.00531145015867957 0.00455150597954098 0 0
"sepultura" 0.00958772770853308 0 0 0 0 0.0136761487964989 0.00395194435662346 0.00812545705695945 0.00822723626565746 0.00398358761900968 0.00113787649488525 0 0
"servidora" 0 0 0 0 0 0 0 0 0 0.00663931269834947 0.00455150597954098 0.0137289897424834 0
"sir" 0 0 0 0 0 0 0 0 0.0205680906641436 0 0 0.00392256849785239 0.0348219726647515
"sonreí" 0.0143815915627996 0.0133934550649583 0.016044496737619 0.0290396183364447 0 0 0 0 0 0 0 0 0
"sonreír" 0.0239693192713327 0.0223224251082638 0 0.00829703381041278 0 0.00911743253099927 0 0.00812545705695945 0 0 0 0 0
"sorbo" 0 0.00446448502165275 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00929503777768925 0.00455150597954098 0 0
"suelto" 0.00479386385426654 0.0133934550649583 0 0 0.0103562551781276 0.00455871626549964 0 0 0.00205680906641436 0.00663931269834947 0.00227575298977049 0.0019612842489262 0
"talante" 0 0.017857940086611 0.00534816557920633 0.0165940676208256 0.00517812758906379 0.00455871626549964 0 0.00812545705695945 0 0.00265572507933979 0 0.0019612842489262 0
"tardes" 0.00958772770853308 0 0 0 0.00517812758906379 0.0136761487964989 0 0.00812545705695945 0.00617042719924309 0 0.00568938247442623 0 0
"taza" 0 0 0 0.00829703381041278 0 0 0.00790388871324692 0.00406272852847973 0.00411361813282873 0.00265572507933979 0 0.00980642124463098 0.0174109863323757
"techo" 0.00479386385426654 0 0 0 0.00517812758906379 0.0136761487964989 0 0 0 0.00398358761900968 0.00568938247442623 0.00392256849785239 0.00870549316618786
"temblar" 0.0143815915627996 0.00446448502165275 0.016044496737619 0.0124455507156192 0 0 0 0.0121881855854392 0.00411361813282873 0 0 0.0019612842489262 0
"tenue" 0.0191754554170662 0.017857940086611 0.0267408278960317 0.00414851690520639 0.00517812758906379 0 0 0 0 0 0 0 0.00870549316618786
"teodosio" 0 0 0 0 0 0 0.0355674992096111 0.00406272852847973 0.0123408543984862 0 0 0 0
"término" 0 0 0 0.00829703381041278 0 0 0 0.00812545705695945 0.00205680906641436 0.00398358761900968 0.00682725896931147 0.0019612842489262 0.00870549316618786
"terreno" 0 0.00446448502165275 0.00534816557920633 0 0 0 0 0 0.00617042719924309 0.00265572507933979 0.00455150597954098 0.00784513699570479 0.00870549316618786
"tomaba" 0 0 0 0 0 0 0.00790388871324692 0.00812545705695945 0 0.00265572507933979 0.00796513546419672 0.00588385274677859 0
"traen" 0.00479386385426654 0.00446448502165275 0 0.00414851690520639 0 0.00455871626549964 0.00790388871324692 0.00406272852847973 0 0.00265572507933979 0.00113787649488525 0.00980642124463098 0.00870549316618786
"traes" 0 0 0 0.00414851690520639 0 0.00455871626549964 0 0.0162509141139189 0.00822723626565746 0.00398358761900968 0.00227575298977049 0.0019612842489262 0
"trémula" 0.0143815915627996 0 0.016044496737619 0 0.0103562551781276 0.00455871626549964 0.00395194435662346 0.00812545705695945 0 0.00132786253966989 0.00113787649488525 0.00392256849785239 0
"tuvieron" 0 0 0.00534816557920633 0 0 0.0136761487964989 0.00395194435662346 0 0.00411361813282873 0.00531145015867957 0.00341362948465574 0.00392256849785239 0
"valientes" 0 0 0 0.00414851690520639 0 0 0.0158077774264938 0.0121881855854392 0.00205680906641436 0 0.00682725896931147 0 0.00870549316618786
"vayas" 0 0 0.016044496737619 0 0 0 0.00790388871324692 0.00812545705695945 0 0.00929503777768925 0.00113787649488525 0 0.00870549316618786
"velador" 0.0143815915627996 0 0 0.00414851690520639 0 0 0.00395194435662346 0.00406272852847973 0.00205680906641436 0 0.00910301195908196 0.0019612842489262 0
"ventura" 0.00479386385426654 0.0133934550649583 0.00534816557920633 0.00829703381041278 0.0155343827671914 0 0.00790388871324692 0 0.00205680906641436 0 0.00341362948465574 0 0
"vidrios" 0.0191754554170662 0 0 0.0124455507156192 0 0.00455871626549964 0 0 0.0102840453320718 0 0 0.00588385274677859 0
"vientos" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00796717523801936 0.00455150597954098 0.00784513699570479 0
"vientre" 0 0 0 0 0 0 0.00395194435662346 0 0.0123408543984862 0.00132786253966989 0.00227575298977049 0.00784513699570479 0.0174109863323757
"violento" 0 0 0 0.00829703381041278 0 0.00455871626549964 0.0118558330698704 0.00812545705695945 0.0102840453320718 0.00132786253966989 0 0.00392256849785239 0
"virtud" 0.00479386385426654 0.0089289700433055 0.0106963311584127 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.00227575298977049 0.0019612842489262 0.00870549316618786
"volviendo" 0 0.0089289700433055 0.016044496737619 0.0248911014312383 0 0 0.00395194435662346 0 0 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"volviéndose" 0.0143815915627996 0.00446448502165275 0.0106963311584127 0.00829703381041278 0 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0.00132786253966989 0.00113787649488525 0.0019612842489262 0
"vuelven" 0 0.00446448502165275 0.00534816557920633 0 0.0103562551781276 0.00455871626549964 0.00395194435662346 0 0 0.00398358761900968 0.00227575298977049 0.0019612842489262 0.0348219726647515
"zuecos" 0.00479386385426654 0 0 0.00414851690520639 0.0362468931234466 0.0136761487964989 0 0.0121881855854392 0 0 0 0 0.00870549316618786
"-a" 0 0 0 0 0 0 0 0 0.0308521359962155 0 0 0 0
"abanico" 0 0 0.00534816557920633 0 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00227575298977049 0.0137289897424834 0
"acabar" 0 0 0.00534816557920633 0 0 0 0.00395194435662346 0 0 0.0106229003173591 0.00113787649488525 0.00588385274677859 0.00870549316618786
"acerca" 0.00479386385426654 0.0089289700433055 0 0.00414851690520639 0.0310687655343828 0.00455871626549964 0 0.00406272852847973 0 0.00132786253966989 0.00113787649488525 0 0.00870549316618786
"adolescente" 0.00479386385426654 0.053573820259833 0 0 0 0 0 0.00406272852847973 0 0.00132786253966989 0 0 0
"afortunadamente" 0 0.00446448502165275 0.00534816557920633 0.00414851690520639 0 0.00455871626549964 0 0 0 0.0106229003173591 0.00227575298977049 0.0019612842489262 0
"aleteo" 0.00958772770853308 0.00446448502165275 0 0.00829703381041278 0.00517812758906379 0 0.00790388871324692 0 0.00617042719924309 0.00265572507933979 0.00227575298977049 0 0
"alojamiento" 0 0.00446448502165275 0 0.00414851690520639 0 0 0.0118558330698704 0.0284390996993581 0.00205680906641436 0 0 0.00392256849785239 0
"amenaza" 0.00479386385426654 0 0.00534816557920633 0 0 0 0.00790388871324692 0 0.00411361813282873 0.00132786253966989 0.00341362948465574 0.00588385274677859 0.0174109863323757
