"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_GallardoEspanol" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido restaurada" "Virues_Marcela" "Virues_Semirámis"
"parís" 0 0 0 0 0 0.0674854906195168 0 0 0 0 0 0 0 0
"pasado" 0 0.00668493883280968 0.0324079075294372 0.00848608282416836 0 0 0.00602736423362064 0.00634840020314881 0 0 0 0 0.00908843042806507 0.0139266067822575
"pascual" 0 0 0 0 0 0 0 0.0634840020314881 0 0 0 0 0 0
"pedir" 0 0 0.0216052716862915 0.00848608282416836 0 0 0.0180820927008619 0.0126968004062976 0 0.0137268359643102 0 0 0.00908843042806507 0
"perra" 0.0158002844051193 0.0267397553312387 0 0 0 0 0 0 0 0 0.0229594765239353 0 0.0181768608561301 0
"pocas" 0 0 0 0.00848608282416836 0 0.00674854906195168 0.0180820927008619 0.0253936008125952 0 0.0137268359643102 0 0 0 0
"pon" 0 0 0 0.0169721656483367 0 0.00674854906195168 0 0.0190452006094464 0.0198596584138753 0.0137268359643102 0 0 0 0
"pones" 0.0158002844051193 0.00668493883280968 0 0 0 0.0134970981239034 0.0120547284672413 0 0.00661988613795843 0 0 0 0 0.0139266067822575
"presta" 0.0158002844051193 0 0 0 0 0.00674854906195168 0.00602736423362064 0 0.0198596584138753 0 0.0114797382619676 0 0.0181768608561301 0
"príncipes" 0.00790014220255965 0 0.0108026358431457 0.0254582484725051 0 0 0 0 0 0.0411805078929307 0 0 0.00908843042806507 0.00696330339112875
"probar" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.0269941962478067 0.00602736423362064 0 0 0 0 0 0 0.00696330339112875
"procure" 0 0.00668493883280968 0 0.00848608282416836 0 0 0 0.00634840020314881 0.0264795445518337 0 0 0 0.0272652912841952 0
"procuro" 0 0.00668493883280968 0 0 0 0.0134970981239034 0.00602736423362064 0 0.0132397722759169 0 0 0.0108554059921841 0 0.0208899101733863
"quietud" 0.00790014220255965 0 0 0 0 0.00674854906195168 0 0 0.0397193168277506 0 0 0 0 0.0139266067822575
"rebeldes" 0.0395007110127982 0.020054816498429 0 0 0 0 0 0 0 0.0137268359643102 0 0 0 0.00696330339112875
"regalo" 0 0 0.0432105433725829 0 0 0.00674854906195168 0 0 0 0.0137268359643102 0.0114797382619676 0 0.00908843042806507 0.0139266067822575
"resolución" 0 0.00668493883280968 0 0 0 0 0.00602736423362064 0.0126968004062976 0 0.0274536719286205 0.0229594765239353 0.0108554059921841 0.00908843042806507 0
"resplandor" 0 0 0 0.00848608282416836 0.0624479600333056 0 0 0 0 0 0 0 0 0
"ropa" 0 0 0.0108026358431457 0 0 0 0.00602736423362064 0 0 0.0411805078929307 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875
"roque" 0 0 0 0 0 0 0 0.0634840020314881 0 0 0 0 0 0
"sabrá" 0.00790014220255965 0 0 0 0 0.00674854906195168 0.0120547284672413 0.0190452006094464 0 0 0 0.0108554059921841 0 0.0139266067822575
"sacra" 0.0237004266076789 0.0133698776656194 0 0 0.0208159866777685 0 0 0 0 0.0274536719286205 0 0 0 0
"sacrificio" 0.0237004266076789 0 0 0 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0.0434216239687364 0 0
"seáis" 0 0 0 0 0 0.0134970981239034 0 0.0253936008125952 0 0 0 0.0325662179765523 0 0.00696330339112875
"sentir" 0 0.0133698776656194 0 0 0.00693866222592284 0 0.00602736423362064 0 0.0132397722759169 0 0 0 0.0181768608561301 0.0139266067822575
"seso" 0 0.0133698776656194 0.0216052716862915 0 0.0138773244518457 0 0.00602736423362064 0.00634840020314881 0 0 0 0 0.00908843042806507 0.00696330339112875
"siglos" 0 0 0 0 0.00693866222592284 0.00674854906195168 0.0180820927008619 0.0190452006094464 0 0 0 0 0 0.0139266067822575
"singular" 0 0 0.0216052716862915 0 0 0.0134970981239034 0 0 0 0.0411805078929307 0 0 0.0272652912841952 0
"so" 0 0 0.0108026358431457 0.00848608282416836 0.0208159866777685 0 0.0120547284672413 0 0.00661988613795843 0.0274536719286205 0 0 0 0
"socorre" 0.0158002844051193 0 0 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0120547284672413 0 0.00661988613795843 0 0 0.0108554059921841 0 0
"soledad" 0 0.00668493883280968 0.0216052716862915 0.0169721656483367 0 0.00674854906195168 0 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0 0.00908843042806507 0
"solicita" 0 0.00668493883280968 0 0 0 0.00674854906195168 0.0180820927008619 0.0126968004062976 0.0132397722759169 0.0137268359643102 0 0 0 0
"suelta" 0 0 0 0 0 0.0337427453097584 0.00602736423362064 0.0126968004062976 0.00661988613795843 0 0 0 0 0.00696330339112875
"temido" 0.0237004266076789 0.00668493883280968 0 0 0 0 0.00602736423362064 0.00634840020314881 0 0.0137268359643102 0.0344392147859029 0 0 0
"templos" 0.00790014220255965 0 0 0 0 0 0 0 0 0.0549073438572409 0.0114797382619676 0 0 0.027853213564515
"tesoros" 0 0.00668493883280968 0.0216052716862915 0.00848608282416836 0.0138773244518457 0.00674854906195168 0.00602736423362064 0 0 0 0 0 0 0.0139266067822575
"thesoro" 0 0 0 0 0 0 0 0 0 0 0 0.108554059921841 0 0
"toque" 0 0.00668493883280968 0 0 0.0416319733555371 0 0 0.0126968004062976 0 0 0.0114797382619676 0 0 0
"toro" 0.0237004266076789 0.020054816498429 0 0 0.0138773244518457 0 0.00602736423362064 0 0 0 0 0.0108554059921841 0 0
"traer" 0 0 0 0 0 0 0.0120547284672413 0.0126968004062976 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875
"traza" 0 0.0133698776656194 0 0 0 0 0.00602736423362064 0.0126968004062976 0 0 0 0.0217108119843682 0.0272652912841952 0
"trofeos" 0.00790014220255965 0.0133698776656194 0 0 0.0208159866777685 0.00674854906195168 0 0 0 0 0 0 0 0.0208899101733863
"turcos" 0 0 0 0.0169721656483367 0 0 0.0421915496353445 0 0 0 0.0114797382619676 0 0 0
"tuve" 0 0.0334246941640484 0 0.00848608282416836 0 0.0134970981239034 0.00602736423362064 0 0 0 0 0 0 0.00696330339112875
"valentía" 0.00790014220255965 0 0 0 0.0208159866777685 0 0.0180820927008619 0 0 0 0 0 0.00908843042806507 0.0139266067822575
"valer" 0 0.00668493883280968 0.0324079075294372 0 0 0.00674854906195168 0 0 0 0.0274536719286205 0.0114797382619676 0 0.00908843042806507 0.00696330339112875
"vario" 0.00790014220255965 0.0133698776656194 0 0 0 0.00674854906195168 0 0 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0217108119843682 0 0
"vengar" 0.0158002844051193 0.00668493883280968 0 0 0.0277546489036914 0 0 0 0.00661988613795843 0 0 0 0.00908843042806507 0.00696330339112875
"venus" 0 0 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0.00602736423362064 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0 0
"veros" 0.00790014220255965 0 0.0108026358431457 0.00848608282416836 0.00693866222592284 0 0 0 0 0.0274536719286205 0 0.0108554059921841 0 0.0208899101733863
"veyón" 0 0 0 0 0 0 0 0 0 0 0.114797382619676 0 0 0
"viejos" 0 0.020054816498429 0.0216052716862915 0.00848608282416836 0 0 0.0180820927008619 0 0 0 0 0 0 0.00696330339112875
"viese" 0 0 0 0.0169721656483367 0.0138773244518457 0.00674854906195168 0.00602736423362064 0.00634840020314881 0 0 0 0 0.00908843042806507 0.0139266067822575
"villano" 0 0 0 0 0.00693866222592284 0.0134970981239034 0.0120547284672413 0.00634840020314881 0 0 0 0.0217108119843682 0 0.0139266067822575
"viuda" 0 0 0 0 0.00693866222592284 0 0 0.0253936008125952 0 0 0 0.0434216239687364 0 0.00696330339112875
"yerra" 0.0158002844051193 0 0.0108026358431457 0 0 0.020245647185855 0.0120547284672413 0 0 0 0 0.0108554059921841 0.00908843042806507 0
"acerca" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0.00602736423362064 0 0 0 0 0.0108554059921841 0.00908843042806507 0
"acierto" 0 0.00668493883280968 0.0216052716862915 0 0 0.020245647185855 0.00602736423362064 0 0 0 0 0 0.00908843042806507 0.00696330339112875
"afición" 0.00790014220255965 0.00668493883280968 0 0 0 0 0.00602736423362064 0.00634840020314881 0 0 0 0 0.0272652912841952 0.0139266067822575
"aguardo" 0 0 0.0108026358431457 0 0 0.00674854906195168 0.00602736423362064 0 0.0264795445518337 0 0.0114797382619676 0.0108554059921841 0 0
"alabanzas" 0 0.0334246941640484 0 0 0 0 0.00602736423362064 0.0126968004062976 0 0 0 0 0 0.00696330339112875
"albedrío" 0.00790014220255965 0.00668493883280968 0 0 0 0.0134970981239034 0.00602736423362064 0.00634840020314881 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"amo" 0 0.00668493883280968 0 0 0 0 0.0120547284672413 0.031742001015744 0 0 0.0114797382619676 0 0 0
"año" 0.0158002844051193 0 0.0108026358431457 0 0.00693866222592284 0 0.00602736423362064 0 0 0 0 0 0.00908843042806507 0.0208899101733863
"apolo" 0 0 0.0216052716862915 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.00602736423362064 0 0.00661988613795843 0 0 0 0 0
"aqueso" 0 0 0 0 0 0.00674854906195168 0.0241094569344826 0.0190452006094464 0 0 0 0.0108554059921841 0 0
"arganto" 0 0 0 0 0 0 0 0 0.0595789752416258 0 0 0 0 0
"arrogancia" 0 0 0 0 0 0.0269941962478067 0.00602736423362064 0 0 0.0137268359643102 0.0114797382619676 0.0217108119843682 0 0
"asombra" 0.00790014220255965 0 0 0.00848608282416836 0.0138773244518457 0.0134970981239034 0.00602736423362064 0.00634840020314881 0 0 0.0114797382619676 0 0 0
"áspera" 0 0 0 0 0.0138773244518457 0 0 0 0 0 0.0344392147859029 0 0.0181768608561301 0.0139266067822575
"audiencia" 0 0.020054816498429 0 0 0 0.00674854906195168 0 0.00634840020314881 0.0264795445518337 0 0 0 0 0
"bajel" 0 0 0.0108026358431457 0 0 0 0.0361641854017238 0 0 0 0 0 0.00908843042806507 0.00696330339112875
"banderas" 0.0316005688102386 0.00668493883280968 0.0108026358431457 0 0 0.0134970981239034 0 0 0 0 0 0 0 0.00696330339112875
"bárbara" 0.0237004266076789 0.00668493883280968 0 0.00848608282416836 0 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0.0181768608561301 0
"bello" 0 0.00668493883280968 0 0.00848608282416836 0 0.0134970981239034 0.00602736423362064 0 0.0132397722759169 0 0 0.0108554059921841 0.00908843042806507 0
"belo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626697305201588
"beraldo" 0 0 0 0 0 0 0 0 0.0595789752416258 0 0 0 0 0
"bríos" 0 0.00668493883280968 0 0 0 0.0134970981239034 0.0180820927008619 0.0190452006094464 0 0 0 0 0 0
"callar" 0 0 0.0216052716862915 0 0 0 0.0120547284672413 0.00634840020314881 0.0132397722759169 0 0.0229594765239353 0 0 0
"cano" 0.00790014220255965 0.0267397553312387 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0.0108554059921841 0 0
"cantar" 0 0.00668493883280968 0 0 0.0138773244518457 0.0269941962478067 0 0.0126968004062976 0 0 0 0 0 0
"carro" 0 0 0 0 0.00693866222592284 0 0.0120547284672413 0 0.00661988613795843 0 0 0 0.0181768608561301 0.0208899101733863
"casta" 0 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.00674854906195168 0.0120547284672413 0 0 0 0 0.0108554059921841 0 0
"caudillo" 0.0474008532153579 0 0 0 0.00693866222592284 0 0.00602736423362064 0 0 0 0 0 0.00908843042806507 0
"cayó" 0 0.00668493883280968 0.0108026358431457 0 0 0.020245647185855 0 0.00634840020314881 0 0.0137268359643102 0 0 0 0.0139266067822575
"ciencia" 0 0 0 0 0 0.0472398434336618 0 0.0126968004062976 0 0 0 0 0 0
"combate" 0 0 0 0.00848608282416836 0 0.00674854906195168 0.00602736423362064 0 0 0.0411805078929307 0.0114797382619676 0.0108554059921841 0 0.00696330339112875
"comer" 0 0 0 0 0 0 0.00602736423362064 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0363537217122603 0
"compañero" 0.00790014220255965 0 0 0 0.0208159866777685 0.00674854906195168 0.00602736423362064 0.0126968004062976 0 0.0137268359643102 0 0 0 0
"confianza" 0 0 0 0 0 0 0 0 0 0.0137268359643102 0 0.0108554059921841 0.0454421521403254 0.0139266067822575
"conoce" 0.00790014220255965 0 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.00602736423362064 0.00634840020314881 0 0 0 0 0 0.00696330339112875
"consorte" 0 0.00668493883280968 0 0 0.0208159866777685 0 0 0 0 0 0.0114797382619676 0.0434216239687364 0 0
"constantino" 0 0 0 0 0 0 0 0 0 0 0.103317644357709 0 0 0
"contrarios" 0.00790014220255965 0.00668493883280968 0 0 0.00693866222592284 0.020245647185855 0 0 0 0 0 0 0.00908843042806507 0.0139266067822575
"cordel" 0.0474008532153579 0 0 0 0 0.00674854906195168 0.00602736423362064 0 0 0.0137268359643102 0 0 0 0
"corriente" 0 0 0 0 0.00693866222592284 0.020245647185855 0 0 0 0 0.0114797382619676 0 0.00908843042806507 0.0208899101733863
"daca" 0 0 0.0108026358431457 0 0 0.020245647185855 0.0301368211681032 0 0 0 0 0 0 0
"daga" 0.0158002844051193 0.020054816498429 0 0 0 0.0134970981239034 0 0 0.00661988613795843 0 0 0 0 0.00696330339112875
"decía" 0.0158002844051193 0.00668493883280968 0 0 0 0 0 0 0 0 0 0.0108554059921841 0.0272652912841952 0.0139266067822575
"deis" 0 0 0 0 0 0.00674854906195168 0.00602736423362064 0.00634840020314881 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.0208899101733863
"dejemos" 0 0.0133698776656194 0 0 0 0 0 0 0 0.0274536719286205 0 0.0108554059921841 0.0181768608561301 0.0139266067822575
"dellos" 0.00790014220255965 0 0 0.00848608282416836 0.0277546489036914 0.00674854906195168 0.00602736423362064 0 0.00661988613795843 0 0 0 0 0
"desa" 0 0 0 0.00848608282416836 0 0.0134970981239034 0.0120547284672413 0.0126968004062976 0 0 0 0 0 0.0139266067822575
"descubrir" 0.00790014220255965 0.0267397553312387 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0.00908843042806507 0
"desdenes" 0 0.0267397553312387 0 0 0 0.0134970981239034 0 0 0 0 0 0.0217108119843682 0 0.00696330339112875
"deseada" 0 0.00668493883280968 0.0108026358431457 0 0.0208159866777685 0 0 0 0 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0
"destino" 0 0 0 0 0.0138773244518457 0.00674854906195168 0.0120547284672413 0.0126968004062976 0.00661988613795843 0 0 0 0 0.00696330339112875
"dignamente" 0 0.0267397553312387 0 0 0.00693866222592284 0 0 0 0.0198596584138753 0.0137268359643102 0 0 0 0
"dile" 0 0 0.0108026358431457 0 0.00693866222592284 0 0.00602736423362064 0.0190452006094464 0.0132397722759169 0 0 0.0108554059921841 0 0
"diosa" 0 0.00668493883280968 0 0 0 0.0269941962478067 0 0 0.00661988613795843 0 0 0.0325662179765523 0 0
"doma" 0 0.0133698776656194 0 0 0 0 0.0120547284672413 0 0 0.0411805078929307 0.0114797382619676 0 0 0.00696330339112875
"dueño" 0 0.00668493883280968 0 0 0.0138773244518457 0.0134970981239034 0 0.0126968004062976 0 0 0 0.0217108119843682 0 0
"echar" 0.00790014220255965 0 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00602736423362064 0 0 0 0.0114797382619676 0 0 0.00696330339112875
"ejercicio" 0 0 0.0108026358431457 0 0 0 0.00602736423362064 0.0253936008125952 0 0.0137268359643102 0 0.0108554059921841 0 0.00696330339112875
"engaños" 0 0.0133698776656194 0.0108026358431457 0.0169721656483367 0 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0.00908843042806507 0.00696330339112875
"entró" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0 0 0.0180820927008619 0.00634840020314881 0 0 0 0.0108554059921841 0 0
"escala" 0.0158002844051193 0 0 0 0 0 0.00602736423362064 0.00634840020314881 0 0.0274536719286205 0 0 0 0.0208899101733863
"espadas" 0.0158002844051193 0.0133698776656194 0 0.0254582484725051 0 0 0 0.00634840020314881 0 0 0 0 0 0.00696330339112875
"esperas" 0 0 0 0.00848608282416836 0 0.00674854906195168 0.00602736423362064 0.0253936008125952 0 0.0137268359643102 0.0114797382619676 0 0 0
"exceso" 0 0.00668493883280968 0.0216052716862915 0 0 0 0.0241094569344826 0 0 0 0 0.0108554059921841 0.00908843042806507 0
"famosa" 0 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0 0.00602736423362064 0.00634840020314881 0 0 0 0.0108554059921841 0.00908843042806507 0.0139266067822575
"favorable" 0 0.00668493883280968 0 0 0.0138773244518457 0 0 0 0 0.0137268359643102 0 0.0325662179765523 0.00908843042806507 0.00696330339112875
"firma" 0 0 0 0 0 0 0 0 0 0 0 0 0.00908843042806507 0.05570642712903
"flaca" 0 0.00668493883280968 0 0.0169721656483367 0 0 0.00602736423362064 0 0.00661988613795843 0.0137268359643102 0.0344392147859029 0 0 0
"francés" 0 0 0 0 0 0.0539883924956134 0 0 0 0.0137268359643102 0 0 0 0
"fueran" 0.00790014220255965 0 0 0.00848608282416836 0.0277546489036914 0.00674854906195168 0 0 0 0 0.0114797382619676 0 0 0.00696330339112875
"galalón" 0 0 0 0 0 0.0607369415575651 0 0 0 0 0 0 0 0
"gritos" 0.00790014220255965 0.020054816498429 0 0.0254582484725051 0 0 0.00602736423362064 0 0 0 0.0114797382619676 0 0 0
"guardada" 0.00790014220255965 0 0 0.00848608282416836 0 0 0.00602736423362064 0.00634840020314881 0.0132397722759169 0 0 0 0.0181768608561301 0.00696330339112875
"hable" 0.00790014220255965 0 0.0324079075294372 0 0 0.00674854906195168 0 0.00634840020314881 0.00661988613795843 0 0.0229594765239353 0 0 0
"hagan" 0 0.00668493883280968 0 0 0.0138773244518457 0 0.00602736423362064 0.00634840020314881 0.00661988613795843 0.0274536719286205 0 0 0 0.00696330339112875
"hagas" 0 0 0 0 0 0.0134970981239034 0 0.00634840020314881 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0 0.00696330339112875
"hare" 0 0 0 0 0 0 0 0 0.0595789752416258 0 0 0 0 0
"hazes" 0 0 0 0 0 0 0 0 0.0330994306897921 0 0.0459189530478705 0 0 0
"hembra" 0.00790014220255965 0 0.0108026358431457 0.0339443312966735 0 0.00674854906195168 0.00602736423362064 0 0 0 0 0 0 0.00696330339112875
"heredero" 0 0 0 0.00848608282416836 0 0 0 0 0.046339202965709 0 0.0114797382619676 0 0 0
"hermanos" 0.00790014220255965 0.0133698776656194 0 0 0.0138773244518457 0 0.00602736423362064 0 0 0 0 0.0108554059921841 0.0181768608561301 0
"hielo" 0.00790014220255965 0.020054816498429 0.0324079075294372 0.00848608282416836 0 0 0 0 0 0 0 0 0.00908843042806507 0
"hilo" 0.00790014220255965 0 0 0 0 0 0.00602736423362064 0 0.0330994306897921 0 0.0114797382619676 0 0.00908843042806507 0
"honras" 0 0 0.0108026358431457 0.0509164969450102 0 0.00674854906195168 0 0 0 0 0 0 0 0.00696330339112875
"id" 0 0 0 0 0 0 0 0.00634840020314881 0.0264795445518337 0.0137268359643102 0 0 0.0181768608561301 0.00696330339112875
"iguale" 0 0 0.0324079075294372 0 0 0.00674854906195168 0.00602736423362064 0.00634840020314881 0 0 0 0 0.00908843042806507 0.0139266067822575
"imperio" 0 0 0 0.00848608282416836 0 0.00674854906195168 0 0 0.00661988613795843 0 0.0688784295718058 0 0 0
"impide" 0.0158002844051193 0 0.0108026358431457 0 0 0.00674854906195168 0.00602736423362064 0 0.0198596584138753 0 0 0.0108554059921841 0 0
"infernal" 0.00790014220255965 0 0 0 0.0138773244518457 0 0 0 0.0132397722759169 0 0.0114797382619676 0 0.00908843042806507 0.0139266067822575
"inocencia" 0.0158002844051193 0 0 0.0254582484725051 0.00693866222592284 0.0134970981239034 0 0 0.00661988613795843 0 0 0 0 0
"juno" 0 0 0 0 0 0.00674854906195168 0 0 0 0 0 0 0 0.05570642712903
"júpiter" 0.00790014220255965 0 0.0108026358431457 0.00848608282416836 0 0.00674854906195168 0 0 0 0 0 0.0325662179765523 0 0.0139266067822575
"justas" 0.00790014220255965 0.0133698776656194 0 0 0.00693866222592284 0.00674854906195168 0 0 0.00661988613795843 0 0.0114797382619676 0 0.00908843042806507 0.00696330339112875
"leones" 0.00790014220255965 0 0 0.0424304141208418 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0.00696330339112875
"libres" 0 0.020054816498429 0 0 0 0 0 0.00634840020314881 0.0132397722759169 0.0137268359643102 0 0 0.00908843042806507 0.00696330339112875
"llamo" 0 0 0 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0120547284672413 0.00634840020314881 0.00661988613795843 0 0 0 0 0.00696330339112875
"llenos" 0 0.0133698776656194 0 0.0169721656483367 0 0 0.00602736423362064 0.00634840020314881 0 0 0 0.0108554059921841 0.0181768608561301 0
"llevas" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0 0.020245647185855 0 0.00634840020314881 0 0.0137268359643102 0 0.0108554059921841 0 0
"lloroso" 0 0.00668493883280968 0 0.00848608282416836 0 0 0 0 0.0132397722759169 0.0137268359643102 0.0344392147859029 0.0108554059921841 0 0
"mandaste" 0 0 0 0 0 0 0 0 0.0198596584138753 0 0 0.0217108119843682 0.00908843042806507 0.0208899101733863
"marfisa" 0 0 0 0 0 0.0607369415575651 0 0 0 0 0 0 0 0
"mármol" 0.0237004266076789 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.020245647185855 0 0 0 0 0 0 0 0
"mate" 0.00790014220255965 0 0 0 0.00693866222592284 0.0134970981239034 0.00602736423362064 0 0.0132397722759169 0 0 0 0.00908843042806507 0.00696330339112875
"molesto" 0 0.0133698776656194 0 0 0 0 0 0 0.0264795445518337 0.0274536719286205 0.0114797382619676 0 0 0
"monarquía" 0 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.0208159866777685 0.00674854906195168 0 0 0 0 0 0 0 0.0139266067822575
"montano" 0 0 0 0 0 0 0 0 0 0 0 0 0.0817958738525857 0
"mostraba" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0138773244518457 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0 0.0139266067822575
"mover" 0 0 0 0.00848608282416836 0 0.00674854906195168 0 0 0 0.0274536719286205 0 0.0217108119843682 0.00908843042806507 0.0139266067822575
"muertos" 0 0.020054816498429 0 0.00848608282416836 0.0138773244518457 0 0 0.00634840020314881 0 0 0.0114797382619676 0 0.00908843042806507 0
"música" 0 0.00668493883280968 0.0216052716862915 0 0.0208159866777685 0 0 0.0190452006094464 0 0 0 0 0 0
"occasión" 0 0 0 0 0 0 0 0 0 0 0.103317644357709 0 0 0
"ocultos" 0.00790014220255965 0.0267397553312387 0 0 0 0 0 0 0.0132397722759169 0 0 0 0.0181768608561301 0
"odio" 0 0 0 0.0339443312966735 0 0 0.00602736423362064 0 0.0264795445518337 0 0 0 0 0
"opinión" 0 0 0 0 0 0.020245647185855 0.00602736423362064 0 0 0 0.0114797382619676 0 0.0363537217122603 0
"pagas" 0.0237004266076789 0.00668493883280968 0 0.00848608282416836 0 0.00674854906195168 0 0 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"paraíso" 0 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00602736423362064 0 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"pastores" 0 0 0 0 0 0.0269941962478067 0 0.00634840020314881 0 0 0 0 0.0272652912841952 0.00696330339112875
"peñas" 0 0.00668493883280968 0 0 0 0.020245647185855 0 0 0 0 0 0 0.0272652912841952 0.0139266067822575
"pequeña" 0 0.00668493883280968 0.0108026358431457 0 0 0.0134970981239034 0.0120547284672413 0 0 0 0 0.0108554059921841 0.0181768608561301 0
"perdida" 0 0.0133698776656194 0 0 0 0.00674854906195168 0.00602736423362064 0.0126968004062976 0.0132397722759169 0 0.0114797382619676 0 0 0
"permite" 0.00790014220255965 0 0 0 0.0138773244518457 0 0 0 0.00661988613795843 0.0274536719286205 0 0 0.0272652912841952 0
"pesares" 0 0 0 0 0.0555092978073827 0.00674854906195168 0 0 0 0 0 0 0 0
"pleito" 0 0 0 0 0 0 0 0.0507872016251905 0 0 0 0.0108554059921841 0 0
"plumas" 0 0.00668493883280968 0.0540131792157286 0 0.00693866222592284 0 0.0120547284672413 0 0 0 0 0 0 0
"podéis" 0 0.00668493883280968 0 0 0.00693866222592284 0 0.00602736423362064 0.00634840020314881 0 0.0274536719286205 0 0 0 0.0208899101733863
"podemos" 0 0.0133698776656194 0 0 0.00693866222592284 0 0.00602736423362064 0 0.00661988613795843 0.0137268359643102 0.0114797382619676 0 0 0.0139266067822575
"podra" 0 0 0 0 0 0 0 0 0.0595789752416258 0 0 0 0 0
"potencia" 0.0158002844051193 0 0.0108026358431457 0 0.00693866222592284 0 0 0 0.00661988613795843 0.0137268359643102 0.0229594765239353 0 0 0.00696330339112875
"procede" 0 0.020054816498429 0 0 0.0208159866777685 0.00674854906195168 0 0.00634840020314881 0 0 0 0 0 0.00696330339112875
"público" 0 0.00668493883280968 0.0216052716862915 0 0.0277546489036914 0 0 0 0 0 0.0229594765239353 0 0 0
"puertas" 0.0237004266076789 0.00668493883280968 0 0 0 0.0134970981239034 0 0 0 0 0 0 0 0.0208899101733863
"purgatorio" 0 0 0 0 0 0 0.0180820927008619 0.0380904012188928 0 0 0 0 0 0
"quedamos" 0 0 0 0.00848608282416836 0.00693866222592284 0 0.00602736423362064 0.0126968004062976 0.0132397722759169 0.0137268359643102 0.0114797382619676 0 0 0
"queja" 0.00790014220255965 0.00668493883280968 0.0216052716862915 0 0.00693866222592284 0 0.00602736423362064 0.00634840020314881 0 0 0 0.0217108119843682 0 0
"queridos" 0 0.00668493883280968 0 0.0339443312966735 0.00693866222592284 0 0 0 0 0 0 0.0108554059921841 0 0.0139266067822575
"quito" 0.00790014220255965 0 0.0108026358431457 0 0 0 0.00602736423362064 0.0126968004062976 0 0 0.0229594765239353 0 0.00908843042806507 0.00696330339112875
"rama" 0 0.0133698776656194 0 0 0.0277546489036914 0.0134970981239034 0 0 0 0 0 0.0108554059921841 0 0
"regalado" 0 0 0 0 0.0208159866777685 0.0134970981239034 0 0 0 0 0.0229594765239353 0 0.00908843042806507 0.00696330339112875
"región" 0.00790014220255965 0 0 0.00848608282416836 0 0.00674854906195168 0 0.0253936008125952 0 0 0 0.0217108119843682 0 0
"retirar" 0 0.00668493883280968 0 0 0 0 0.0421915496353445 0 0 0 0 0 0 0.00696330339112875
"reynado" 0 0 0 0 0 0 0 0 0.0595789752416258 0 0 0 0 0
"ricos" 0 0 0.0108026358431457 0 0.00693866222592284 0.0134970981239034 0.00602736423362064 0.0253936008125952 0 0 0 0 0 0
"rinde" 0 0 0 0 0.00693866222592284 0 0.0120547284672413 0.0126968004062976 0 0 0.0114797382619676 0 0.0181768608561301 0.00696330339112875
"riquezas" 0.0237004266076789 0.00668493883280968 0 0.0169721656483367 0 0.00674854906195168 0 0 0 0 0 0 0 0.0139266067822575
