"ne0012" "ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0023" "ne0025" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"fatalidad" 0 0 0 0 0.00534816557920633 0 0.00829703381041278 0 0 0 0.0359496704613541 0 0.00411361813282873 0.00265572507933979 0.00341362948465574 0.00784513699570479 0
"fiebre" 0.00728040479050635 0.00958772770853308 0.00446448502165275 0 0 0.0103562551781276 0.0248911014312383 0 0.00395194435662346 0 0.00399440782903935 0 0 0.00531145015867957 0.00455150597954098 0 0
"frase" 0.0145608095810127 0 0 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0 0.0108861310690181 0.00205680906641436 0.00663931269834947 0.00568938247442623 0.00784513699570479 0
"fresca" 0.0145608095810127 0.00958772770853308 0.0267869101299165 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0 0 0.00411361813282873 0.00265572507933979 0.00341362948465574 0 0.0174109863323757
"fuentes" 0 0.00479386385426654 0.00446448502165275 0.00947537980480718 0.0267408278960317 0.0103562551781276 0 0 0 0 0.011983223487118 0.0108861310690181 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.0019612842489262 0
"gálvez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261711593823606 0 0
"ganar" 0 0 0 0 0 0 0.0124455507156192 0 0 0.00406272852847973 0 0.00544306553450904 0.0143976634649006 0.00265572507933979 0.00568938247442623 0.00588385274677859 0.00870549316618786
"garabato" 0 0 0 0 0 0 0 0 0.00395194435662346 0.00406272852847973 0 0 0.00617042719924309 0.0185900755553785 0.00341362948465574 0.0019612842489262 0
"gendarmes" 0 0 0 0 0 0 0 0 0 0 0 0 0.0431929903947017 0.00132786253966989 0.00113787649488525 0 0
"gritando" 0.00728040479050635 0.00958772770853308 0.0089289700433055 0.0126338397397429 0.00534816557920633 0.0103562551781276 0 0.00911743253099927 0.00790388871324692 0.00406272852847973 0 0.0108861310690181 0.00205680906641436 0 0 0 0.0174109863323757
"hagas" 0 0.0191754554170662 0 0 0 0 0.00414851690520639 0.0136761487964989 0 0.00812545705695945 0 0 0.00205680906641436 0.00663931269834947 0.00455150597954098 0.00588385274677859 0
"hambre" 0 0 0 0 0 0.0155343827671914 0 0.00455871626549964 0.0118558330698704 0 0 0 0.00205680906641436 0.00796717523801936 0.00682725896931147 0.00588385274677859 0
"hospital" 0 0 0 0 0 0 0.00414851690520639 0 0.0237116661397408 0.00406272852847973 0.00399440782903935 0 0 0.00132786253966989 0.0113787649488525 0 0.0261164794985636
"ilustres" 0 0 0 0 0.00534816557920633 0 0.00414851690520639 0 0 0 0 0 0 0.00265572507933979 0.0102408884539672 0.019612842489262 0
"infantiles" 0 0.0383509108341323 0 0 0.00534816557920633 0.0103562551781276 0 0.0136761487964989 0.00395194435662346 0.00406272852847973 0.00399440782903935 0.0108861310690181 0 0 0.00227575298977049 0 0.0174109863323757
"ingleses" 0.00364020239525318 0 0.00446448502165275 0 0 0 0 0.00911743253099927 0 0 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.00588385274677859 0.0870549316618787
"jeromo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0199179380950484 0.00910301195908196 0 0
"justo" 0 0 0 0 0 0 0 0.00455871626549964 0 0 0 0 0.00822723626565746 0.00663931269834947 0.00796513546419672 0.0117677054935572 0
"-la" 0 0 0 0 0 0 0 0 0 0 0 0 0.045249799461116 0 0 0 0.00870549316618786
"lección" 0 0 0 0.00947537980480718 0 0 0 0 0 0.00812545705695945 0 0 0.00411361813282873 0.0132786253966989 0.00455150597954098 0.00392256849785239 0
"lentitud" 0.0109206071857595 0.0143815915627996 0.0089289700433055 0.00947537980480718 0 0 0 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0.0217722621380361 0 0 0.00113787649488525 0.0019612842489262 0.00870549316618786
"llanto" 0.0182010119762659 0 0.00446448502165275 0.00315845993493573 0.0106963311584127 0.0103562551781276 0.0124455507156192 0 0 0 0 0.00544306553450904 0 0.00398358761900968 0.00227575298977049 0.00392256849785239 0.00870549316618786
"llegan" 0.00364020239525318 0 0.00446448502165275 0.00631691986987145 0 0.0103562551781276 0.00414851690520639 0.00911743253099927 0 0.00812545705695945 0.011983223487118 0.00544306553450904 0.00411361813282873 0 0.00227575298977049 0.0019612842489262 0.0261164794985636
"llevaban" 0 0.00479386385426654 0 0.00631691986987145 0.00534816557920633 0.0103562551781276 0.00414851690520639 0.0136761487964989 0.0158077774264938 0 0 0.00544306553450904 0.00411361813282873 0.00265572507933979 0.00341362948465574 0.0019612842489262 0
"llevo" 0 0.00479386385426654 0 0.00315845993493573 0 0 0.00829703381041278 0 0.00790388871324692 0.00812545705695945 0.00399440782903935 0.00544306553450904 0.00205680906641436 0.00663931269834947 0.00682725896931147 0.0019612842489262 0
"maestre-escuela" 0 0 0 0 0 0 0 0.104850474106492 0 0 0 0 0 0 0 0 0
"míos" 0 0.0191754554170662 0.00446448502165275 0.0126338397397429 0 0.00517812758906379 0.00414851690520639 0 0.0118558330698704 0.00812545705695945 0.00798881565807869 0.0108861310690181 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"molinero" 0 0.0287631831255992 0 0.00947537980480718 0 0 0 0 0.0474233322794815 0.00812545705695945 0 0 0 0 0 0 0
"murmullos" 0.0109206071857595 0 0.017857940086611 0.00315845993493573 0 0.0103562551781276 0 0.00455871626549964 0 0 0 0 0.00617042719924309 0.00132786253966989 0.00682725896931147 0.00392256849785239 0
"nieblas" 0 0.00479386385426654 0 0.00315845993493573 0 0 0.00829703381041278 0 0 0 0 0.00544306553450904 0.00617042719924309 0.00265572507933979 0.00455150597954098 0.00784513699570479 0.0435274658309393
"ocultos" 0.00728040479050635 0 0 0.00315845993493573 0 0.0155343827671914 0.00414851690520639 0.0227935813274982 0.00395194435662346 0 0.00399440782903935 0.00544306553450904 0.0123408543984862 0 0.00113787649488525 0.0019612842489262 0
"olvido" 0.00364020239525318 0.0143815915627996 0.0089289700433055 0 0.0106963311584127 0 0.00829703381041278 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.011983223487118 0 0 0.00132786253966989 0.00341362948465574 0.00392256849785239 0.00870549316618786
"ordenó" 0 0 0 0.00315845993493573 0 0.00517812758906379 0.00414851690520639 0.0136761487964989 0.00395194435662346 0.00812545705695945 0 0 0.00822723626565746 0.00531145015867957 0.00455150597954098 0.00392256849785239 0
"ozores" 0 0 0 0 0 0 0.0124455507156192 0 0 0 0 0 0 0.011950762857029 0.0125166414437377 0 0
"padrino" 0 0.0143815915627996 0 0 0 0 0 0 0 0 0 0.0108861310690181 0 0.0159343504760387 0.00568938247442623 0.0019612842489262 0
"pecador" 0 0 0.00446448502165275 0.00947537980480718 0.0106963311584127 0.00517812758906379 0.00829703381041278 0 0.00790388871324692 0.0162509141139189 0 0 0.00205680906641436 0.00398358761900968 0.00455150597954098 0 0
"periódico" 0.00364020239525318 0 0 0 0 0 0 0 0 0 0 0.00544306553450904 0.00411361813282873 0.00132786253966989 0.0182060239181639 0.00392256849785239 0
"permiso" 0.00364020239525318 0 0 0.00631691986987145 0.016044496737619 0 0.00829703381041278 0.00911743253099927 0.0118558330698704 0.00406272852847973 0 0.00544306553450904 0.00411361813282873 0.00398358761900968 0.00113787649488525 0.00392256849785239 0
"pintado" 0 0 0 0 0.00534816557920633 0 0 0 0.00395194435662346 0.00812545705695945 0 0 0.0123408543984862 0.00929503777768925 0.00682725896931147 0 0
"poetas" 0.00364020239525318 0.00479386385426654 0.0089289700433055 0 0 0 0.00414851690520639 0 0 0 0.0399440782903934 0.0163291966035271 0 0 0.00568938247442623 0 0
"pólvora" 0 0.00479386385426654 0 0 0 0 0 0 0.0158077774264938 0 0 0 0.00822723626565746 0.00796717523801936 0.00341362948465574 0.00392256849785239 0.0261164794985636
"porvenir" 0.00364020239525318 0.00479386385426654 0 0 0 0 0 0.00455871626549964 0 0 0.0359496704613541 0 0 0.00663931269834947 0.00568938247442623 0.0019612842489262 0
"precisamente" 0.00728040479050635 0 0 0 0 0 0.00829703381041278 0 0 0 0 0 0.00411361813282873 0.00663931269834947 0.0102408884539672 0.00588385274677859 0
"presbiterio" 0 0.0191754554170662 0.0089289700433055 0.0315845993493573 0 0 0.00829703381041278 0.00455871626549964 0 0.00406272852847973 0 0 0 0 0.00341362948465574 0 0
"quieren" 0 0.00479386385426654 0.00446448502165275 0 0 0 0 0.00911743253099927 0.00395194435662346 0.0121881855854392 0.00798881565807869 0.00544306553450904 0.00205680906641436 0.00531145015867957 0.00455150597954098 0.00588385274677859 0
"quitó" 0.00728040479050635 0.00479386385426654 0 0.00631691986987145 0 0 0.00414851690520639 0 0.0118558330698704 0.00406272852847973 0 0.0108861310690181 0.00617042719924309 0.00265572507933979 0.00455150597954098 0.00392256849785239 0
"responde" 0 0 0 0 0 0.025890637945319 0.00414851690520639 0 0 0.00812545705695945 0 0 0.00617042719924309 0.00265572507933979 0.00568938247442623 0.0019612842489262 0.0348219726647515
"respondía" 0.00364020239525318 0.00958772770853308 0.00446448502165275 0 0.00534816557920633 0.0155343827671914 0.0124455507156192 0.00455871626549964 0.00395194435662346 0.00406272852847973 0 0 0.00617042719924309 0.00531145015867957 0.00113787649488525 0.0019612842489262 0
"retaguardia" 0 0 0 0 0 0 0 0 0.0355674992096111 0.0121881855854392 0 0 0 0 0 0 0.0957604248280665
"retirada" 0 0.0143815915627996 0.0089289700433055 0.00631691986987145 0 0 0 0 0.0118558330698704 0.0203136426423986 0 0.0108861310690181 0.00411361813282873 0.00132786253966989 0.00113787649488525 0.0019612842489262 0.00870549316618786
"ronda" 0 0 0 0 0 0.00517812758906379 0.00414851690520639 0.0136761487964989 0.0118558330698704 0.00812545705695945 0 0 0.00411361813282873 0.00531145015867957 0.00682725896931147 0.0019612842489262 0
"sabido" 0.00364020239525318 0 0.0089289700433055 0.00631691986987145 0.016044496737619 0.00517812758906379 0.0124455507156192 0.00911743253099927 0 0 0 0.0217722621380361 0.00411361813282873 0.00398358761900968 0 0 0
"sacrificio" 0.00364020239525318 0 0.00446448502165275 0 0 0.00517812758906379 0.0207425845260319 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0.0108861310690181 0.00411361813282873 0.00398358761900968 0.00341362948465574 0 0
"sacristía" 0 0 0.0267869101299165 0.00315845993493573 0.0106963311584127 0 0.0207425845260319 0.00911743253099927 0 0 0 0 0 0.00265572507933979 0.00568938247442623 0 0
"salen" 0 0 0 0.00315845993493573 0 0 0 0.00455871626549964 0 0.00406272852847973 0 0.0108861310690181 0 0.00531145015867957 0.00568938247442623 0.00784513699570479 0.0435274658309393
"salones" 0 0.0239693192713327 0 0 0.0106963311584127 0 0 0 0 0 0 0 0.00411361813282873 0.00796717523801936 0.00910301195908196 0 0
"saludaba" 0.00728040479050635 0.00958772770853308 0 0.00631691986987145 0.00534816557920633 0 0.00829703381041278 0 0.00395194435662346 0 0 0 0.00617042719924309 0.00398358761900968 0.00568938247442623 0.00392256849785239 0
"santiguó" 0 0 0.00446448502165275 0.0126338397397429 0.0106963311584127 0.00517812758906379 0 0.00455871626549964 0.00790388871324692 0.00406272852847973 0 0.00544306553450904 0 0.00663931269834947 0.00341362948465574 0.00392256849785239 0
"secreta" 0 0 0 0 0 0 0 0 0 0 0.00399440782903935 0 0.00617042719924309 0.00531145015867957 0.0125166414437377 0.00784513699570479 0
"seguramente" 0.00364020239525318 0.00479386385426654 0.0133934550649583 0.00315845993493573 0 0 0 0.00455871626549964 0 0.00406272852847973 0 0 0 0.00796717523801936 0.00341362948465574 0.0117677054935572 0
"seña" 0.00364020239525318 0 0 0 0 0 0.00829703381041278 0 0.00395194435662346 0.00812545705695945 0 0 0.0143976634649006 0.00929503777768925 0.00341362948465574 0 0
"señas" 0.00728040479050635 0 0.0089289700433055 0 0 0.00517812758906379 0 0.00911743253099927 0.00790388871324692 0 0 0.00544306553450904 0.00411361813282873 0.00398358761900968 0.00341362948465574 0.00980642124463098 0
"sentados" 0.00728040479050635 0.0143815915627996 0.0133934550649583 0.00315845993493573 0 0.0155343827671914 0.00829703381041278 0.0136761487964989 0.00395194435662346 0.0162509141139189 0 0 0 0 0 0 0.00870549316618786
"significado" 0 0 0 0 0 0 0 0 0 0 0.0599161174355902 0 0.00205680906641436 0 0.00341362948465574 0.00784513699570479 0
"solas" 0.00364020239525318 0.00479386385426654 0.00446448502165275 0.00315845993493573 0.0106963311584127 0.0155343827671914 0.00829703381041278 0.00911743253099927 0.0118558330698704 0.00812545705695945 0 0 0 0.00265572507933979 0 0.00588385274677859 0
"subió" 0 0.00479386385426654 0 0 0 0 0.00414851690520639 0.00455871626549964 0.0118558330698704 0.0203136426423986 0 0 0.00822723626565746 0.00132786253966989 0.00455150597954098 0.00588385274677859 0
"suspiros" 0.00728040479050635 0.0143815915627996 0.00446448502165275 0 0.016044496737619 0.00517812758906379 0.0124455507156192 0 0 0 0 0.00544306553450904 0.00411361813282873 0.00663931269834947 0.00113787649488525 0.0019612842489262 0
"temblona" 0.00364020239525318 0.00479386385426654 0.0133934550649583 0.00947537980480718 0.00534816557920633 0.0103562551781276 0.0331881352416511 0.00911743253099927 0.00395194435662346 0 0 0 0.00205680906641436 0 0 0 0
"tenéis" 0 0.00479386385426654 0 0.0126338397397429 0.0213926623168253 0 0.00414851690520639 0 0.0118558330698704 0.00406272852847973 0 0.00544306553450904 0.00205680906641436 0.00663931269834947 0.00227575298977049 0 0
"terciopelo" 0.0109206071857595 0.00958772770853308 0 0.0126338397397429 0.0106963311584127 0 0.0165940676208256 0.00455871626549964 0 0 0 0.0108861310690181 0.00205680906641436 0.00132786253966989 0.00341362948465574 0 0
"terraza" 0 0.0335570469798658 0 0 0.0534816557920633 0 0 0 0 0 0 0.0163291966035271 0.00617042719924309 0 0 0 0
"trueno" 0 0 0 0 0 0 0.00414851690520639 0.00911743253099927 0.00395194435662346 0 0 0 0.00205680906641436 0.00265572507933979 0.0136545179386229 0.00392256849785239 0.0174109863323757
"ventura" 0.00728040479050635 0.00479386385426654 0.0133934550649583 0.00315845993493573 0.00534816557920633 0.0155343827671914 0.00829703381041278 0 0.00790388871324692 0 0.00798881565807869 0.0108861310690181 0.00205680906641436 0 0.00341362948465574 0 0
"virtud" 0.0109206071857595 0.00479386385426654 0.0089289700433055 0 0.0106963311584127 0 0.00414851690520639 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.0159776313161574 0 0.00205680906641436 0.00265572507933979 0.00227575298977049 0.0019612842489262 0.00870549316618786
"vuela" 0 0 0 0.00631691986987145 0 0 0.00414851690520639 0.00455871626549964 0.00395194435662346 0 0.0439384861194328 0 0.00205680906641436 0.00265572507933979 0.00227575298977049 0 0.0174109863323757
"abriendo" 0 0 0 0 0 0 0.00414851690520639 0.00911743253099927 0.00790388871324692 0 0 0 0.00411361813282873 0.0106229003173591 0.00341362948465574 0.00392256849785239 0.0174109863323757
"acercaba" 0.00728040479050635 0.00479386385426654 0.0089289700433055 0.00315845993493573 0.0106963311584127 0.0103562551781276 0.00414851690520639 0 0.00395194435662346 0.00812545705695945 0 0.0108861310690181 0.00205680906641436 0.00531145015867957 0.00113787649488525 0 0
"agitando" 0 0.00958772770853308 0.0089289700433055 0 0 0.0103562551781276 0 0.0136761487964989 0.00395194435662346 0 0.00798881565807869 0.00544306553450904 0.00822723626565746 0.00398358761900968 0.00113787649488525 0 0.00870549316618786
"agora" 0 0 0 0.00315845993493573 0 0.0673156586578293 0 0.0182348650619985 0.0118558330698704 0 0 0.00544306553450904 0 0 0 0 0
"aleteo" 0.0109206071857595 0.00958772770853308 0.00446448502165275 0.00631691986987145 0 0.00517812758906379 0.00829703381041278 0 0.00790388871324692 0 0 0.0108861310690181 0.00617042719924309 0.00265572507933979 0.00227575298977049 0 0
"ánimos" 0 0 0.0133934550649583 0 0.00534816557920633 0 0.00414851690520639 0 0.00395194435662346 0.00406272852847973 0 0 0.00617042719924309 0.00531145015867957 0.00682725896931147 0.00392256849785239 0
"aplausos" 0.00364020239525318 0 0.00446448502165275 0 0 0 0 0 0 0 0 0 0.022624899730558 0.00531145015867957 0.00455150597954098 0.0019612842489262 0
"armonía" 0 0 0 0 0 0 0.00414851690520639 0 0 0.00812545705695945 0.0599161174355902 0 0.00205680906641436 0 0 0.00392256849785239 0.00870549316618786
"arrancó" 0.00728040479050635 0.00479386385426654 0.00446448502165275 0.00315845993493573 0 0 0.00414851690520639 0 0 0 0 0.0163291966035271 0.00411361813282873 0.00663931269834947 0.00341362948465574 0.00588385274677859 0
"arrodilló" 0 0.00479386385426654 0.00446448502165275 0.0189507596096144 0 0.0155343827671914 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0 0.0108861310690181 0 0.00531145015867957 0.00227575298977049 0 0
"asustada" 0.00364020239525318 0.00479386385426654 0.0089289700433055 0.0126338397397429 0.0106963311584127 0 0.00414851690520639 0.00911743253099927 0.00790388871324692 0 0 0.0108861310690181 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"ayudantes" 0 0 0 0 0 0 0.00414851690520639 0 0.00395194435662346 0.0284390996993581 0 0 0.0164544725313149 0 0.00227575298977049 0.00392256849785239 0.00870549316618786
"bandas" 0 0 0 0 0 0 0 0.00455871626549964 0 0 0 0 0.00617042719924309 0.0106229003173591 0.0113787649488525 0 0
"beata" 0 0 0 0.00315845993493573 0.0106963311584127 0.00517812758906379 0.00414851690520639 0 0.00395194435662346 0 0.011983223487118 0 0 0.0132786253966989 0.00341362948465574 0 0
"besé" 0 0.0335570469798658 0.0312513951515693 0 0.016044496737619 0 0.0207425845260319 0 0 0 0 0 0 0 0 0 0
"blas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172622130157086 0.0102408884539672 0 0
"bosques" 0.00364020239525318 0.00479386385426654 0.0089289700433055 0.00315845993493573 0 0 0 0 0 0 0.0199720391451967 0.0108861310690181 0 0 0 0 0.0870549316618787
"burlas" 0 0.00958772770853308 0 0.00315845993493573 0 0 0.00829703381041278 0.00911743253099927 0.00395194435662346 0 0 0 0.00617042719924309 0.00796717523801936 0.00341362948465574 0.00392256849785239 0
"campanilla" 0 0.00958772770853308 0 0.00947537980480718 0.0106963311584127 0 0 0 0.00790388871324692 0 0 0.00544306553450904 0 0.00796717523801936 0.00568938247442623 0.0019612842489262 0
"castellano" 0 0.00479386385426654 0 0.00315845993493573 0 0 0.00414851690520639 0.00911743253099927 0 0.0162509141139189 0.0239664469742361 0.00544306553450904 0 0.00132786253966989 0.00341362948465574 0.00392256849785239 0
"cazadores" 0 0 0 0 0.00534816557920633 0.00517812758906379 0 0 0.0592791653493519 0.00406272852847973 0 0 0 0.00132786253966989 0.00113787649488525 0 0.0174109863323757
"cerrada" 0 0.00958772770853308 0.0089289700433055 0.00947537980480718 0.016044496737619 0.0103562551781276 0.00414851690520639 0.0136761487964989 0 0.00812545705695945 0 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"cerrar" 0 0.00958772770853308 0.00446448502165275 0.00315845993493573 0 0.00517812758906379 0 0.00911743253099927 0.00790388871324692 0.00812545705695945 0 0 0.00822723626565746 0.00265572507933979 0.00341362948465574 0.00392256849785239 0
"chistera" 0 0 0 0 0 0 0 0 0 0 0 0 0.00411361813282873 0.00531145015867957 0.0147923944335082 0.00588385274677859 0
"ciudades" 0 0.00479386385426654 0.00446448502165275 0 0 0 0.00414851690520639 0 0 0.00406272852847973 0.0359496704613541 0 0.00205680906641436 0.00265572507933979 0.00227575298977049 0 0.0348219726647515
"claros" 0.00728040479050635 0 0 0.00315845993493573 0 0 0 0.00455871626549964 0.00395194435662346 0 0.0159776313161574 0 0 0.00663931269834947 0.00113787649488525 0.00784513699570479 0.0261164794985636
"contrabando" 0 0 0 0 0 0 0 0.0410284463894967 0 0 0 0 0.00205680906641436 0.00265572507933979 0.00682725896931147 0.00784513699570479 0
"cordero" 0 0 0 0.00315845993493573 0 0.0983844241922121 0 0 0 0 0 0 0 0.00132786253966989 0 0.0019612842489262 0
"corren" 0 0 0.00446448502165275 0.00947537980480718 0 0 0 0 0.00395194435662346 0 0 0 0.00205680906641436 0.00265572507933979 0.00341362948465574 0.00392256849785239 0.0783494384956908
"cortina" 0 0.00958772770853308 0 0.00947537980480718 0.032088993475238 0 0.00414851690520639 0.00455871626549964 0.00395194435662346 0.00812545705695945 0 0 0.00205680906641436 0 0.00341362948465574 0 0.0174109863323757
"cortó" 0 0 0 0.00947537980480718 0 0 0 0 0 0 0 0 0.00411361813282873 0.0106229003173591 0.00796513546419672 0.00392256849785239 0
"crepúsculo" 0.00728040479050635 0.00958772770853308 0.017857940086611 0.00315845993493573 0.00534816557920633 0.0155343827671914 0.00829703381041278 0.00455871626549964 0.00395194435662346 0 0.00399440782903935 0.00544306553450904 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"cristiana" 0.00728040479050635 0 0 0.00631691986987145 0.00534816557920633 0.0155343827671914 0.00414851690520639 0.0182348650619985 0.00395194435662346 0.00406272852847973 0.00399440782903935 0 0 0.00265572507933979 0.00455150597954098 0 0
"cruzadas" 0.00728040479050635 0.0191754554170662 0 0.00631691986987145 0.0106963311584127 0 0 0.0136761487964989 0.00790388871324692 0 0 0.0108861310690181 0.00205680906641436 0.00265572507933979 0.00113787649488525 0 0.00870549316618786
"cuadra" 0.00364020239525318 0.00479386385426654 0 0.00315845993493573 0 0 0.00414851690520639 0.00911743253099927 0 0.00812545705695945 0 0 0.00617042719924309 0.011950762857029 0.00227575298977049 0 0
"cubrió" 0.00728040479050635 0.00479386385426654 0 0.00631691986987145 0.0106963311584127 0.0103562551781276 0 0 0.00395194435662346 0.0121881855854392 0 0.0163291966035271 0 0.00265572507933979 0.00113787649488525 0.00588385274677859 0
"desdén" 0.0145608095810127 0.00479386385426654 0.0133934550649583 0.00947537980480718 0.0213926623168253 0 0 0 0.00395194435662346 0 0 0 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.0019612842489262 0
"di" 0 0.0143815915627996 0.00446448502165275 0.00315845993493573 0.0106963311584127 0 0.0124455507156192 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.00399440782903935 0.00544306553450904 0.00411361813282873 0.00398358761900968 0 0.00392256849785239 0
"doctoral" 0 0.0191754554170662 0.00446448502165275 0 0.016044496737619 0.0155343827671914 0.00414851690520639 0.00911743253099927 0.00395194435662346 0 0 0 0 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"entera" 0 0 0 0.00315845993493573 0.00534816557920633 0.00517812758906379 0.00414851690520639 0.00455871626549964 0.0118558330698704 0.0162509141139189 0.00798881565807869 0 0.00205680906641436 0.00132786253966989 0.00455150597954098 0.00392256849785239 0
"eras" 0 0.0143815915627996 0 0.00947537980480718 0 0.025890637945319 0.00414851690520639 0 0.00395194435662346 0.00406272852847973 0.00399440782903935 0.0108861310690181 0 0.00265572507933979 0.00341362948465574 0 0
"esclavos" 0 0 0.00446448502165275 0.0157922996746786 0 0 0 0 0 0 0.00798881565807869 0 0.0102840453320718 0.00132786253966989 0.00568938247442623 0.00392256849785239 0.00870549316618786
"espadón" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025229388253728 0.00341362948465574 0 0
"espejuelos" 0.00728040479050635 0 0 0.00631691986987145 0 0 0.0207425845260319 0 0.00395194435662346 0.00812545705695945 0 0 0.00411361813282873 0.0106229003173591 0 0 0
"estribo" 0 0.00958772770853308 0.0133934550649583 0 0 0 0 0 0 0 0 0 0.00411361813282873 0.0132786253966989 0.00568938247442623 0 0
"evocación" 0.00728040479050635 0 0.00446448502165275 0.00631691986987145 0.00534816557920633 0.00517812758906379 0 0 0 0.00406272852847973 0.0359496704613541 0 0.00205680906641436 0.00132786253966989 0 0.00392256849785239 0.00870549316618786
"feo" 0.0109206071857595 0 0 0 0 0 0.00414851690520639 0 0 0 0 0 0.00205680906641436 0.0172622130157086 0.00227575298977049 0.00392256849785239 0
"fernandito" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0199179380950484 0.00796513546419672 0 0
"fuertes" 0.0109206071857595 0 0.00446448502165275 0.00315845993493573 0 0 0.00414851690520639 0 0.00395194435662346 0.0162509141139189 0.00399440782903935 0 0.00411361813282873 0.00265572507933979 0.00113787649488525 0 0.0435274658309393
"fuga" 0 0 0 0 0 0 0 0 0 0 0.00399440782903935 0 0.00822723626565746 0.00929503777768925 0.00568938247442623 0.00980642124463098 0
"hablado" 0 0 0 0.00315845993493573 0.00534816557920633 0 0.0165940676208256 0 0.00395194435662346 0.00406272852847973 0 0.00544306553450904 0.0102840453320718 0.00531145015867957 0.00227575298977049 0.00392256849785239 0
"hecha" 0.00728040479050635 0 0.00446448502165275 0.00631691986987145 0 0 0 0.00911743253099927 0.00395194435662346 0.00812545705695945 0.00399440782903935 0.00544306553450904 0 0 0.00455150597954098 0.0117677054935572 0
"hogueras" 0 0 0.017857940086611 0.00315845993493573 0 0 0 0.00455871626549964 0 0.0162509141139189 0.00399440782903935 0 0 0.00132786253966989 0.00455150597954098 0.00392256849785239 0.0348219726647515
"iguales" 0.00364020239525318 0.00479386385426654 0.00446448502165275 0.00947537980480718 0 0.00517812758906379 0.00414851690520639 0 0 0.00406272852847973 0.011983223487118 0.00544306553450904 0.00411361813282873 0.00132786253966989 0.00227575298977049 0.00588385274677859 0.00870549316618786
"impone" 0 0 0.00446448502165275 0 0.00534816557920633 0 0.00829703381041278 0 0 0.00406272852847973 0 0 0.00617042719924309 0.011950762857029 0.00113787649488525 0.00588385274677859 0.00870549316618786
"indecisa" 0 0.00958772770853308 0.0089289700433055 0 0.00534816557920633 0 0 0 0 0 0.00798881565807869 0.0381014587415632 0 0.00398358761900968 0.00113787649488525 0.00392256849785239 0.0174109863323757
"indiferente" 0.00728040479050635 0 0.00446448502165275 0 0.00534816557920633 0 0.00414851690520639 0.00455871626549964 0 0 0.00399440782903935 0.00544306553450904 0.00617042719924309 0.00531145015867957 0.00455150597954098 0.00392256849785239 0.00870549316618786
"inglaterra" 0 0 0 0 0 0 0 0 0 0.00406272852847973 0 0 0.00617042719924309 0.00796717523801936 0.00113787649488525 0.0176515582403358 0.0174109863323757
"insinuó" 0.00364020239525318 0 0 0 0.00534816557920633 0 0 0 0.00395194435662346 0 0 0 0.00411361813282873 0.0106229003173591 0.00455150597954098 0.00980642124463098 0
"intereses" 0 0 0 0 0 0 0 0 0 0 0 0 0.022624899730558 0.00132786253966989 0.00910301195908196 0.00392256849785239 0
"invierno" 0.00364020239525318 0.00958772770853308 0 0.00315845993493573 0 0.0310687655343828 0.0165940676208256 0.00455871626549964 0 0 0 0.00544306553450904 0.00205680906641436 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"juvenil" 0.0182010119762659 0.00958772770853308 0.0089289700433055 0.00315845993493573 0.0213926623168253 0 0.00414851690520639 0.00455871626549964 0.00395194435662346 0.00406272852847973 0 0.00544306553450904 0 0.00265572507933979 0.00113787649488525 0 0
"lago" 0 0.00479386385426654 0.0267869101299165 0.00315845993493573 0.0106963311584127 0.00517812758906379 0 0 0 0 0 0.0381014587415632 0 0 0.00113787649488525 0.0019612842489262 0.0174109863323757
"lejanos" 0 0.00958772770853308 0.0089289700433055 0.00315845993493573 0.016044496737619 0.025890637945319 0.00414851690520639 0.00455871626549964 0.00395194435662346 0.00406272852847973 0.0159776313161574 0 0 0.00132786253966989 0 0 0
"lizárraga" 0 0 0 0 0 0 0.0124455507156192 0 0.00790388871324692 0.0690663849841554 0 0 0 0 0 0 0
