"Valle_Baza-ne0036" "Valle_Corte-ne0033" "Valle_CruzadosCausa-ne0020" "Valle_FlordeSantidad-ne0017" "Valle_GerifaltesAntano-ne0022" "Valle_MediaNoche-ne0037" "Valle_ResplandorHoguera-ne0021" "Valle_SonataEstio-ne0014" "Valle_SonataInvierno-ne0016" "Valle_SonataOtono-ne0013" "Valle_SonataPrimavera-ne0015" "Valle_TiranoBanderas-ne0030" "Valle_Viva-ne0035"
"caminaba" 0 0.00663931269834947 0.0182348650619985 0.0207125103562552 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.0124455507156192 0 0.0213926623168253 0.00411361813282873 0.00341362948465574
"caridad" 0.0019612842489262 0 0.00455871626549964 0.0673156586578293 0 0 0.0276636104963642 0 0.00414851690520639 0.00958772770853308 0.0106963311584127 0 0.00227575298977049
"carrera" 0.0019612842489262 0.0106229003173591 0 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.00446448502165275 0 0.00479386385426654 0.00534816557920633 0.00822723626565746 0.00796513546419672
"ceño" 0.00588385274677859 0.00796717523801936 0.00911743253099927 0 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.0089289700433055 0.0124455507156192 0 0 0.00205680906641436 0.00910301195908196
"cintura" 0 0.00398358761900968 0.0136761487964989 0.0207125103562552 0.00406272852847973 0.0261164794985636 0.0118558330698704 0.017857940086611 0.00414851690520639 0 0 0.00205680906641436 0.00682725896931147
"círculos" 0.00784513699570479 0.00796717523801936 0 0 0.00812545705695945 0 0 0 0 0 0 0.0143976634649006 0.0113787649488525
"clérigos" 0 0 0.0227935813274982 0.00517812758906379 0 0 0 0 0.074673304293715 0 0.0106963311584127 0 0.00341362948465574
"cortesía" 0 0.00398358761900968 0.0182348650619985 0 0 0.00870549316618786 0.00395194435662346 0.017857940086611 0.00414851690520639 0.00479386385426654 0.0213926623168253 0.0102840453320718 0.00568938247442623
"cruzaba" 0.0019612842489262 0.00796717523801936 0.00911743253099927 0.0155343827671914 0.00406272852847973 0 0.0158077774264938 0 0.00414851690520639 0 0.0213926623168253 0.00411361813282873 0.00568938247442623
"cuentas" 0.00784513699570479 0.00929503777768925 0.00455871626549964 0 0 0 0.00395194435662346 0 0.00414851690520639 0.00479386385426654 0 0.00205680906641436 0.0147923944335082
"dorado" 0 0.0106229003173591 0.00455871626549964 0.0207125103562552 0.00406272852847973 0 0.00395194435662346 0.0133934550649583 0 0.00958772770853308 0.0267408278960317 0 0.00455150597954098
"encendía" 0.00980642124463098 0.00663931269834947 0 0.0103562551781276 0.0121881855854392 0 0.00395194435662346 0 0.00414851690520639 0.00479386385426654 0.0106963311584127 0.0123408543984862 0.00341362948465574
"enemigos" 0.00784513699570479 0.00265572507933979 0.00455871626549964 0 0.0284390996993581 0.0261164794985636 0 0.0089289700433055 0.00414851690520639 0.00479386385426654 0 0.00411361813282873 0.00682725896931147
"enferma" 0.0019612842489262 0.00265572507933979 0 0.00517812758906379 0.00812545705695945 0 0 0.00446448502165275 0.0165940676208256 0.0719079578139981 0.0106963311584127 0 0.00113787649488525
"escándalo" 0 0.00929503777768925 0 0 0 0 0 0 0 0.00479386385426654 0.00534816557920633 0.0102840453320718 0.0170681474232787
"escondido" 0 0.00265572507933979 0.0273522975929978 0.0207125103562552 0.0121881855854392 0 0.0316155548529877 0 0 0.00958772770853308 0 0 0.00455150597954098
"ése" 0.0156902739914096 0.00663931269834947 0 0 0 0 0 0.00446448502165275 0.00414851690520639 0 0 0.00617042719924309 0.0125166414437377
"explicó" 0.00588385274677859 0.011950762857029 0.00911743253099927 0 0.00812545705695945 0 0.00790388871324692 0 0 0 0 0.00617042719924309 0.00910301195908196
"favor" 0.00392256849785239 0.00663931269834947 0.00911743253099927 0.0103562551781276 0 0.00870549316618786 0 0.0089289700433055 0.0124455507156192 0.00479386385426654 0.0106963311584127 0.00411361813282873 0.00796513546419672
"fragata" 0.00784513699570479 0 0 0 0 0 0 0.107147640519666 0 0 0 0.00205680906641436 0
"frontera" 0.00784513699570479 0.00531145015867957 0 0 0.0203136426423986 0 0.0118558330698704 0 0.00829703381041278 0 0 0.00411361813282873 0.0102408884539672
"honrado" 0.00392256849785239 0.00132786253966989 0.00455871626549964 0 0.00406272852847973 0 0 0 0 0 0.00534816557920633 0.0370225631954586 0.00568938247442623
"ideales" 0.0254966952360406 0.00132786253966989 0 0.00517812758906379 0 0 0 0 0 0.0143815915627996 0.0106963311584127 0.00822723626565746 0.00568938247442623
"intención" 0.00392256849785239 0.00663931269834947 0.00911743253099927 0.00517812758906379 0.00406272852847973 0 0.0118558330698704 0 0.0207425845260319 0 0.00534816557920633 0.00822723626565746 0.00568938247442623
"llamar" 0.0019612842489262 0.00398358761900968 0 0 0.00812545705695945 0 0 0 0.0207425845260319 0.0383509108341323 0 0.00411361813282873 0.00910301195908196
"lloraba" 0.00784513699570479 0.00663931269834947 0.00455871626549964 0.0155343827671914 0 0 0.00395194435662346 0.0133934550649583 0 0.0191754554170662 0.0213926623168253 0.00617042719924309 0.00113787649488525
"mostraba" 0.00784513699570479 0.00132786253966989 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.0248911014312383 0.00479386385426654 0.016044496737619 0.00617042719924309 0.00568938247442623
"moza" 0 0.00265572507933979 0.00455871626549964 0.0828500414250207 0 0 0.0118558330698704 0 0 0.00479386385426654 0 0.00411361813282873 0.00455150597954098
"mujerucas" 0 0.00796717523801936 0.0592633114514953 0.025890637945319 0.0121881855854392 0 0 0 0 0 0 0.00411361813282873 0
"murmuré" 0 0 0 0 0 0 0 0.0089289700433055 0.0705247873885086 0.0143815915627996 0.0374371590544443 0 0
"nieto" 0.00392256849785239 0.00132786253966989 0.0273522975929978 0.0569594034797017 0.0203136426423986 0 0 0 0 0 0.00534816557920633 0.00205680906641436 0.00227575298977049
"patas" 0.0019612842489262 0.0239015257140581 0.00455871626549964 0.0155343827671914 0.00406272852847973 0.00870549316618786 0 0.00446448502165275 0 0 0 0.00411361813282873 0.00113787649488525
"peredita" 0 0 0 0 0 0 0 0 0 0 0 0.0596474629260166 0
"plumas" 0 0.0185900755553785 0.00455871626549964 0 0.00812545705695945 0 0 0 0 0 0 0.00205680906641436 0.0125166414437377
"poeta" 0.00784513699570479 0.0132786253966989 0 0 0 0 0 0.0223224251082638 0.0165940676208256 0 0 0.00411361813282873 0.00455150597954098
"probablemente" 0.0215741267381882 0.00398358761900968 0 0 0.00406272852847973 0 0 0.00446448502165275 0 0 0 0 0.0147923944335082
"propio" 0.00392256849785239 0.0159343504760387 0 0 0 0 0 0 0 0 0 0.0102840453320718 0.0113787649488525
"pupilas" 0.00784513699570479 0.00531145015867957 0.00455871626549964 0.0155343827671914 0.00406272852847973 0 0.00790388871324692 0.0089289700433055 0 0 0.00534816557920633 0.00411361813282873 0.0102408884539672
"regazo" 0.0019612842489262 0.00531145015867957 0.0136761487964989 0.00517812758906379 0.00406272852847973 0 0.0118558330698704 0.0089289700433055 0.00414851690520639 0.0143815915627996 0.0213926623168253 0.00205680906641436 0.00568938247442623
"reír" 0.0019612842489262 0.00796717523801936 0.00911743253099927 0.0103562551781276 0.0325018282278378 0 0.0158077774264938 0.00446448502165275 0.00414851690520639 0.0143815915627996 0 0 0.00113787649488525
"rejas" 0.00392256849785239 0.0106229003173591 0.00455871626549964 0 0 0 0 0 0.0124455507156192 0.00479386385426654 0.00534816557920633 0.0123408543984862 0.00796513546419672
"ritmo" 0.00588385274677859 0.00929503777768925 0 0.00517812758906379 0.00406272852847973 0 0 0.00446448502165275 0.00414851690520639 0.0143815915627996 0.00534816557920633 0.0143976634649006 0.00455150597954098
"rostros" 0.00392256849785239 0.00531145015867957 0.0182348650619985 0.0155343827671914 0.00406272852847973 0.0174109863323757 0.00790388871324692 0.017857940086611 0.00829703381041278 0 0.00534816557920633 0.00411361813282873 0.00227575298977049
"saben" 0.00588385274677859 0.00929503777768925 0 0.0155343827671914 0.0121881855854392 0 0.00790388871324692 0.0089289700433055 0.00829703381041278 0.00479386385426654 0 0.00411361813282873 0.00455150597954098
"según" 0.00588385274677859 0.011950762857029 0.00455871626549964 0.0103562551781276 0.00406272852847973 0 0.00395194435662346 0 0.00829703381041278 0 0.00534816557920633 0.00205680906641436 0.00910301195908196
"sentíase" 0.0117677054935572 0.00796717523801936 0.00455871626549964 0.0207125103562552 0 0 0.0118558330698704 0.00446448502165275 0 0.00479386385426654 0.0106963311584127 0.00617042719924309 0.00227575298977049
"sentimental" 0.00784513699570479 0.00132786253966989 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0 0.00446448502165275 0.0331881352416511 0.00958772770853308 0.00534816557920633 0.0185112815977293 0
"serrano" 0.00784513699570479 0.00796717523801936 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.0204817769079344
"sofá" 0.00588385274677859 0.0159343504760387 0 0 0.0121881855854392 0 0 0 0.00829703381041278 0.00958772770853308 0.0213926623168253 0.00411361813282873 0.00113787649488525
"últimas" 0.00784513699570479 0.00796717523801936 0.00455871626549964 0.0103562551781276 0.00406272852847973 0.00870549316618786 0 0 0.00829703381041278 0.00479386385426654 0.00534816557920633 0.0102840453320718 0.00568938247442623
"vasto" 0.0019612842489262 0.00132786253966989 0.00911743253099927 0.00517812758906379 0.00406272852847973 0.0348219726647515 0 0.00446448502165275 0.00829703381041278 0 0.016044496737619 0.022624899730558 0.00227575298977049
"acogió" 0.00784513699570479 0.00796717523801936 0.00455871626549964 0 0.00406272852847973 0 0 0 0 0 0 0.0164544725313149 0.00910301195908196
"aldeano" 0 0.00132786253966989 0.0182348650619985 0.0362468931234466 0.0121881855854392 0 0.0197597217831173 0 0.00829703381041278 0.0287631831255992 0 0 0
"apagado" 0.00784513699570479 0.00132786253966989 0.00455871626549964 0 0.00812545705695945 0 0.00790388871324692 0.0133934550649583 0 0 0.016044496737619 0.0123408543984862 0.00682725896931147
"apóstol" 0.0392256849785239 0 0 0.0103562551781276 0 0 0 0 0.00414851690520639 0.00479386385426654 0 0.00411361813282873 0.00227575298977049
"bala" 0.00784513699570479 0.00398358761900968 0 0 0.00812545705695945 0 0.0237116661397408 0.0089289700433055 0.0124455507156192 0 0 0.00822723626565746 0.00455150597954098
"calva" 0.00784513699570479 0.00663931269834947 0.0182348650619985 0.00517812758906379 0 0 0.00395194435662346 0 0.00414851690520639 0 0.00534816557920633 0.0185112815977293 0.00227575298977049
"cera" 0.00588385274677859 0.00531145015867957 0.00911743253099927 0.0155343827671914 0 0 0 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.0267408278960317 0.00205680906641436 0.00341362948465574
"colonia" 0 0 0 0 0 0 0 0 0 0 0 0.0555338447931878 0.00113787649488525
"comedia" 0.00980642124463098 0.0199179380950484 0 0 0 0 0 0.00446448502165275 0 0.00479386385426654 0 0.00205680906641436 0.00568938247442623
"cree" 0.0215741267381882 0.00531145015867957 0 0 0.00406272852847973 0 0 0 0.00829703381041278 0 0.00534816557920633 0.00411361813282873 0.00796513546419672
"dueño" 0.00784513699570479 0.00929503777768925 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0 0 0 0.00479386385426654 0.0106963311584127 0.0164544725313149 0.00341362948465574
"dura" 0 0.00663931269834947 0 0.00517812758906379 0.0162509141139189 0.00870549316618786 0.00395194435662346 0.00446448502165275 0.00414851690520639 0.00479386385426654 0 0.00205680906641436 0.0136545179386229
"ecos" 0.00392256849785239 0.0106229003173591 0 0.00517812758906379 0 0.00870549316618786 0.00395194435662346 0.00446448502165275 0.00414851690520639 0 0 0.0102840453320718 0.00910301195908196
"ensueño" 0.0019612842489262 0 0.0136761487964989 0.0310687655343828 0.00406272852847973 0 0.00790388871324692 0.0133934550649583 0 0.0239693192713327 0.0213926623168253 0.00617042719924309 0
"espadones" 0.0176515582403358 0.00929503777768925 0 0 0 0 0 0 0 0 0 0 0.0136545179386229
"espaldas" 0.00784513699570479 0.0106229003173591 0.00911743253099927 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0 0.0143815915627996 0 0.00617042719924309 0.00341362948465574
"espero" 0.00784513699570479 0.00663931269834947 0.00455871626549964 0 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.00414851690520639 0 0.016044496737619 0.00822723626565746 0.00682725896931147
"extraño" 0.0019612842489262 0.0106229003173591 0.00455871626549964 0 0.00812545705695945 0 0.00395194435662346 0.0089289700433055 0.00829703381041278 0.00958772770853308 0.00534816557920633 0.00205680906641436 0.00796513546419672
"flanco" 0 0.00531145015867957 0 0.00517812758906379 0.0162509141139189 0.0174109863323757 0.0158077774264938 0 0 0 0 0.0164544725313149 0.00568938247442623
"galante" 0.00588385274677859 0.00398358761900968 0.00455871626549964 0 0 0 0 0.017857940086611 0.00829703381041278 0.0143815915627996 0.0267408278960317 0.00617042719924309 0.00455150597954098
"hacerlo" 0.0156902739914096 0.0106229003173591 0.0136761487964989 0 0 0 0.00790388871324692 0.0089289700433055 0.00829703381041278 0 0.00534816557920633 0.00205680906641436 0.00113787649488525
"hicieron" 0.0019612842489262 0.00398358761900968 0.0136761487964989 0 0.0121881855854392 0 0.0237116661397408 0.0089289700433055 0.0124455507156192 0 0.0213926623168253 0.00205680906641436 0.00227575298977049
"impulso" 0.0117677054935572 0.00398358761900968 0 0 0.00812545705695945 0.0435274658309393 0 0.0089289700433055 0 0 0.0106963311584127 0.00822723626565746 0.00455150597954098
"interés" 0.00784513699570479 0.00929503777768925 0.00455871626549964 0 0 0 0.00395194435662346 0 0 0 0.00534816557920633 0.0123408543984862 0.00910301195908196
"intervino" 0.0117677054935572 0.00929503777768925 0.00911743253099927 0 0.00406272852847973 0 0.00395194435662346 0 0.00414851690520639 0 0 0.00205680906641436 0.0102408884539672
"leal" 0.00980642124463098 0.00531145015867957 0.00455871626549964 0 0.0162509141139189 0 0.0158077774264938 0 0.0207425845260319 0 0 0.00617042719924309 0.00227575298977049
"llenaba" 0.00392256849785239 0.00663931269834947 0 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00395194435662346 0 0.0207425845260319 0.00958772770853308 0.0213926623168253 0.00411361813282873 0.00341362948465574
"lobos" 0.0019612842489262 0.00265572507933979 0.00455871626549964 0.0673156586578293 0.0162509141139189 0 0.0118558330698704 0 0.00414851690520639 0 0 0 0.00341362948465574
"merced" 0.00588385274677859 0.00398358761900968 0 0 0 0 0 0.0133934550649583 0 0 0 0.00205680906641436 0.0204817769079344
"murmura" 0 0.00132786253966989 0 0.0724937862468931 0.00406272852847973 0.0609384521633151 0 0 0.00829703381041278 0 0 0 0.00341362948465574
"necesito" 0.0117677054935572 0.00531145015867957 0 0 0.0284390996993581 0.00870549316618786 0 0 0.00829703381041278 0.00479386385426654 0 0.00411361813282873 0.00568938247442623
"obligación" 0.00588385274677859 0.011950762857029 0 0 0 0 0 0 0 0 0 0.0123408543984862 0.0113787649488525
"oveja" 0 0 0 0.10874067937034 0 0 0.0118558330698704 0 0.00414851690520639 0 0 0.00205680906641436 0.00227575298977049
"pájaros" 0.0019612842489262 0.00531145015867957 0.00911743253099927 0.025890637945319 0 0.00870549316618786 0.00395194435662346 0.0267869101299165 0.00414851690520639 0.00958772770853308 0.00534816557920633 0.00617042719924309 0.00113787649488525
"pasión" 0.00980642124463098 0.00265572507933979 0 0 0 0 0 0.0223224251082638 0.00414851690520639 0.0143815915627996 0.0213926623168253 0.0123408543984862 0.00227575298977049
"peligro" 0.00392256849785239 0.00531145015867957 0.00455871626549964 0 0.00406272852847973 0 0.00395194435662346 0.00446448502165275 0.0165940676208256 0 0.00534816557920633 0.0123408543984862 0.00796513546419672
"personas" 0.0019612842489262 0.0132786253966989 0.00455871626549964 0 0 0 0 0.00446448502165275 0.00829703381041278 0 0 0 0.0147923944335082
"políticos" 0.00980642124463098 0.00531145015867957 0 0 0 0 0 0 0 0 0 0.0205680906641436 0.0102408884539672
"poniéndose" 0 0.00663931269834947 0.0182348650619985 0 0.00812545705695945 0 0.0158077774264938 0.0089289700433055 0.0165940676208256 0.00958772770853308 0.00534816557920633 0.00205680906641436 0.00341362948465574
"puestos" 0.0019612842489262 0.00663931269834947 0.00455871626549964 0 0.0162509141139189 0.0174109863323757 0.00395194435662346 0 0.00414851690520639 0.00958772770853308 0.0106963311584127 0.0123408543984862 0.00341362948465574
"recogido" 0.00784513699570479 0.00265572507933979 0.00455871626549964 0.0103562551781276 0.0203136426423986 0.00870549316618786 0.00395194435662346 0 0 0.00958772770853308 0.016044496737619 0.00617042719924309 0.00455150597954098
"repitió" 0.00392256849785239 0.00929503777768925 0.0136761487964989 0 0.0203136426423986 0 0.0158077774264938 0.00446448502165275 0.00829703381041278 0.00479386385426654 0 0.00411361813282873 0.00113787649488525
"riendas" 0 0.00796717523801936 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0.0197597217831173 0.0267869101299165 0.0124455507156192 0.0191754554170662 0 0 0.00113787649488525
"romántica" 0.0117677054935572 0.00531145015867957 0 0 0 0 0 0.017857940086611 0.00414851690520639 0.00479386385426654 0.00534816557920633 0.0185112815977293 0.00227575298977049
"salí" 0.0019612842489262 0.00132786253966989 0 0 0.0121881855854392 0 0.00790388871324692 0.0089289700433055 0.0248911014312383 0.0287631831255992 0.0374371590544443 0 0
"satanás" 0 0.00265572507933979 0 0.0103562551781276 0.00812545705695945 0 0.00395194435662346 0.00446448502165275 0.00414851690520639 0.0143815915627996 0.0695261525296823 0.00205680906641436 0.00227575298977049
"segundo" 0.0215741267381882 0.00531145015867957 0.00455871626549964 0 0 0 0.00790388871324692 0.00446448502165275 0.00414851690520639 0 0 0.00205680906641436 0.00796513546419672
"soledad" 0.0019612842489262 0.00663931269834947 0.00911743253099927 0.0310687655343828 0.00406272852847973 0 0.00395194435662346 0.00446448502165275 0.0124455507156192 0.0191754554170662 0.016044496737619 0 0.00113787649488525
"sorpresa" 0.00784513699570479 0.00796717523801936 0.00455871626549964 0 0.0121881855854392 0 0.00790388871324692 0.0089289700433055 0.00829703381041278 0 0.0106963311584127 0.00411361813282873 0.00455150597954098
"sospecha" 0.0137289897424834 0.00398358761900968 0.00911743253099927 0 0 0 0.0118558330698704 0.0089289700433055 0 0 0.00534816557920633 0.0123408543984862 0.00455150597954098
"trabajo" 0.00588385274677859 0.0106229003173591 0.00455871626549964 0.0103562551781276 0 0 0 0 0.00414851690520639 0 0 0.0102840453320718 0.00910301195908196
"usía" 0 0.00265572507933979 0.00455871626549964 0 0 0.00870549316618786 0.0158077774264938 0 0 0 0 0 0.0227575298977049
"vaites" 0 0 0 0 0 0 0.110654441985457 0 0 0 0 0 0
"veguero" 0.0215741267381882 0.00929503777768925 0 0 0 0 0 0 0 0 0 0.00822723626565746 0.00682725896931147
"vengo" 0.0019612842489262 0.00531145015867957 0 0.00517812758906379 0.00812545705695945 0 0.00395194435662346 0 0.0165940676208256 0.00479386385426654 0.0213926623168253 0.00822723626565746 0.00682725896931147
"volvieron" 0.0019612842489262 0.00265572507933979 0.0182348650619985 0.0103562551781276 0.00812545705695945 0 0.0237116661397408 0.00446448502165275 0.00414851690520639 0.00958772770853308 0.00534816557920633 0 0.00682725896931147
"acababa" 0.00392256849785239 0.00796717523801936 0.0136761487964989 0 0.00406272852847973 0 0.0118558330698704 0.0089289700433055 0.0124455507156192 0.00479386385426654 0.0106963311584127 0.00205680906641436 0.00341362948465574
"acto" 0.00784513699570479 0.0106229003173591 0 0 0 0 0 0 0 0 0 0.0185112815977293 0.00682725896931147
"ademán" 0.00392256849785239 0.00663931269834947 0.00911743253099927 0.00517812758906379 0 0 0.00790388871324692 0.0089289700433055 0.00829703381041278 0.00479386385426654 0.00534816557920633 0.0102840453320718 0.00455150597954098
"áfrica" 0.0137289897424834 0.00398358761900968 0 0 0.00406272852847973 0.00870549316618786 0.00395194435662346 0 0 0 0 0.00205680906641436 0.0147923944335082
"alegría" 0 0.00132786253966989 0.00455871626549964 0.0155343827671914 0.0162509141139189 0.0261164794985636 0.00395194435662346 0.0089289700433055 0.0165940676208256 0.0239693192713327 0.00534816557920633 0 0.00227575298977049
"andando" 0.0019612842489262 0.00265572507933979 0.0136761487964989 0.025890637945319 0.00812545705695945 0 0.00790388871324692 0.0133934550649583 0.00829703381041278 0.00958772770853308 0.00534816557920633 0.00205680906641436 0.00341362948465574
"árboles" 0.0019612842489262 0 0.00455871626549964 0.0155343827671914 0.0121881855854392 0.0261164794985636 0.0118558330698704 0.0223224251082638 0.00829703381041278 0.0143815915627996 0.00534816557920633 0 0.00227575298977049
"ardiente" 0.00392256849785239 0.00132786253966989 0 0.0103562551781276 0.00812545705695945 0 0 0.0267869101299165 0.0165940676208256 0.00479386385426654 0.0267408278960317 0.00822723626565746 0
"barco" 0.0254966952360406 0 0.0273522975929978 0 0 0 0 0 0 0 0 0.00411361813282873 0.00682725896931147
"bello" 0.00784513699570479 0.00132786253966989 0.0136761487964989 0 0.00812545705695945 0 0.00395194435662346 0.0267869101299165 0.0165940676208256 0.00958772770853308 0.00534816557920633 0 0.00341362948465574
"besó" 0.00392256849785239 0.00265572507933979 0.0136761487964989 0.0155343827671914 0.00812545705695945 0 0 0.00446448502165275 0.00414851690520639 0.0143815915627996 0.0106963311584127 0.00205680906641436 0.00796513546419672
"bigotes" 0.00588385274677859 0.0106229003173591 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0.00395194435662346 0 0 0 0 0.00822723626565746 0.00910301195908196
"bordo" 0.029419263733893 0 0.0136761487964989 0 0 0 0 0.0312513951515693 0 0 0 0.00205680906641436 0.00113787649488525
"buscando" 0.00392256849785239 0.00796717523801936 0.00455871626549964 0.0103562551781276 0 0.00870549316618786 0.00790388871324692 0 0.00829703381041278 0 0.00534816557920633 0.0102840453320718 0.00568938247442623
"cabras" 0 0 0 0.0310687655343828 0.00812545705695945 0 0.0474233322794815 0 0 0 0 0 0.00796513546419672
"capilla" 0 0.00663931269834947 0.0136761487964989 0.0155343827671914 0 0 0.00395194435662346 0 0 0.0191754554170662 0.032088993475238 0.00205680906641436 0.00455150597954098
"cólera" 0.00588385274677859 0 0.00911743253099927 0 0.00812545705695945 0.0174109863323757 0 0.0223224251082638 0.0165940676208256 0 0.00534816557920633 0.00822723626565746 0.00455150597954098
"cuesta" 0 0.00663931269834947 0 0.0155343827671914 0.00812545705695945 0 0.00395194435662346 0.00446448502165275 0.00829703381041278 0.0143815915627996 0 0.0123408543984862 0.00455150597954098
"darme" 0 0.00796717523801936 0 0.0103562551781276 0.00812545705695945 0 0.00790388871324692 0.0133934550649583 0.0207425845260319 0 0 0.00205680906641436 0.00682725896931147
"derechos" 0.0156902739914096 0.00132786253966989 0 0 0 0 0 0.00446448502165275 0 0 0 0.00411361813282873 0.0170681474232787
"detenido" 0.0117677054935572 0.00398358761900968 0 0.0207125103562552 0 0.00870549316618786 0.00395194435662346 0.00446448502165275 0 0.00958772770853308 0.00534816557920633 0.00411361813282873 0.00682725896931147
"diablo" 0.00392256849785239 0.00663931269834947 0.00455871626549964 0.00517812758906379 0.00406272852847973 0.00870549316618786 0 0.0133934550649583 0.00414851690520639 0.00958772770853308 0.016044496737619 0.00617042719924309 0.00455150597954098
"dices" 0.0019612842489262 0.00265572507933979 0.0182348650619985 0.0155343827671914 0.00812545705695945 0 0 0.00446448502165275 0.0124455507156192 0.0143815915627996 0.00534816557920633 0.00822723626565746 0.00341362948465574
"doctrina" 0.0137289897424834 0.00398358761900968 0.00911743253099927 0.00517812758906379 0.00406272852847973 0 0 0 0.0124455507156192 0 0 0.00617042719924309 0.00796513546419672
"dudas" 0.0215741267381882 0.00398358761900968 0 0 0 0 0 0.00446448502165275 0.0124455507156192 0 0 0.00411361813282873 0.00796513546419672
"edad" 0.00588385274677859 0.00929503777768925 0 0.0155343827671914 0 0 0.00395194435662346 0 0.00829703381041278 0.0191754554170662 0 0.00205680906641436 0.00682725896931147
"enorme" 0.0137289897424834 0.00531145015867957 0 0 0 0.0435274658309393 0.0118558330698704 0.00446448502165275 0 0.00479386385426654 0 0.00205680906641436 0.00568938247442623
"escrito" 0.00784513699570479 0.00398358761900968 0 0 0.00812545705695945 0 0.00395194435662346 0.00446448502165275 0.00414851690520639 0 0 0 0.0170681474232787
"escrúpulos" 0.019612842489262 0 0 0.00517812758906379 0 0 0 0.00446448502165275 0.0124455507156192 0.00958772770853308 0.00534816557920633 0.00205680906641436 0.00910301195908196
"exclamó" 0 0.00132786253966989 0.00911743253099927 0 0.0203136426423986 0 0.00395194435662346 0.0223224251082638 0.0124455507156192 0.0431447746883988 0.00534816557920633 0 0
"gorra" 0.0313805479828191 0.00663931269834947 0.00455871626549964 0 0 0.00870549316618786 0.00395194435662346 0 0 0 0 0.00205680906641436 0.00227575298977049
"hacerle" 0.0019612842489262 0.00531145015867957 0.00911743253099927 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.0124455507156192 0.00479386385426654 0 0.00411361813282873 0.0102408884539672
"herida" 0 0.00398358761900968 0.00455871626549964 0 0 0 0.0316155548529877 0.00446448502165275 0.0248911014312383 0 0.0213926623168253 0 0.00455150597954098
"horror" 0.0019612842489262 0.00398358761900968 0.00911743253099927 0 0.0121881855854392 0.0348219726647515 0 0.00446448502165275 0.0248911014312383 0.0143815915627996 0.0106963311584127 0 0.00227575298977049
"infierno" 0.00784513699570479 0.00929503777768925 0.0182348650619985 0.00517812758906379 0.00406272852847973 0 0 0.00446448502165275 0.00829703381041278 0.00479386385426654 0 0.00617042719924309 0.00341362948465574
"ingenua" 0.00588385274677859 0.00398358761900968 0.00455871626549964 0.0207125103562552 0.0121881855854392 0.0174109863323757 0.00790388871324692 0.00446448502165275 0.0165940676208256 0 0.00534816557920633 0.00411361813282873 0.00113787649488525
"leales" 0.00588385274677859 0.00531145015867957 0.0136761487964989 0 0.00812545705695945 0 0.00790388871324692 0 0.0207425845260319 0 0.00534816557920633 0.00205680906641436 0.00682725896931147
"libertad" 0.019612842489262 0.00663931269834947 0 0.00517812758906379 0.00406272852847973 0 0.00395194435662346 0 0 0.00479386385426654 0 0.00617042719924309 0.00568938247442623
"lino" 0 0 0.00455871626549964 0.025890637945319 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.00414851690520639 0.00958772770853308 0.0106963311584127 0 0.0136545179386229
"lívida" 0.0137289897424834 0.00132786253966989 0.00911743253099927 0.0103562551781276 0 0.0174109863323757 0.00395194435662346 0.00446448502165275 0.0124455507156192 0.0239693192713327 0 0.00617042719924309 0
"llamado" 0.0117677054935572 0.00796717523801936 0.00455871626549964 0 0.0121881855854392 0 0 0.00446448502165275 0 0.00958772770853308 0 0.00411361813282873 0.00682725896931147
"llave" 0.00392256849785239 0.00265572507933979 0.00911743253099927 0 0 0 0 0 0 0.00479386385426654 0.00534816557920633 0 0.0216196534028197
"madama" 0.0019612842489262 0.025229388253728 0 0 0 0 0 0 0 0 0 0 0.00796513546419672
"malas" 0.00980642124463098 0.00929503777768925 0.00911743253099927 0 0.00406272852847973 0 0 0.00446448502165275 0 0 0 0.00617042719924309 0.00910301195908196
"manta" 0.0254966952360406 0.00132786253966989 0 0 0 0 0.0118558330698704 0 0 0 0 0.00822723626565746 0.00682725896931147
"marina" 0.0333418322317453 0 0 0 0 0 0 0 0.00414851690520639 0 0 0.00822723626565746 0.00568938247442623
"morena" 0.0117677054935572 0.00531145015867957 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0 0.00446448502165275 0.00414851690520639 0 0 0.00822723626565746 0.00910301195908196
"mostró" 0.0019612842489262 0.00398358761900968 0.0136761487964989 0 0.00812545705695945 0 0.00395194435662346 0.0089289700433055 0.0165940676208256 0.0191754554170662 0.0106963311584127 0 0.00568938247442623
