"Bazan_Pazos-ne0077" "Bazan_Piedra-ne0082" "Bazan_Sirena-ne0085" "BlascoIbanez_Arroz-ne0163" "BlascoIbanez_Barraca-ne0164" "BlascoIbanez_Bodega-ne0019" "Clarin_Cuesta-ne0170" "Clarin_Hijo-ne0135" "Clarin_Regenta-ne0325" "Galdos_Bringas-ne0027" "Galdos_Misericordia-ne0002" "Galdos_Tristana-ne0005" "Miro_Amigo-ne0044" "Miro_Hilvan-ne0041" "Miro_Vivir-ne0042" "Pereda_Pedro-ne0144" "Pereda_Penas-ne0145" "Pereda_Sotileza-ne0146" "Picon_Dulce-ne0155" "Picon_JuanV-ne0162" "Picon_Lazaro-ne0161" "Valera_Genio-ne0151" "Valera_Juanita-ne0152" "Valera_Morsamor-ne0153"
"daría" 0.00716648949512081 0.00192515016171261 0.00247935933354821 0.00439676398170946 0.00378866809373165 0.00299607514156455 0 0.00335810871317274 0.00394838149261982 0.00420150413848158 0.00596530578157436 0.00190454424256275 0 0 0 0.00272724793410969 0.0014856302414892 0.00350886426835794 0.00833601276600812 0.00318076274690671 0.00326317506934247 0.00188789669429289 0.00969743987587277 0.00479478327579593
"dulzura" 0.00358324474756041 0.00385030032342523 0.00495871866709642 0.00109919099542737 0.00378866809373165 0.00299607514156455 0 0.0055968478552879 0.00394838149261982 0.00560200551797544 0.00119306115631487 0.00190454424256275 0.00504235578862445 0.012523873634115 0.0043284421936545 0.00272724793410969 0.0014856302414892 0.000877216067089485 0.00833601276600812 0.00318076274690671 0.00978952520802741 0.0113273801657573 0.00415604566108833 0.00359608745684695
"impresiones" 0.00119441491585347 0 0.00495871866709642 0.00109919099542737 0.00189433404686582 0.00099869171385485 0.0108974009698687 0.00335810871317274 0.00164515895525826 0.00140050137949386 0.00357918346894462 0.00571363272768826 0.00504235578862445 0 0 0.0145453223152517 0.00965659656967977 0.00263164820126845 0.00119085896657259 0.00954228824072012 0.0228422254853973 0.00188789669429289 0 0.00359608745684695
"india" 0 0 0 0 0 0.00099869171385485 0 0 0.00131612716420661 0 0 0 0 0 0 0 0 0 0.00119085896657259 0 0 0.00377579338858578 0.00138534855369611 0.074319140774837
"misteriosa" 0.00597207457926735 0.0115509009702757 0 0.00439676398170946 0.00568300214059747 0.0039947668554194 0 0.0100743261395182 0.00460644507472312 0.00140050137949386 0.00238612231262975 0.00571363272768826 0 0.00313096840852876 0.0043284421936545 0.00181816528940646 0.00222844536223379 0.00263164820126845 0.00119085896657259 0 0.00978952520802741 0.00188789669429289 0.00138534855369611 0.00479478327579593
"mostrando" 0.00119441491585347 0.00577545048513784 0.00247935933354821 0.0197854379176926 0.00378866809373165 0.0099869171385485 0.0108974009698687 0 0.00164515895525826 0.00420150413848158 0.00835142809420411 0 0.00504235578862445 0.00626193681705752 0 0.00181816528940646 0.000742815120744598 0 0.00714515379943553 0.00636152549381342 0.00978952520802741 0 0.00277069710739222 0
"narices" 0.00358324474756041 0.00385030032342523 0 0.00989271895884629 0.0132603383280608 0.0019973834277097 0 0.0100743261395182 0.00361934970156817 0 0.00238612231262975 0.00190454424256275 0 0 0 0.00636357851292261 0.00222844536223379 0.00526329640253691 0 0 0 0.00188789669429289 0.0110827884295689 0
"novelas" 0.00119441491585347 0 0.00495871866709642 0.00659514597256419 0 0 0.016346101454803 0.00783558699740306 0.00789676298523963 0.00140050137949386 0.00119306115631487 0.00380908848512551 0 0 0 0.011818074381142 0.000742815120744598 0 0.00238171793314518 0.00636152549381342 0.00326317506934247 0.00566369008287866 0.00138534855369611 0.00119869581894898
"nube" 0.00238882983170694 0.00770060064685045 0.00495871866709642 0.00549595497713683 0.00189433404686582 0.0039947668554194 0.00544870048493434 0 0.00361934970156817 0.00140050137949386 0.00596530578157436 0.00190454424256275 0.0201694231544978 0.00939290522558627 0.0043284421936545 0.00454541322351615 0.00742815120744598 0.00350886426835794 0.00119085896657259 0.00318076274690671 0.00978952520802741 0.00188789669429289 0 0.00119869581894898
"nueve" 0.00119441491585347 0.0115509009702757 0 0.00659514597256419 0.00189433404686582 0.00299607514156455 0.00544870048493434 0.00111936957105758 0.00329031791051651 0.00840300827696315 0.00477224462525949 0.00380908848512551 0 0.00313096840852876 0.00865688438730901 0.00272724793410969 0.000742815120744598 0.00350886426835794 0.00476343586629036 0.00318076274690671 0.00652635013868494 0.00377579338858578 0.0138534855369611 0
"rigor" 0.00477765966341388 0.00577545048513784 0 0 0 0 0.0108974009698687 0.0201486522790364 0.00625160402998138 0 0.00357918346894462 0.00571363272768826 0.00504235578862445 0 0.0043284421936545 0.00363633057881292 0.00445689072446759 0.00438608033544742 0 0.00318076274690671 0 0 0.00138534855369611 0
"saben" 0.00477765966341388 0 0.00743807800064463 0.00219838199085473 0 0.00699084199698395 0.0108974009698687 0.00335810871317274 0.00690966761208468 0.0112040110359509 0.00238612231262975 0.00571363272768826 0 0.00313096840852876 0.0043284421936545 0.00181816528940646 0.00222844536223379 0.00350886426835794 0.00238171793314518 0.00318076274690671 0.00326317506934247 0.00188789669429289 0 0
"sentarse" 0.00358324474756041 0.00192515016171261 0.00247935933354821 0.0032975729862821 0 0.00699084199698395 0 0.00671621742634548 0.00394838149261982 0.00280100275898772 0.00119306115631487 0.00190454424256275 0.00504235578862445 0 0 0.00181816528940646 0.00297126048297839 0.00526329640253691 0.0107177306991533 0.00954228824072012 0.00978952520802741 0.00188789669429289 0.00415604566108833 0.00239739163789797
"vuelve" 0.00597207457926735 0.00577545048513784 0.0173555153348375 0.0032975729862821 0.00189433404686582 0 0.00544870048493434 0.00447747828423032 0.00361934970156817 0 0.00357918346894462 0.00380908848512551 0.00504235578862445 0.00313096840852876 0.00865688438730901 0.00272724793410969 0.00222844536223379 0.00263164820126845 0.00952687173258071 0.00636152549381342 0 0.00566369008287866 0.00415604566108833 0.00239739163789797
"actividad" 0.00477765966341388 0 0.00247935933354821 0.00439676398170946 0 0.00099869171385485 0 0.00335810871317274 0.00690966761208468 0.00140050137949386 0.00715836693788924 0 0 0 0.0043284421936545 0.00545449586821938 0.000742815120744598 0.000877216067089485 0 0.00636152549381342 0.00978952520802741 0.00566369008287866 0.0110827884295689 0.00479478327579593
"ademán" 0.00597207457926735 0.0173263514554135 0.00247935933354821 0.00219838199085473 0.00189433404686582 0.0059921502831291 0 0.00335810871317274 0.00296128611946486 0.00420150413848158 0.00119306115631487 0 0 0 0 0.00454541322351615 0.00594252096595678 0.000877216067089485 0.0130994486322985 0 0 0.00377579338858578 0.00138534855369611 0.00239739163789797
"admiraba" 0.00119441491585347 0.00192515016171261 0.00247935933354821 0.00549595497713683 0 0.0119843005662582 0.00544870048493434 0.0111936957105758 0.00690966761208468 0.00560200551797544 0 0 0.00504235578862445 0 0.00865688438730901 0.00272724793410969 0.0014856302414892 0.00175443213417897 0 0 0 0 0.00415604566108833 0.00119869581894898
"ataque" 0.00238882983170694 0.00577545048513784 0 0 0.00189433404686582 0 0 0.00223873914211516 0.0108580491047045 0.00560200551797544 0.00357918346894462 0.00190454424256275 0 0.00626193681705752 0 0.00090908264470323 0.00445689072446759 0 0.00357257689971777 0.00318076274690671 0.00326317506934247 0.00188789669429289 0.00277069710739222 0.00479478327579593
"baños" 0.00238882983170694 0 0.00743807800064463 0 0 0.00099869171385485 0 0.0055968478552879 0.00460644507472312 0.0546195538002605 0.00238612231262975 0 0 0 0 0 0 0.000877216067089485 0.00119085896657259 0 0 0.00377579338858578 0 0
"calló" 0.00597207457926735 0.00192515016171261 0.00247935933354821 0.00549595497713683 0.0113660042811949 0.00299607514156455 0.00544870048493434 0.0055968478552879 0.00756773119418798 0 0.00119306115631487 0.00190454424256275 0.00504235578862445 0 0.0043284421936545 0 0.00297126048297839 0.000877216067089485 0.00595429483286294 0.00318076274690671 0.00326317506934247 0 0.00554139421478444 0
"comerciante" 0.00119441491585347 0 0 0.0285789658811115 0.00189433404686582 0.00099869171385485 0 0.00223873914211516 0.00263225432841321 0.00140050137949386 0.00119306115631487 0 0 0 0 0.00181816528940646 0 0.0228076177443266 0.00119085896657259 0 0 0 0 0
"corro" 0.00358324474756041 0.00577545048513784 0.0123967966677411 0.00659514597256419 0.0208376745155241 0.0139816839939679 0 0.00335810871317274 0.00394838149261982 0 0 0.00190454424256275 0 0 0.0043284421936545 0.00181816528940646 0 0.000877216067089485 0 0.00318076274690671 0.00652635013868494 0 0.00415604566108833 0.00239739163789797
"decirme" 0.00238882983170694 0.00385030032342523 0.00247935933354821 0.0032975729862821 0 0.00099869171385485 0.00544870048493434 0 0.000987095373154954 0 0.00715836693788924 0.0114272654553765 0.0100847115772489 0 0.0043284421936545 0.011818074381142 0.0103994116904244 0.00350886426835794 0.00595429483286294 0.00318076274690671 0 0.00188789669429289 0.00138534855369611 0.00359608745684695
"elegancia" 0.00119441491585347 0 0.00247935933354821 0.00549595497713683 0.00189433404686582 0.00099869171385485 0.00544870048493434 0.00111936957105758 0.00493547686577477 0.00280100275898772 0.00835142809420411 0 0 0.00313096840852876 0 0.00090908264470323 0.000742815120744598 0 0.00833601276600812 0.00636152549381342 0.00326317506934247 0.0264305537201004 0.00554139421478444 0.00479478327579593
"empleado" 0 0.00385030032342523 0.00495871866709642 0.00219838199085473 0.00189433404686582 0.0099869171385485 0 0 0.00361934970156817 0.00980350965645701 0.00119306115631487 0 0 0 0 0.0109089917364388 0.00297126048297839 0 0.00357257689971777 0.00954228824072012 0 0.00377579338858578 0.00415604566108833 0.00839087073264288
"febrero" 0 0.113583859541044 0 0 0 0.0019973834277097 0 0 0.000329031791051651 0.00140050137949386 0.00238612231262975 0.00190454424256275 0 0 0 0.00090908264470323 0.000742815120744598 0 0 0 0 0.00377579338858578 0 0
"huerto" 0.020305053569509 0.00192515016171261 0 0.0164878649314105 0.0075773361874633 0 0 0 0.00131612716420661 0 0 0 0.0302541347317467 0.00626193681705752 0.0043284421936545 0 0.00965659656967977 0 0 0.00636152549381342 0.00652635013868494 0 0.00415604566108833 0
"iguales" 0.00119441491585347 0.00577545048513784 0.00743807800064463 0.00659514597256419 0.00378866809373165 0.00499345856927425 0 0.00447747828423032 0.00329031791051651 0.00140050137949386 0.00357918346894462 0.00952272121281377 0.00504235578862445 0 0.0129853265809635 0.00181816528940646 0.00519970584521218 0.000877216067089485 0.00357257689971777 0.00318076274690671 0.00978952520802741 0.00377579338858578 0.00277069710739222 0.00239739163789797
"nobleza" 0.00477765966341388 0 0.00247935933354821 0.00109919099542737 0 0.0099869171385485 0 0.00223873914211516 0.0101999855226012 0.00140050137949386 0.00119306115631487 0.00190454424256275 0 0 0 0.00363633057881292 0 0.000877216067089485 0 0 0.00652635013868494 0.00943948347146444 0 0.0071921749136939
"novedad" 0.00119441491585347 0 0 0 0.00378866809373165 0.00099869171385485 0.00544870048493434 0.013432434852691 0.00263225432841321 0.0140050137949386 0.00715836693788924 0.00190454424256275 0 0.00313096840852876 0 0.00636357851292261 0.00445689072446759 0.000877216067089485 0.00119085896657259 0.00318076274690671 0 0.0113273801657573 0.00138534855369611 0.00479478327579593
"origen" 0.00477765966341388 0.00962575080856307 0.00247935933354821 0.0032975729862821 0.00189433404686582 0.0059921502831291 0.00544870048493434 0.0055968478552879 0.00131612716420661 0.00140050137949386 0.00357918346894462 0 0 0.00313096840852876 0 0.00090908264470323 0.00297126048297839 0.000877216067089485 0.00714515379943553 0.00636152549381342 0.0261054005547398 0.0113273801657573 0.00277069710739222 0.00599347909474492
"parque" 0 0.00192515016171261 0 0 0 0 0 0 0.0194128756720474 0.00140050137949386 0 0 0 0 0 0 0 0 0 0 0.00652635013868494 0.00188789669429289 0 0.0071921749136939
"podrá" 0.00358324474756041 0.0115509009702757 0.00743807800064463 0 0 0 0 0.00111936957105758 0.00427741328367147 0.00840300827696315 0.00596530578157436 0.0114272654553765 0 0.00939290522558627 0 0.00272724793410969 0.000742815120744598 0.00263164820126845 0.00119085896657259 0 0 0.00566369008287866 0.00554139421478444 0.0107882623705409
"pormenores" 0.00597207457926735 0.00192515016171261 0.00495871866709642 0 0.00189433404686582 0 0.00544870048493434 0.00671621742634548 0.00723869940313633 0.00280100275898772 0.00357918346894462 0 0 0 0 0.00545449586821938 0.00519970584521218 0.00438608033544742 0.00119085896657259 0 0.00326317506934247 0.00755158677717155 0.00138534855369611 0.00239739163789797
"quedaron" 0.00358324474756041 0.00770060064685045 0.00247935933354821 0.00109919099542737 0.00378866809373165 0.00499345856927425 0 0.00447747828423032 0.00296128611946486 0.00140050137949386 0.00357918346894462 0.00571363272768826 0 0.00626193681705752 0.025970653161927 0.00181816528940646 0.00222844536223379 0.00350886426835794 0.00714515379943553 0.00318076274690671 0.00326317506934247 0 0.00277069710739222 0.00839087073264288
"relato" 0.00119441491585347 0.00385030032342523 0.00495871866709642 0.00109919099542737 0.00189433404686582 0.00499345856927425 0 0 0.00164515895525826 0.00280100275898772 0.00596530578157436 0 0 0 0.0043284421936545 0.0109089917364388 0.00445689072446759 0.0149126731405212 0.00119085896657259 0.00636152549381342 0.00326317506934247 0.00377579338858578 0.00138534855369611 0.00359608745684695
"remordimientos" 0.00358324474756041 0 0 0 0.00189433404686582 0.00099869171385485 0.0217948019397374 0.0190292827079789 0.00822579477629128 0.00280100275898772 0 0.00190454424256275 0 0 0.0129853265809635 0.00181816528940646 0.00297126048297839 0 0 0.00318076274690671 0 0.00566369008287866 0.00138534855369611 0.00239739163789797
"sabiendo" 0.00358324474756041 0.00192515016171261 0.00495871866709642 0.00439676398170946 0.00378866809373165 0.00898822542469365 0 0 0.000987095373154954 0.00560200551797544 0.00835142809420411 0.00952272121281377 0 0 0 0.00363633057881292 0.00445689072446759 0.00877216067089485 0.00595429483286294 0.00318076274690671 0.00326317506934247 0 0.00138534855369611 0.00239739163789797
"secretos" 0.00477765966341388 0.00385030032342523 0 0.0032975729862821 0 0.00299607514156455 0 0.0055968478552879 0.00658063582103303 0 0.00477224462525949 0.0114272654553765 0 0 0 0.00636357851292261 0.000742815120744598 0.00175443213417897 0.00119085896657259 0 0.0163158753467124 0 0.00138534855369611 0.0071921749136939
"seguramente" 0 0.00192515016171261 0.00495871866709642 0.0032975729862821 0.00947167023432912 0.0059921502831291 0 0.00111936957105758 0.000658063582103303 0.0182065179334202 0.0119306115631487 0.00380908848512551 0.00504235578862445 0 0.00865688438730901 0.00363633057881292 0.00742815120744598 0.00263164820126845 0.00357257689971777 0.00318076274690671 0.00326317506934247 0 0 0
"tiro" 0.00836090441097428 0 0.00247935933354821 0.00439676398170946 0.0075773361874633 0.00099869171385485 0 0.0055968478552879 0.00559354044787807 0.00280100275898772 0.00357918346894462 0.00571363272768826 0 0 0.0043284421936545 0.00272724793410969 0.00891378144893517 0.00175443213417897 0 0 0.00326317506934247 0.00188789669429289 0.00277069710739222 0.00119869581894898
"tocar" 0.00238882983170694 0.00770060064685045 0.00247935933354821 0.00549595497713683 0.00378866809373165 0.00299607514156455 0 0.0055968478552879 0.00427741328367147 0.00280100275898772 0.00238612231262975 0.00571363272768826 0.00504235578862445 0 0 0.00272724793410969 0.00222844536223379 0.00350886426835794 0.00714515379943553 0 0.00326317506934247 0.00566369008287866 0.00692674276848055 0.00239739163789797
"virtudes" 0.00358324474756041 0.00192515016171261 0 0.00219838199085473 0 0.00299607514156455 0 0 0.00164515895525826 0.00140050137949386 0.00477224462525949 0.00190454424256275 0 0 0.0043284421936545 0.0109089917364388 0.00445689072446759 0.00438608033544742 0 0 0.00978952520802741 0.0132152768600502 0.0110827884295689 0.00958956655159187
"abandono" 0.00477765966341388 0.00577545048513784 0.00495871866709642 0.00769433696799156 0.00568300214059747 0.0039947668554194 0.00544870048493434 0.00335810871317274 0.00361934970156817 0.00280100275898772 0.00238612231262975 0.00571363272768826 0.0100847115772489 0.00626193681705752 0.00865688438730901 0.00090908264470323 0 0.00175443213417897 0.00595429483286294 0.00954228824072012 0.00326317506934247 0.00943948347146444 0.00138534855369611 0
"brillaban" 0.00358324474756041 0.00192515016171261 0 0.00769433696799156 0.0132603383280608 0.0079895337108388 0.00544870048493434 0.00223873914211516 0.00559354044787807 0.00420150413848158 0 0.00190454424256275 0.00504235578862445 0.00626193681705752 0.00865688438730901 0.00363633057881292 0 0.000877216067089485 0.00357257689971777 0.00954228824072012 0.00652635013868494 0 0 0.00119869581894898
"callaba" 0.00238882983170694 0.00385030032342523 0 0.00769433696799156 0 0.0059921502831291 0 0.0055968478552879 0.00921289014944624 0 0.00477224462525949 0 0 0 0 0.00181816528940646 0 0.00175443213417897 0.00357257689971777 0 0.0130527002773699 0 0.00138534855369611 0.00359608745684695
"cansado" 0.00358324474756041 0.00770060064685045 0.00247935933354821 0.00219838199085473 0.0132603383280608 0.00299607514156455 0 0.00223873914211516 0.00855482656734294 0.00140050137949386 0.00119306115631487 0 0.00504235578862445 0.00626193681705752 0.0043284421936545 0.00181816528940646 0.000742815120744598 0.00438608033544742 0.00238171793314518 0.00636152549381342 0.00978952520802741 0 0 0
"chimenea" 0.00477765966341388 0.00577545048513784 0.00991743733419284 0.00109919099542737 0 0.00099869171385485 0 0.00111936957105758 0.00394838149261982 0.00420150413848158 0.00357918346894462 0 0.00504235578862445 0 0.0043284421936545 0.00272724793410969 0.00817096632819058 0 0.0119085896657259 0.00954228824072012 0.00978952520802741 0 0.00277069710739222 0.00359608745684695
"contemplación" 0.00119441491585347 0 0.00247935933354821 0.00219838199085473 0.00189433404686582 0.00099869171385485 0.00544870048493434 0.00223873914211516 0.00460644507472312 0.00280100275898772 0 0.00380908848512551 0.00504235578862445 0.00626193681705752 0.0043284421936545 0.00636357851292261 0.00742815120744598 0.00263164820126845 0.00238171793314518 0 0.0195790504160548 0.00943948347146444 0.00138534855369611 0.00479478327579593
"creído" 0.00119441491585347 0.00385030032342523 0 0.00109919099542737 0 0.0019973834277097 0.0108974009698687 0.00783558699740306 0.00855482656734294 0.00420150413848158 0.00477224462525949 0.00190454424256275 0.00504235578862445 0.00313096840852876 0 0 0.00222844536223379 0.00263164820126845 0.00357257689971777 0.00318076274690671 0.00652635013868494 0 0.00415604566108833 0.00359608745684695
"deleite" 0.00119441491585347 0 0.00743807800064463 0 0 0.00099869171385485 0.0108974009698687 0 0.00526450865682642 0 0 0.00190454424256275 0.0201694231544978 0 0.0129853265809635 0.00181816528940646 0.00222844536223379 0 0.00357257689971777 0 0.00326317506934247 0.0226547603315147 0.00831209132217666 0.0131856540084388
"delicia" 0 0 0.00247935933354821 0.00219838199085473 0.00189433404686582 0 0.0108974009698687 0.0100743261395182 0.00954192194049789 0.00280100275898772 0 0.00190454424256275 0.0252117789431222 0 0.0129853265809635 0 0 0 0.0142903075988711 0 0 0 0 0.00239739163789797
"diferencia" 0.00716648949512081 0.00385030032342523 0.00495871866709642 0.00109919099542737 0 0.0019973834277097 0.00544870048493434 0.00223873914211516 0.00197419074630991 0.00700250689746929 0.00596530578157436 0.00571363272768826 0 0 0 0.00545449586821938 0.00297126048297839 0.00263164820126845 0.00833601276600812 0.00636152549381342 0.00652635013868494 0.00566369008287866 0.00554139421478444 0.00359608745684695
"divino" 0.00119441491585347 0.00192515016171261 0.00495871866709642 0 0 0.00099869171385485 0 0.00335810871317274 0.00230322253736156 0.00280100275898772 0.00238612231262975 0.00761817697025102 0 0.012523873634115 0 0.00090908264470323 0.00371407560372299 0 0.00476343586629036 0 0.0326317506934247 0.0113273801657573 0.00554139421478444 0.0143843498273878
"estancia" 0.00597207457926735 0.00385030032342523 0.00247935933354821 0.00109919099542737 0 0 0 0.00223873914211516 0.00296128611946486 0.00140050137949386 0.00357918346894462 0.00761817697025102 0.00504235578862445 0.00626193681705752 0 0.00727266115762584 0.00519970584521218 0.00175443213417897 0.00595429483286294 0.00318076274690671 0.00978952520802741 0.00377579338858578 0.00277069710739222 0.00958956655159187
"estará" 0.00597207457926735 0 0.00495871866709642 0.00439676398170946 0 0.0019973834277097 0 0.00223873914211516 0.00592257223892973 0.00280100275898772 0.00477224462525949 0 0 0.00939290522558627 0.0129853265809635 0.00272724793410969 0.00297126048297839 0.00175443213417897 0.00952687173258071 0 0.00326317506934247 0 0.00415604566108833 0.00359608745684695
"formaban" 0.00358324474756041 0.00192515016171261 0 0.00659514597256419 0.0113660042811949 0.0079895337108388 0.016346101454803 0.00111936957105758 0.00131612716420661 0.00560200551797544 0.00596530578157436 0 0 0.00626193681705752 0 0 0.00222844536223379 0.00350886426835794 0.00476343586629036 0.0127230509876268 0.00978952520802741 0.00188789669429289 0.00277069710739222 0.00599347909474492
"gorgheggi" 0 0 0 0 0 0 0 0.077236500402973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gravedad" 0.00477765966341388 0.00577545048513784 0 0.00549595497713683 0.00947167023432912 0.0139816839939679 0.00544870048493434 0.00447747828423032 0.00263225432841321 0.00140050137949386 0.00835142809420411 0.00952272121281377 0 0.00313096840852876 0 0.00181816528940646 0.0014856302414892 0.00175443213417897 0 0 0 0 0.00138534855369611 0.00479478327579593
"hueco" 0.00119441491585347 0.00962575080856307 0.00743807800064463 0.0032975729862821 0.00189433404686582 0 0.00544870048493434 0.00111936957105758 0.00329031791051651 0.00980350965645701 0.00596530578157436 0.00571363272768826 0.0201694231544978 0.00313096840852876 0.0043284421936545 0.00545449586821938 0.0014856302414892 0.00438608033544742 0.00595429483286294 0 0.00978952520802741 0 0 0.00239739163789797
"infancia" 0.00238882983170694 0.00192515016171261 0.00495871866709642 0.0032975729862821 0.00378866809373165 0.0119843005662582 0.0326922029096061 0.00895495656846064 0.00427741328367147 0.00140050137949386 0.00357918346894462 0.00571363272768826 0.00504235578862445 0 0 0.00181816528940646 0.000742815120744598 0.00263164820126845 0.00119085896657259 0.00318076274690671 0 0.00377579338858578 0.00277069710739222 0
"infinito" 0.00358324474756041 0.00192515016171261 0.00495871866709642 0.00549595497713683 0.00189433404686582 0.0019973834277097 0.0217948019397374 0.00447747828423032 0.00493547686577477 0.00140050137949386 0.00238612231262975 0.00571363272768826 0.0151270673658733 0.00626193681705752 0.0043284421936545 0.00090908264470323 0.000742815120744598 0 0.00238171793314518 0 0.00326317506934247 0.00566369008287866 0.00277069710739222 0.0119869581894898
"intimidad" 0.00238882983170694 0.00192515016171261 0 0.00549595497713683 0 0.0039947668554194 0.00544870048493434 0.0100743261395182 0.00394838149261982 0 0.00119306115631487 0.00571363272768826 0 0.00313096840852876 0 0.00818174380232907 0.00297126048297839 0.00614051246962639 0.00119085896657259 0.0190845764814402 0 0.00377579338858578 0.00138534855369611 0
"íntimo" 0.00119441491585347 0.00192515016171261 0.00991743733419284 0.00439676398170946 0.00189433404686582 0 0.00544870048493434 0.00447747828423032 0.00625160402998138 0 0 0.00571363272768826 0.0100847115772489 0.00313096840852876 0 0.00181816528940646 0.000742815120744598 0.000877216067089485 0.00357257689971777 0.00636152549381342 0.00978952520802741 0.00943948347146444 0.00415604566108833 0.00958956655159187
"iría" 0.00238882983170694 0.00385030032342523 0 0.00439676398170946 0.00947167023432912 0.00299607514156455 0 0.00335810871317274 0.00625160402998138 0.00840300827696315 0.00477224462525949 0.00571363272768826 0 0.00313096840852876 0.0043284421936545 0.00454541322351615 0.0014856302414892 0.00175443213417897 0.00119085896657259 0.00636152549381342 0 0.00188789669429289 0.00277069710739222 0.00119869581894898
"irse" 0.00597207457926735 0 0 0.0032975729862821 0.00947167023432912 0.00699084199698395 0.00544870048493434 0.0055968478552879 0.00263225432841321 0.00140050137949386 0.00596530578157436 0.00190454424256275 0 0 0 0.00272724793410969 0.00371407560372299 0.00350886426835794 0.00476343586629036 0.00318076274690671 0 0.00943948347146444 0.00831209132217666 0
"llorando" 0.00358324474756041 0.00192515016171261 0.00743807800064463 0.0032975729862821 0.00947167023432912 0.0019973834277097 0 0.00783558699740306 0.00526450865682642 0.00560200551797544 0.00477224462525949 0.00190454424256275 0.0201694231544978 0 0 0.00090908264470323 0.00519970584521218 0.000877216067089485 0.00357257689971777 0.00318076274690671 0 0.00377579338858578 0.00138534855369611 0
"maldita" 0.00238882983170694 0.00192515016171261 0.00495871866709642 0.00549595497713683 0.0075773361874633 0.0039947668554194 0 0.00223873914211516 0.00164515895525826 0.00700250689746929 0.00477224462525949 0.0133318096979393 0.00504235578862445 0 0 0.00727266115762584 0.0014856302414892 0.00263164820126845 0.00476343586629036 0.0127230509876268 0 0 0.00415604566108833 0.00359608745684695
"modos" 0.00358324474756041 0.0115509009702757 0.00743807800064463 0.00109919099542737 0.00189433404686582 0 0.00544870048493434 0.00335810871317274 0.00460644507472312 0.00560200551797544 0.00715836693788924 0 0 0 0 0.00272724793410969 0.000742815120744598 0.00438608033544742 0.00595429483286294 0.00318076274690671 0 0.00377579338858578 0.00554139421478444 0.0071921749136939
"norte" 0.00119441491585347 0 0.00247935933354821 0 0 0.0039947668554194 0.0108974009698687 0.00111936957105758 0.00493547686577477 0.00700250689746929 0.00954448925051898 0 0 0.00313096840852876 0.0043284421936545 0.00272724793410969 0.00742815120744598 0.00263164820126845 0.00476343586629036 0 0 0 0 0.0119869581894898
"ocurre" 0.00716648949512081 0.00577545048513784 0.00743807800064463 0.00219838199085473 0 0.0039947668554194 0 0.00223873914211516 0.000987095373154954 0.00980350965645701 0.00596530578157436 0.0133318096979393 0.0151270673658733 0 0 0.00272724793410969 0.00371407560372299 0.00263164820126845 0.00714515379943553 0 0 0.00188789669429289 0.00692674276848055 0.00119869581894898
"petronila" 0 0 0 0 0 0 0 0 0.021716098209409 0 0 0 0 0 0 0 0 0 0 0 0 0.00566369008287866 0 0
"prima" 0.0107497342426812 0 0 0 0 0.019973834277097 0 0.00335810871317274 0.00559354044787807 0.00840300827696315 0.00835142809420411 0 0 0 0 0 0.0014856302414892 0 0 0 0 0.00188789669429289 0 0.00479478327579593
"principales" 0.00119441491585347 0 0 0.00219838199085473 0 0.0039947668554194 0.00544870048493434 0.00335810871317274 0.00263225432841321 0 0.00357918346894462 0 0 0.00313096840852876 0 0.00636357851292261 0.0118850419319136 0.00438608033544742 0 0 0 0.00943948347146444 0.00969743987587277 0.0071921749136939
"pública" 0.00119441491585347 0.0211766517788387 0 0.00219838199085473 0.00189433404686582 0.00099869171385485 0.00544870048493434 0.00447747828423032 0.00592257223892973 0.00280100275898772 0.00238612231262975 0.00190454424256275 0 0.00313096840852876 0 0.00999990909173553 0.000742815120744598 0.00438608033544742 0 0.00318076274690671 0.00652635013868494 0.00188789669429289 0.00415604566108833 0
"relación" 0 0.00192515016171261 0.0148761560012893 0.00769433696799156 0.00378866809373165 0 0.0108974009698687 0.00671621742634548 0.00164515895525826 0.00420150413848158 0.00238612231262975 0 0 0.00313096840852876 0 0.00454541322351615 0.00371407560372299 0.00263164820126845 0.00595429483286294 0.00318076274690671 0 0.0151031735543431 0.00277069710739222 0.00599347909474492
"sed" 0.00238882983170694 0.00385030032342523 0.00495871866709642 0.00109919099542737 0.0132603383280608 0.00699084199698395 0 0.00447747828423032 0.00460644507472312 0.00140050137949386 0.00119306115631487 0 0.00504235578862445 0.00626193681705752 0.00865688438730901 0.00090908264470323 0.000742815120744598 0.00175443213417897 0.00714515379943553 0 0 0.00566369008287866 0.00415604566108833 0.00839087073264288
"sigue" 0.00119441491585347 0.00192515016171261 0.00495871866709642 0.0032975729862821 0 0.00299607514156455 0.00544870048493434 0 0.00230322253736156 0.00280100275898772 0.00477224462525949 0.00571363272768826 0.0302541347317467 0 0.0129853265809635 0.00454541322351615 0.000742815120744598 0.00175443213417897 0.00714515379943553 0 0.00326317506934247 0.00943948347146444 0.012468136983265 0.00479478327579593
