	Source	Target	Weight	Type
4163	Dagan_I	Itai_A	1	Undirected
4125	Burrows_J	Webb_D	1	Undirected
4123	Francis_M	Pennebaker_J	1	Undirected
4201	Clancy_D	Pinker_S	1	Undirected
4083	Ledger_G	Merriam_T	1	Undirected
4074	Savari_S	Wyner_A	1	Undirected
4081	Deploige_J	Moens_S	1	Undirected
4080	Chittaranjan_G	Gatica-Perez_D	1	Undirected
4079	Kohonen_O	Spiegler_S	1	Undirected
4078	Cocke_J	Mercer_R	1	Undirected
4077	Ladefoged_P	Ladefoged_P	1	Undirected
4075	Archer_J	Schaalje_G	1	Undirected
4617	James_L	James_L	1	Undirected
4618	Carter_J	Harding_T	1	Undirected
4619	Poulin_C	Shiner_B	1	Undirected
3707	Kohonen_O	Turunen_V	1	Undirected
3608	Juola_P	Purnell_E	1	Undirected
3607	Calvo-Tello_J	Henny_U	1	Undirected
3605	Lopez_J	Rabinovich_M	1	Undirected
3603	Ho_Y	Ho_Y	1	Undirected
3601	Camtepe_A	Heister_U	1	Undirected
3660	Blom_J	Montoliu_R	1	Undirected
3600	Bethard_S	Rosso_P	1	Undirected
3599	Corns_T	Rudall_B	1	Undirected
3597	Asawa_K	Mehndiratta_P	1	Undirected
3596	Numberg_G	Schütze_H	1	Undirected
3595	Hashin_Z	Shtrikman_S	1	Undirected
3594	Phua_T	Tan_L	1	Undirected
3592	Place_B	Richmond_K	1	Undirected
3591	Baker_M	Farringdon_M	1	Undirected
3590	Udry_R	Udry_R	1	Undirected
3609	Arasu_A	Garcia-Molina_H	1	Undirected
3610	Silva_R	Silva_R	1	Undirected
3611	Furnell_S	Ord_T	1	Undirected
3583	Brockman_W	Pinker_S	1	Undirected
3705	Robertson_S	Sparck-Jones_K	1	Undirected
3704	Dauber_E	Greenstadt_R	1	Undirected
3703	Johnstone_B	Johnstone_B	1	Undirected
3702	Martí_M	Taulé_M	1	Undirected
3663	Abdi_H	Abdi_H	1	Undirected
3661	Kubler_S	Pravia_M	1	Undirected
3602	Michos_S	Stamatatos_E	1	Undirected
3612	Asher_N	Asher_N	1	Undirected
3619	Chen_H	Kaza_S	1	Undirected
3618	Azé_J	Roche_M	1	Undirected
3616	Hall_M	Smith_L	1	Undirected
3615	Charikar_M	Mitzenmacher_M	1	Undirected
3614	Dickerson_B	Malcolm_J	1	Undirected
3613	Tiersma_P	Tiersma_P	1	Undirected
3589	Kestemont_M	Winkel_T	1	Undirected
3588	Fussell_P	Fussell_P	1	Undirected
3587	Ha-Le-Quan_e	Ha-Le-Quan_e	1	Undirected
3635	Firoiu_V	Padhye_J	1	Undirected
3643	Hiller_J	Marcotte_D	1	Undirected
3642	Athar_A	Raza_A	1	Undirected
3641	Hada_Y	Mori_S	1	Undirected
3639	Wubben_S	van-Cranenburgh_A	1	Undirected
3638	Lijffijt_J	Säily_T	1	Undirected
3637	Crestani_F	Inches_G	1	Undirected
3634	Bingenheimer_M	Wiles_S	1	Undirected
3645	Rasmussen_E	Rasmussen_E	1	Undirected
3633	Kaplan_F	Rochat_Y	1	Undirected
3631	Carayannis_G	Tambouratzis_G	1	Undirected
3630	Koppel_M	Zigdon_I	1	Undirected
3628	Bissell_A	Bissell_A	1	Undirected
3627	Brofos_J	Casarez_A	1	Undirected
3626	Kjell_B	Woods_W	1	Undirected
3644	Altschul_S	Gish_W	1	Undirected
3646	Norvig_P	The-Google-Books-Team	1	Undirected
3585	Iker_H	Klein_R	1	Undirected
3657	Baljko_M	Hirst_G	1	Undirected
3584	Oliveira_L	Varela_P	1	Undirected
3620	Fyshe_A	Liu_Y	1	Undirected
3621	Needleman_S	Wunsch_C	1	Undirected
3622	Siebes_A	Struzik_Z	1	Undirected
3623	Burke_S	Burke_S	1	Undirected
3659	Brill_E	Brill_E	1	Undirected
3656	Lohlein_B	Rokach_L	1	Undirected
3647	Semino_E	Short_M	1	Undirected
3655	Carvalho_A	Shen_B	1	Undirected
3654	Cunningham_H	Wilks_Y	1	Undirected
3653	Boissier_D	Boissier_D	1	Undirected
3650	Sajous_F	Tanguy_L	1	Undirected
3649	Levy_D	Manzar_H	1	Undirected
3648	Kim_S	Weninger_T	1	Undirected
3706	Erukhimov_V	Kustikova_V	1	Undirected
3709	Sparck-Jones_K	Sparck-Jones_K	1	Undirected
3624	Chaudhary_V	Walters_J	1	Undirected
3710	Ottenstein_K	Ottenstein_K	1	Undirected
3693	Hantrais_L	Ratkowsky_D	1	Undirected
3692	Oliver_S	Pir_P	1	Undirected
3691	Del-Lungo_A	Ganascia_J	1	Undirected
3690	The-Google-Books-Team	Veres_A	1	Undirected
3688	Noecker-Jr_J	Stolerman_A	1	Undirected
3687	Srinivasan_D	Srinivasan_D	1	Undirected
3686	Charikar_M	Frieze_A	1	Undirected
3685	Doherty-Sneddon_G	Kowtko_J	1	Undirected
3682	Bergadano_F	Picardi_C	1	Undirected
3681	Levy-Minzie_K	Levy-Minzie_K	1	Undirected
3679	Klampfl_S	Zechner_M	1	Undirected
3662	Norvig_P	Pinker_S	1	Undirected
3678	Bryant_L	Worrall_L	1	Undirected
3677	Light_M	Traum_D	1	Undirected
3675	Aiden_A	Pickett_J	1	Undirected
3694	Reed_J	Reed_J	1	Undirected
3695	Molina_A	Palomar_M	1	Undirected
3696	Kincaid_J	Rogers_R	1	Undirected
3462	Goodman_J	Goodman_J	1	Undirected
3469	Erdman_D	Erdman_D	1	Undirected
3468	Liakata_M	Markham_M	1	Undirected
3467	Goertzel_B	Shiner_B	1	Undirected
3466	Sebillo_M	Vitiello_G	1	Undirected
3465	Gatica-Perez_D	Montoliu_R	1	Undirected
3463	Harding_T	Joyce_D	1	Undirected
3461	Hinton_G	van-der-Maaten_L	1	Undirected
3697	Kolmogorov_A	Kolmogorov_A	1	Undirected
3460	Kovashka_A	Raghavan_S	1	Undirected
3459	Ciaffoni_R	Ciaffoni_R	1	Undirected
3579	Rowland_J	Sparkes_A	1	Undirected
3582	Flashman_L	McAllister_T	1	Undirected
3739	Hansen_D	Majaranta_P	1	Undirected
3680	Ryan_M	Zhao_M	1	Undirected
3674	Bar-Lev_Z	Bar-Lev_Z	1	Undirected
3673	Huang_L	Miao_H	1	Undirected
3672	Cantos-Gómez_P	González-Díaz_V	1	Undirected
3721	Dasgupta_T	Schroeder_L	1	Undirected
3729	Covington_M	Semple_J	1	Undirected
3728	Martí_M	Turmo_J	1	Undirected
3727	Laboreiro_G	Sousa-Silva_R	1	Undirected
3726	Chissom_B	Kincaid_J	1	Undirected
3725	Larsson_S	Rupp_C	1	Undirected
3722	Johnston_M	Johnston_M	1	Undirected
3720	Fine_J	Shimoni_A	1	Undirected
3731	Conte_S	Dunsmore_H	1	Undirected
3718	Monaco_J	Tappert_C	1	Undirected
3717	Buckland_W	Buckland_W	1	Undirected
3716	Bissell_D	Bissell_D	1	Undirected
3715	Zhan_B	Zhengyou_X	1	Undirected
3713	Bernal_J	López_M	1	Undirected
3712	Gray_M	The-Google-Books-Team	1	Undirected
3730	Miller_B	Schubert_L	1	Undirected
3733	Cervera_A	Neme_A	1	Undirected
3671	Gokhale_M	Joshi_S	1	Undirected
3664	Brown_S	McLaughlin_J	1	Undirected
3670	Shin_R	Song_D	1	Undirected
3669	Hoffman_D	Strooper_P	1	Undirected
3668	MacWhinney_B	MacWhinney_B	1	Undirected
3667	Janičić_P	Tomović_A	1	Undirected
3666	Del-Lungo_A	Glaudes_P	1	Undirected
3665	Karp_R	Rabin_M	1	Undirected
3698	Palmer_D	Palmer_D	1	Undirected
3734	Huang_Z	Zheng_R	1	Undirected
3699	Flinn_A	Nyhan_J	1	Undirected
3700	Paschoud_F	Paschoud_F	1	Undirected
3701	Levy_J	Levy_J	1	Undirected
3738	Long_M	Richards_J	1	Undirected
3736	Soloway_E	Soloway_E	1	Undirected
3735	Akiva_N	Schler_J	1	Undirected
3625	Hays_B	Hays_B	1	Undirected
4046	Niezgoda_S	Way_T	1	Undirected
4620	Herper_M	Herper_M	1	Undirected
4393	Lafon_P	Tournier_M	1	Undirected
4372	Moïse_C	Panckhurst_R	1	Undirected
4370	Aiden_E	Pinker_S	1	Undirected
4369	Zajac_M	Zajac_M	1	Undirected
4368	Bryant_L	Spencer_E	1	Undirected
4367	N.-Notomi-amp	Tarrant_H	1	Undirected
4366	Shen_B	Stamatatos_E	1	Undirected
4365	Dauber_E	Overdorf_R	1	Undirected
4364	Chang_C	Lin_C	1	Undirected
4396	Kotzé_E	Kotzé_E	1	Undirected
4397	DeCarlo_E	DeCarlo_E	1	Undirected
4398	Posner_R	Posner_R	1	Undirected
4399	Détrie_C	Roche_M	1	Undirected
4434	Coniam_D	Coniam_D	1	Undirected
4433	Schöch_C	Van-den-Bosch_A	1	Undirected
4432	Sparkes_A	Whelan_K	1	Undirected
4373	Lindskoog_K	Lindskoog_K	1	Undirected
4374	Manning_C	Schutze_H	1	Undirected
4375	Dasgupta_T	Kannan_A	1	Undirected
4384	Eder_M	von-Waldenfels_R	1	Undirected
4391	Muhr_M	Zechner_M	1	Undirected
4390	Scholer_F	Webber_W	1	Undirected
4389	Castro_D	Pelaez_M	1	Undirected
4387	Diehl_V	Norman_K	1	Undirected
4386	Dexter_J	Kannan_A	1	Undirected
4385	Ebrahimpour_M	Putniņš_T	1	Undirected
4383	Lushkov_A	Schroeder_L	1	Undirected
4376	Joy_M	Sutinen_E	1	Undirected
4382	Bidgood_J	Bidgood_J	1	Undirected
4381	Gray_M	Pickett_J	1	Undirected
4379	Clancy_D	Norvig_P	1	Undirected
4435	Lancaster_A	Sposato_P	1	Undirected
4378	Glover_A	Hirst_G	1	Undirected
4377	Fung_G	Mangasarian_O	1	Undirected
4431	Rosenberg_N	Rosenberg_N	1	Undirected
4430	Honloor_A	Szymanski_B	1	Undirected
4429	Browne_W	Browne_W	1	Undirected
4362	Sutton_R	Watkins_C	1	Undirected
4404	Chang_K	Chen_H	1	Undirected
4403	Meijs_W	Shapero_J	1	Undirected
4401	Halavais_A	Halavais_A	1	Undirected
4400	Halliday_M	Hasan_R	1	Undirected
4512	Abundo_C	Legara_E	1	Undirected
4514	Padró_L	Rodríguez_R	1	Undirected
4611	Harold_F	Harold_F	1	Undirected
4407	Dreier_D	Dreier_D	1	Undirected
4627	Luo_W	Zeng_L	1	Undirected
4626	Denaux_A	Denaux_A	1	Undirected
4625	Andrukovich_P	Terekhira_A	1	Undirected
4624	Middleton_D	Spaulding_A	1	Undirected
4623	Belkin_R	Korukhov_Y	1	Undirected
4621	Amancio_D	Oliveira_O	1	Undirected
4405	Dunn_E	Dunn_E	1	Undirected
4408	Tesitelová_M	Tesitelová_M	1	Undirected
4428	Brown_R	Carbonell_J	1	Undirected
4418	Brofos_J	Lushkov_A	1	Undirected
4427	Baets_B	Garcia_M	1	Undirected
4426	Merkin_R	Merkin_R	1	Undirected
4424	Hoffman_D	Ly-Gagnon_D	1	Undirected
4422	Carroll_J	Carroll_J	1	Undirected
4421	Heister_U	Moller_S	1	Undirected
4419	Lohlein_B	Moskovitch_R	1	Undirected
4417	Floyd_S	Ramakrishnan_K	1	Undirected
4409	Li_M	Rennie_J	1	Undirected
4415	Morris_W	Morris_W	1	Undirected
4414	Foti_N	Krakauer_D	1	Undirected
4413	Tam_J	Tam_J	1	Undirected
4412	Bernal_J	Quesada_J	1	Undirected
4411	Azrif_M	Sulaiman_M	1	Undirected
4410	Sarmento_L	Sousa-Silva_R	1	Undirected
4392	Davis_R	Uzuner_O	1	Undirected
4394	Hopper_P	Hopper_P	1	Undirected
4047	Bazzan_A	Kenna_R	1	Undirected
4395	Dick_M	Markham_S	1	Undirected
4454	Butters_R	Butters_R	1	Undirected
4452	Brandt_S	Brandt_S	1	Undirected
4450	Nishina_Y	Nishina_Y	1	Undirected
4449	Mowat_B	Mowat_B	1	Undirected
4448	Aiden_A	Gray_M	1	Undirected
4447	Banks_D	Banks_D	1	Undirected
4446	Layton_T	Rencher_A	1	Undirected
4445	Scheirer_W	Stamatatos_E	1	Undirected
4444	Jakobsson_M	Niu_Y	1	Undirected
4443	Berger_H	Merkl_D	1	Undirected
4442	Thomson_N	Thomson_N	1	Undirected
4441	Ringbom_H	Ringbom_H	1	Undirected
4440	Felten_E	Kilzer_A	1	Undirected
4439	Peng_C	Yien_H	1	Undirected
4473	Aubrey_W	Young_M	1	Undirected
4437	Chaudhuri_P	Tripuraneni_N	1	Undirected
4455	Yogev_S	Yom-Tov_E	1	Undirected
4457	Chisholm_A	Chisholm_A	1	Undirected
4468	Kato_T	Traum_D	1	Undirected
4048	Polovinkin_A	Zolotykh_N	1	Undirected
4456	Conrath_D	Jiang_J	1	Undirected
4472	Chew_C	Chew_C	1	Undirected
4471	Verdonk_P	Verdonk_P	1	Undirected
4470	Church_K	Yarowsky_D	1	Undirected
4469	Pinker_S	Shen_Y	1	Undirected
4467	Karnan_M	Krishnaraj_N	1	Undirected
4458	Janičić_P	Kešelj_V	1	Undirected
4466	Liakata_M	Pir_P	1	Undirected
4465	Budhiraja_S	Budhiraja_S	1	Undirected
4463	Détrie_C	Panckhurst_R	1	Undirected
4462	O'Toole_T	O'Toole_T	1	Undirected
4461	Lohlein_B	Messerman_A	1	Undirected
4460	Thompson_W	Thompson_W	1	Undirected
4476	Chow_R	Niu_Y	1	Undirected
4477	Hirst_G	Hirst_G	1	Undirected
4478	Beaudouin_V	Yvon_F	1	Undirected
4482	Hwang_C	Martin_N	1	Undirected
4490	Berry_D	Rybicki_J	1	Undirected
4489	Garcia-Molina_H	Shoens_K	1	Undirected
4487	Jarvelin_K	Kekalainen_J	1	Undirected
4486	Cooper_H	Malone_B	1	Undirected
4484	Chaudhary_V	Shi_W	1	Undirected
4483	Calix_K	Manzar_H	1	Undirected
4481	Giles_C	Kolcz_A	1	Undirected
4492	Maier_E	Reithinger_N	1	Undirected
4480	Filatova_E	Filatova_E	1	Undirected
4479	Crabb_P	Craig_H	1	Undirected
4438	Calandrino_J	Shmatikov_V	1	Undirected
4436	Turner_G	Turner_G	1	Undirected
4513	Committee-on-Science_E	Sciences_P	1	Undirected
4380	Cyran_K	Stańczyk_U	1	Undirected
4491	Padró_L	Turmo_J	1	Undirected
4494	Garrard_P	Garrard_P	1	Undirected
4511	Karsdorp_F	Koppel_M	1	Undirected
4503	Casarez_A	Rabinovich_M	1	Undirected
4510	Rayson_P	Rayson_P	1	Undirected
4509	Leed_J	Leed_J	1	Undirected
4508	Brown_J	Semple_J	1	Undirected
4507	Bernsen_N	Dybkjaer_H	1	Undirected
4506	Kageura_K	Suzuki_T	1	Undirected
4504	Culpeper_J	O'Halloran_K	1	Undirected
4502	Heikkila_J	Pietikainen_M	1	Undirected
4495	Gish_W	Myers_E	1	Undirected
4501	De-Luca_A	Schmidt_A	1	Undirected
4500	Lessard_R	Truong_N	1	Undirected
4499	O'Donnell_M	O'Donnell_M	1	Undirected
4498	Ferguson_G	Heeman_P	1	Undirected
4497	McKinnon_A	Webster_R	1	Undirected
4496	Aubrey_W	Rowland_J	1	Undirected
771	Antonia_A	Crabb_P	1	Undirected
