	Id	Weight	Label
1712	Juola_P	97	Juola_P
2430	Burrows_J	60	Burrows_J
2310	Craig_H	59	Craig_H
2	Holmes_D	35	Holmes_D
226	Smith_M	35	Smith_M
360	Koppel_M	34	Koppel_M
3003	Kestemont_M	34	Kestemont_M
678	Stamatatos_E	28	Stamatatos_E
2125	Argamon_S	27	Argamon_S
773	Merriam_T	26	Merriam_T
1666	Hoover_D	23	Hoover_D
341	Rudman_J	21	Rudman_J
1108	Palomar_M	21	Palomar_M
3237	Tweedie_F	21	Tweedie_F
1989	Schler_J	20	Schler_J
1951	Morton_A	18	Morton_A
1058	Martínez-Barco_P	18	Martínez-Barco_P
3122	Zobel_J	17	Zobel_J
1278	Pennebaker_J	17	Pennebaker_J
2165	Brainerd_B	17	Brainerd_B
830	Brunet_É	16	Brunet_É
2188	Eder_M	16	Eder_M
1207	Foster_D	16	Foster_D
2684	Chaski_C	15	Chaski_C
1779	Ryan_M	15	Ryan_M
38	Noecker_J	15	Noecker_J
2211	Milic_L	15	Milic_L
955	Greenstadt_R	15	Greenstadt_R
108	Daelemans_W	14	Daelemans_W
2891	Labbé_D	14	Labbé_D
499	Rybicki_J	13	Rybicki_J
3059	Forsyth_R	13	Forsyth_R
1979	Schöch_C	13	Schöch_C
1540	Antonia_A	13	Antonia_A
810	Binongo_J	12	Binongo_J
2542	MacDonell_S	11	MacDonell_S
3191	Brennan_P	11	Brennan_P
2582	Hirst_G	11	Hirst_G
2443	Jannidis_F	11	Jannidis_F
1251	Baayen_H	11	Baayen_H
1097	Ross_D	11	Ross_D
2757	Stein_B	11	Stein_B
2691	Coulthard_M	11	Coulthard_M
224	Chen_H	10	Chen_H
2298	Popescu_M	10	Popescu_M
2117	Biber_D	10	Biber_D
1348	Tarrant_H	10	Tarrant_H
1965	Altmann_G	10	Altmann_G
1312	Mosteller_F	9	Mosteller_F
2956	Moreno_L	9	Moreno_L
238	Matthews_R	9	Matthews_R
2452	Vickers_B	9	Vickers_B
275	Delcourt_C	9	Delcourt_C
2736	Ferrández_A	9	Ferrández_A
2628	Luyckx_K	9	Luyckx_K
3179	Valenza_R	8	Valenza_R
2888	Frantzeskou_G	8	Frantzeskou_G
3121	Akiva_N	8	Akiva_N
2955	Allen_J	8	Allen_J
2529	Labbé_C	8	Labbé_C
946	Ule_L	8	Ule_L
1865	Evert_S	8	Evert_S
1385	Sofko_J	8	Sofko_J
3004	Jockers_M	8	Jockers_M
1323	Gray_A	8	Gray_A
1797	Jackson_M	8	Jackson_M
1374	Dinu_L	8	Dinu_L
3292	Irizarry_E	7	Irizarry_E
3200	Gritzalis_S	7	Gritzalis_S
2783	Sallis_P	7	Sallis_P
2958	Kokkinakis_G	7	Kokkinakis_G
2823	McMenamin_G	7	McMenamin_G
147	Kinney_A	7	Kinney_A
1341	Miranda-García_A	7	Miranda-García_A
1161	Sedelow_S	7	Sedelow_S
2623	Mannion_D	7	Mannion_D
1908	Oakes_M	7	Oakes_M
1449	Corns_T	7	Corns_T
3212	Fakotakis_N	7	Fakotakis_N
2086	Dixon_P	7	Dixon_P
3298	Herdan_G	7	Herdan_G
2606	Michaelson_S	7	Michaelson_S
714	Popescu_I	7	Popescu_I
2415	Afroz_S	7	Afroz_S
1331	Calle-Martín_J	7	Calle-Martín_J
647	Eissen_S	7	Eissen_S
2764	Riba_A	7	Riba_A
575	Grant_T	7	Grant_T
1953	Proisl_T	6	Proisl_T
335	Zhao_Y	6	Zhao_Y
3329	Witten_I	6	Witten_I
274	Fucks_W	6	Fucks_W
1526	Keselj_V	6	Keselj_V
1973	Farringdon_M	6	Farringdon_M
308	Yang_Y	6	Yang_Y
2348	Potthast_M	6	Potthast_M
1596	Muller_C	6	Muller_C
1618	Solorio_T	6	Solorio_T
2362	Luong_X	6	Luong_X
585	Smith_P	6	Smith_P
2798	Brennan_M	6	Brennan_M
2337	Owens_W	6	Owens_W
2338	Pielström_S	6	Pielström_S
266	van-Dalen-Oskam_K	6	van-Dalen-Oskam_K
272	Bailey_R	6	Bailey_R
2311	Berryman_M	6	Berryman_M
1343	Hope_J	6	Hope_J
2937	Vitt_T	6	Vitt_T
377	Khmelev_D	6	Khmelev_D
3146	Kam_M	6	Kam_M
418	Ginebra_J	6	Ginebra_J
911	Wallace_D	6	Wallace_D
3035	Malyutov_M	6	Malyutov_M
920	Love_H	6	Love_H
2020	Furbank_P	6	Furbank_P
1383	Burrows_S	6	Burrows_S
508	Lafon_P	6	Lafon_P
552	Katz_B	6	Katz_B
3300	Frautschi_R	6	Frautschi_R
3194	Schaalje_G	6	Schaalje_G
2110	Barr_G	6	Barr_G
922	Marder_L	5	Marder_L
3078	Stolerman_A	5	Stolerman_A
321	Fienberg_S	5	Fienberg_S
2692	Munoz_R	5	Munoz_R
2916	Mikros_G	5	Mikros_G
1660	Wilks_Y	5	Wilks_Y
384	Swartz_T	5	Swartz_T
2874	Abbasi_A	5	Abbasi_A
617	Tallentire_D	5	Tallentire_D
117	Airoldi_E	5	Airoldi_E
2438	Karlgren_J	5	Karlgren_J
1083	Broder_A	5	Broder_A
2702	Olsen_M	5	Olsen_M
1504	Tambouratzis_G	5	Tambouratzis_G
460	Peng_F	5	Peng_F
824	Allison_A	5	Allison_A
1356	Dazeley_R	5	Dazeley_R
2222	Gale_W	5	Gale_W
1777	Viprey_J	5	Viprey_J
964	Hilton_J	5	Hilton_J
12	Cercone_N	5	Cercone_N
2011	Grosz_B	5	Grosz_B
253	Kenny_A	5	Kenny_A
2219	Can_F	5	Can_F
1478	Wickmann_D	5	Wickmann_D
1304	Kjetsaa_G	5	Kjetsaa_G
608	Malcolm_J	5	Malcolm_J
1556	Abbott_D	5	Abbott_D
3181	Elliott_W	5	Elliott_W
2157	Johnson_E	5	Johnson_E
2486	Van-Halteren_H	5	Van-Halteren_H
127	Garcia-Molina_H	5	Garcia-Molina_H
230	Thompson_N	5	Thompson_N
2748	Ahmed_A	5	Ahmed_A
2769	Layton_R	5	Layton_R
664	Moffat_A	5	Moffat_A
776	Tabata_T	5	Tabata_T
665	Gill_P	5	Gill_P
26	Radday_Y	5	Radday_Y
3165	McKenna_W	5	McKenna_W
151	Watters_P	5	Watters_P
134	Spafford_E	5	Spafford_E
208	Rosso_P	5	Rosso_P
1004	Strube_M	5	Strube_M
3066	Manimannan_G	5	Manimannan_G
2535	Shannon_C	5	Shannon_C
406	Ziv_J	4	Ziv_J
2483	Somers_H	4	Somers_H
3	Tiersma_P	4	Tiersma_P
2536	Mohtasseb_H	4	Mohtasseb_H
209	Mancoridis_S	4	Mancoridis_S
1303	Singh_S	4	Singh_S
2489	Hassall_A	4	Hassall_A
223	Bagavandas_M	4	Bagavandas_M
227	Yule_G	4	Yule_G
2488	Mughaz_D	4	Mughaz_D
2645	Tahaghoghi_S	4	Tahaghoghi_S
2458	Vogel_C	4	Vogel_C
268	Rothman_I	4	Rothman_I
2442	Patton_J	4	Patton_J
290	Lana_M	4	Lana_M
424	Williams_H	4	Williams_H
2255	Gaizauskas_R	4	Gaizauskas_R
421	Steyvers_M	4	Steyvers_M
2256	Furnell_S	4	Furnell_S
148	Bratley_P	4	Bratley_P
2703	Spencer_E	4	Spencer_E
3180	Oliveira_L	4	Oliveira_L
2571	Howe_C	4	Howe_C
677	Uitdenbogerd_A	4	Uitdenbogerd_A
3169	Mealand_D	4	Mealand_D
2714	Caliskan_A	4	Caliskan_A
469	Pavelec_D	4	Pavelec_D
1445	Bohnert_F	4	Bohnert_F
3141	Hubert_P	4	Hubert_P
3192	Culpeper_J	4	Culpeper_J
2089	Martindale_C	4	Martindale_C
1198	Guiraud_P	4	Guiraud_P
2092	Lee_R	4	Lee_R
2012	Adams_L	4	Adams_L
1420	Fortier_P	4	Fortier_P
2271	Bee_R	4	Bee_R
2744	Crystal_D	4	Crystal_D
627	Zheng_R	4	Zheng_R
2035	Smith_J	4	Smith_J
2946	Sedelow_W	4	Sedelow_W
2153	Levison_M	4	Levison_M
589	Tse_E	4	Tse_E
2899	Jordan_E	4	Jordan_E
2238	Baayen_R	4	Baayen_R
1294	Mercer_R	4	Mercer_R
1219	Stubbs_M	4	Stubbs_M
1690	Nieboer_M	4	Nieboer_M
87	Church_K	4	Church_K
3077	Stanczyk_U	4	Stanczyk_U
3076	Montes-y-Gómez_M	4	Montes-y-Gómez_M
1521	Pla_F	4	Pla_F
995	Narayanan_A	4	Narayanan_A
1594	Underwood_T	4	Underwood_T
1576	Olsson_J	4	Olsson_J
1037	Anderson_A	4	Anderson_A
1042	Reynolds_N	4	Reynolds_N
3060	Sinclair_J	4	Sinclair_J
928	Grzybek_P	4	Grzybek_P
2824	Johnston_M	4	Johnston_M
1992	Robertson_S	4	Robertson_S
752	Brown_P	4	Brown_P
1975	Saiz-Noeda_M	4	Saiz-Noeda_M
99	Uzuner_Ü	4	Uzuner_Ü
733	Peral_J	4	Peral_J
2804	Oakman_R	4	Oakman_R
3006	Clough_P	4	Clough_P
1513	Lafferty_J	4	Lafferty_J
1874	Yu_B	4	Yu_B
765	Kjell_B	4	Kjell_B
781	Ledger_G	4	Ledger_G
353	Diri_B	4	Diri_B
2863	Lyon_C	4	Lyon_C
336	Moretti_F	4	Moretti_F
2391	Griffiths_T	4	Griffiths_T
1215	Miller_G	4	Miller_G
456	Corney_M	4	Corney_M
3024	Ferguson_A	4	Ferguson_A
1508	Horton_T	4	Horton_T
2387	Enkvist_N	4	Enkvist_N
1838	Stover_J	4	Stover_J
2859	Byron_D	4	Byron_D
1470	Rayson_P	4	Rayson_P
818	Turpin_A	4	Turpin_A
1080	Lancashire_I	4	Lancashire_I
1748	Andreev_V	4	Andreev_V
1703	Ramsay_S	4	Ramsay_S
1507	Can_M	4	Can_M
1834	Reger_I	4	Reger_I
323	Thoiron_P	3	Thoiron_P
1084	Metz_G	3	Metz_G
520	Vescovi_D	3	Vescovi_D
301	van-Halteren_H	3	van-Halteren_H
1088	Shuy_R	3	Shuy_R
292	Hobbs_J	3	Hobbs_J
522	Cook_C	3	Cook_C
531	Rennie_J	3	Rennie_J
764	Messeri_E	3	Messeri_E
750	Azzam_S	3	Azzam_S
1151	Joyce_J	3	Joyce_J
121	Suárez_A	3	Suárez_A
1060	Li_M	3	Li_M
742	Knuth_D	3	Knuth_D
514	Acharya_S	3	Acharya_S
3104	Hancock_J	3	Hancock_J
515	Stehle_E	3	Stehle_E
2007	Dimpel_F	3	Dimpel_F
328	Raghavan_S	3	Raghavan_S
1280	Pieper_U	3	Pieper_U
447	Griffin_R	3	Griffin_R
1895	Barrett_R	3	Barrett_R
2801	Bailey_T	3	Bailey_T
1978	Teahan_W	3	Teahan_W
30	Graham_N	3	Graham_N
29	Fernández_M	3	Fernández_M
1999	Solan_L	3	Solan_L
513	Wang_S	3	Wang_S
2043	Rißler-Pipka_N	3	Rißler-Pipka_N
2047	Michel_J	3	Michel_J
1282	Funai_T	3	Funai_T
1366	Madigan_D	3	Madigan_D
3041	Mitchell_J	3	Mitchell_J
364	Wise_M	3	Wise_M
937	Zipf_G	3	Zipf_G
721	Mendenhall_T	3	Mendenhall_T
940	Doležel_L	3	Doležel_L
1252	Bell_E	3	Bell_E
722	Della-Pietra_V	3	Della-Pietra_V
1250	Feinerer_I	3	Feinerer_I
1188	Youmans_G	3	Youmans_G
734	Mu\=noz_R	3	Mu\=noz_R
3158	Schuurmans_D	3	Schuurmans_D
587	Potter_R	3	Potter_R
3022	Yehudai_E	3	Yehudai_E
145	Calvo-Tello_J	3	Calvo-Tello_J
131	Fields_P	3	Fields_P
3147	HaCohen-Kerner_Y	3	HaCohen-Kerner_Y
47	Cluett_R	3	Cluett_R
3020	Van-Dalen-Oskam_K	3	Van-Dalen-Oskam_K
244	Sinclair_S	3	Sinclair_S
1840	Witten_D	3	Witten_D
598	Cormack_G	3	Cormack_G
215	McCarty_W	3	McCarty_W
948	Nerbonne_J	3	Nerbonne_J
1030	Zukerman_I	3	Zukerman_I
422	Basile_C	3	Basile_C
3090	Leavitt_J	3	Leavitt_J
465	de-Vel_O	3	de-Vel_O
403	Gani_J	3	Gani_J
866	Wang_H	3	Wang_H
999	Shevertalov_M	3	Shevertalov_M
1033	Kaufer_D	3	Kaufer_D
1165	Leopold_E	3	Leopold_E
847	Wake_W	3	Wake_W
1054	Oman_P	3	Oman_P
380	Mahlberg_M	3	Mahlberg_M
267	Jamak_A	3	Jamak_A
923	Kumar_S	3	Kumar_S
602	Zechner_M	3	Zechner_M
1842	Lewis_D	3	Lewis_D
2518	Salem_A	3	Salem_A
2840	Sabol_C	3	Sabol_C
2709	Khosmood_F	3	Khosmood_F
2967	Hayward_M	3	Hayward_M
1457	McDonald_A	3	McDonald_A
2947	McEnery_T	3	McEnery_T
1589	Peng_R	3	Peng_R
2251	Hahn_U	3	Hahn_U
2132	Colyvas_K	3	Colyvas_K
2143	Gurney_L	3	Gurney_L
2146	Liu_B	3	Liu_B
2151	Siemens_R	3	Siemens_R
24	Santini_M	3	Santini_M
23	Dahlbäck_N	3	Dahlbäck_N
2198	McColly_W	3	McColly_W
2204	Witmore_M	3	Witmore_M
2206	Molina_A	3	Molina_A
21	Hunter_J	3	Hunter_J
1382	Iqbal_F	3	Iqbal_F
1479	Humphreys_K	3	Humphreys_K
2960	Hall_M	3	Hall_M
2943	Sherman_L	3	Sherman_L
2095	Mitkov_R	3	Mitkov_R
2908	Joachims_T	3	Joachims_T
2925	Charniak_E	3	Charniak_E
129	Pincemin_B	3	Pincemin_B
1436	Carpena_P	3	Carpena_P
1442	Schein_A	3	Schein_A
2938	Cardie_C	3	Cardie_C
1342	Clarke_N	3	Clarke_N
1417	Gurney_P	3	Gurney_P
1321	Kniffka_H	3	Kniffka_H
1462	Dunning_T	3	Dunning_T
1588	Greenwood_H	3	Greenwood_H
1407	Greenblatt_D	3	Greenblatt_D
1463	Kroeber_K	3	Kroeber_K
2715	Hardcastle_R	3	Hardcastle_R
1329	Dagan_I	3	Dagan_I
2242	Batista_L	3	Batista_L
37	Krsul_I	3	Krsul_I
43	Spencer_M	3	Spencer_M
1599	Della-Pietra_S	3	Della-Pietra_S
1603	Farringdon_J	3	Farringdon_J
2882	Brandwood_L	3	Brandwood_L
1635	Moscato_P	3	Moscato_P
1639	Walker_S	3	Walker_S
1716	Rinck_F	3	Rinck_F
1590	Gibbons_J	3	Gibbons_J
1733	Burns_K	3	Burns_K
1761	Ferguson_G	3	Ferguson_G
3316	Labov_W	3	Labov_W
1794	Lempel_A	3	Lempel_A
2281	Rockmore_D	3	Rockmore_D
1802	Sichel_H	3	Sichel_H
1799	Lessard_G	3	Lessard_G
1728	Mustafa_T	3	Mustafa_T
2101	Frank_E	3	Frank_E
2423	Beck_H	3	Beck_H
2303	Meister_J	3	Meister_J
2130	Butler_C	3	Butler_C
2121	Cyran_K	3	Cyran_K
2677	Frischer_B	3	Frischer_B
2329	Barthélémy_J	3	Barthélémy_J
2660	Williams_C	3	Williams_C
2412	Guthrie_D	3	Guthrie_D
2670	MacWhinney_B	3	MacWhinney_B
2450	Elliot_W	3	Elliot_W
2466	Joshi_A	3	Joshi_A
2479	Scott_M	3	Scott_M
2501	Seroussi_Y	3	Seroussi_Y
2573	Rommel_T	3	Rommel_T
1615	Chew_C	2	Chew_C
1271	Dybkjaer_L	2	Dybkjaer_L
1814	Strik_H	2	Strik_H
1817	Prieto_N	2	Prieto_N
1825	Vapnik_V	2	Vapnik_V
723	Towsley_D	2	Towsley_D
1701	Kothari_J	2	Kothari_J
719	Fung_G	2	Fung_G
705	Hutchens_J	2	Hutchens_J
698	Hollingsworth_C	2	Hollingsworth_C
667	Covington_M	2	Covington_M
655	Ortuno_M	2	Ortuno_M
1982	Short_M	2	Short_M
662	Sweidan_R	2	Sweidan_R
31	Thorpe_J	2	Thorpe_J
1991	Waite_S	2	Waite_S
1993	Louÿs_P	2	Louÿs_P
2000	Manber_U	2	Manber_U
2002	Cole_C	2	Cole_C
2004	Kurfess_F	2	Kurfess_F
653	Mohay_G	2	Mohay_G
900	Oberlander_J	2	Oberlander_J
2008	Beeferman_D	2	Beeferman_D
649	Yannakakis_M	2	Yannakakis_M
1692	Kageura_K	2	Kageura_K
962	Ma_J	2	Ma_J
1688	Lachenbruch_P	2	Lachenbruch_P
1687	Bender_T	2	Bender_T
806	Heiden_S	2	Heiden_S
1945	Pinker_S	2	Pinker_S
800	Diederich_J	2	Diederich_J
1807	Amitay_E	2	Amitay_E
1810	Bourke_S	2	Bourke_S
1812	Manning_C	2	Manning_C
812	Martell_C	2	Martell_C
883	Shivakumar_N	2	Shivakumar_N
1707	Dabagh_R	2	Dabagh_R
899	Barron-Cedeno_A	2	Barron-Cedeno_A
1619	Zimmer_G	2	Zimmer_G
1625	van-Zundert_J	2	van-Zundert_J
959	Landauer_T	2	Landauer_T
1627	Eagleson_R	2	Eagleson_R
1631	Montes_M	2	Montes_M
1634	Seliya_N	2	Seliya_N
1640	Honan_W	2	Honan_W
1642	Arun_R	2	Arun_R
1645	Ordan_N	2	Ordan_N
1661	Ratkowsky_D	2	Ratkowsky_D
1673	Martin_W	2	Martin_W
1683	Kukushkina_O	2	Kukushkina_O
1686	Riepl_C	2	Riepl_C
659	Clayman_D	2	Clayman_D
1189	Tambovtsev_Y	2	Tambovtsev_Y
1939	Eckert_M	2	Eckert_M
1178	Meissner_B	2	Meissner_B
1405	Zhang_S	2	Zhang_S
1164	Baker_B	2	Baker_B
1163	Fridman_A	2	Fridman_A
1157	Maslova_T	2	Maslova_T
94	Hamilton_M	2	Hamilton_M
1419	Pollatschek_M	2	Pollatschek_M
1422	Hota_S	2	Hota_S
1424	Poudat_C	2	Poudat_C
1426	Boggs_A	2	Boggs_A
1434	Scheirer_W	2	Scheirer_W
1138	Hilton_M	2	Hilton_M
1135	Rabin_M	2	Rabin_M
1126	Mačutek_J	2	Mačutek_J
1154	Yarowsky_D	2	Yarowsky_D
1195	Fernández_A	2	Fernández_A
2597	Sheard_J	2	Sheard_J
1360	Kubát_M	2	Kubát_M
46	Kardos_J	2	Kardos_J
1288	Paass_G	2	Paass_G
1291	Tambovtsev_J	2	Tambovtsev_J
1292	Gonçalves_L	2	Gonçalves_L
1301	Ruecker_S	2	Ruecker_S
1246	Shi_Z	2	Shi_Z
1388	Dijk_T	2	Dijk_T
1179	Hasanaj_B	2	Hasanaj_B
1917	McKerrow_R	2	McKerrow_R
1381	Mueller_M	2	Mueller_M
1829	Mozgovoy_M	2	Mozgovoy_M
793	Sparck-Jones_K	2	Sparck-Jones_K
789	Cucchiarini_C	2	Cucchiarini_C
775	Dressler_W	2	Dressler_W
770	Suzuki_T	2	Suzuki_T
1845	Steger_S	2	Steger_S
1857	Langley_P	2	Langley_P
1862	Anderson_J	2	Anderson_J
759	Uzuner_Ö	2	Uzuner_Ö
751	Berwick_R	2	Berwick_R
1870	Maia_B	2	Maia_B
1876	Madrigal_J	2	Madrigal_J
1879	Butler_B	2	Butler_B
1880	Taves_E	2	Taves_E
1893	Escalante_H	2	Escalante_H
749	Kempe_V	2	Kempe_V
1901	Kruh_L	2	Kruh_L
1904	Burger_J	2	Burger_J
1916	Ekinci_E	2	Ekinci_E
1822	Suresh_V	2	Suresh_V
616	Perkins_R	2	Perkins_R
967	Blades_N	2	Blades_N
1602	Cartright_M	2	Cartright_M
809	Hatch_E	2	Hatch_E
3007	Russel_A	2	Russel_A
1785	Ross_A	2	Ross_A
3101	Bennett_J	2	Bennett_J
3325	Sarmento_L	2	Sarmento_L
2852	Reynar_J	2	Reynar_J
3150	Clement_T	2	Clement_T
3084	Fodor_J	2	Fodor_J
2983	Silva_R	2	Silva_R
2982	Cooper_R	2	Cooper_R
2611	Henderson-Frost_W	2	Henderson-Frost_W
3037	Martin_J	2	Martin_J
2713	Gallardo_B	2	Gallardo_B
3222	Michos_S	2	Michos_S
3170	Fernandez_A	2	Fernandez_A
2921	Grossman_M	2	Grossman_M
2858	Golcher_F	2	Golcher_F
3016	Roberts_A	2	Roberts_A
2831	Vrij_A	2	Vrij_A
2732	Polikarpov_A	2	Polikarpov_A
2789	Pothos_E	2	Pothos_E
2788	Marsden_J	2	Marsden_J
3113	Scholer_F	2	Scholer_F
3285	Murk-Jansen_S	2	Murk-Jansen_S
2962	Grozea_C	2	Grozea_C
3210	Smith_W	2	Smith_W
2667	Wu_D	2	Wu_D
2934	Justino_E	2	Justino_E
2701	Rastier_F	2	Rastier_F
816	Reynolds_D	2	Reynolds_D
3106	Clark_H	2	Clark_H
1241	Paepcke_A	2	Paepcke_A
3081	Kemp_K	2	Kemp_K
2978	Dalkilic_M	2	Dalkilic_M
3225	Hargevik_S	2	Hargevik_S
2690	Ramakrishnan_K	2	Ramakrishnan_K
2999	Winter_Y	2	Winter_Y
3186	Levitan_S	2	Levitan_S
2894	Maslov_V	2	Maslov_V
2940	Benedetto_D	2	Benedetto_D
2724	Sigelman_L	2	Sigelman_L
2806	Weinstein_S	2	Weinstein_S
2719	Quesada_J	2	Quesada_J
2997	Maxion_R	2	Maxion_R
2991	Skinner_K	2	Skinner_K
3331	Nirkhi_S	2	Nirkhi_S
3278	Efron_B	2	Efron_B
2884	Gamon_M	2	Gamon_M
3137	Laboreiro_G	2	Laboreiro_G
2812	Wright_S	2	Wright_S
2886	Dunsmore_H	2	Dunsmore_H
2761	Lipka_N	2	Lipka_N
2926	Shimoni_A	2	Shimoni_A
3100	Li_J	2	Li_J
3125	Fischer-Starcke_B	2	Fischer-Starcke_B
2834	Tufte_E	2	Tufte_E
2907	Brunner_A	2	Brunner_A
2634	Wimmer_G	2	Wimmer_G
3129	MacLennan_G	2	MacLennan_G
2730	Zhao_M	2	Zhao_M
2648	Lynch_G	2	Lynch_G
2683	Anstey_P	2	Anstey_P
2970	Fenstermaker_J	2	Fenstermaker_J
2746	Gehrke_G	2	Gehrke_G
2647	Uzuner_O	2	Uzuner_O
3012	Spassova_M	2	Spassova_M
2680	Martí_M	2	Martí_M
3160	Rosso_O	2	Rosso_O
3306	Stillinger_J	2	Stillinger_J
2674	Sabourin_C	2	Sabourin_C
0	Winograd_T	2	Winograd_T
128	Roper_M	2	Roper_M
1717	Cochran_W	2	Cochran_W
90	Unsworth_J	2	Unsworth_J
1735	Wyner_A	2	Wyner_A
1737	Aaronson_S	2	Aaronson_S
1739	Hearst_M	2	Hearst_M
829	Neijt_A	2	Neijt_A
1749	Miron_M	2	Miron_M
822	Brooks_R	2	Brooks_R
874	Bernstein_Y	2	Bernstein_Y
3219	Platt_J	2	Platt_J
2750	Dick_M	2	Dick_M
2828	Li_S	2	Li_S
2977	Thisted_R	2	Thisted_R
2862	Tirven-Gadum_V	2	Tirven-Gadum_V
3023	Ule_R	2	Ule_R
3257	Ernestus_M	2	Ernestus_M
3293	Grefenstette_G	2	Grefenstette_G
2671	Holmes_G	2	Holmes_G
3291	Jr_J	2	Jr_J
3117	Woods_W	2	Woods_W
3289	Lavergne_T	2	Lavergne_T
3027	Hamm_J	2	Hamm_J
3166	Calderone_B	2	Calderone_B
3126	Zhai_C	2	Zhai_C
2751	Watt_T	2	Watt_T
3207	Savatic_A	2	Savatic_A
3050	Pedersen_J	2	Pedersen_J
2900	Cutting_D	2	Cutting_D
3178	Tankard_J	2	Tankard_J
2822	Feiguina_O	2	Feiguina_O
2838	Osborn_A	2	Osborn_A
2752	Searls_D	2	Searls_D
3177	Mitra_P	2	Mitra_P
2972	Howald_B	2	Howald_B
3155	Shaban-Rafi_M	2	Shaban-Rafi_M
1242	Tanselle_G	2	Tanselle_G
1118	Richards_J	2	Richards_J
1240	Adorf_H	2	Adorf_H
2457	Nowson_S	2	Nowson_S
2462	Rocha_M	2	Rocha_M
2467	Hale_J	2	Hale_J
2468	Daly_C	2	Daly_C
2477	Criddle_C	2	Criddle_C
257	Mullin_J	2	Mullin_J
2481	Semino_E	2	Semino_E
2485	Majaranta_P	2	Majaranta_P
241	Mascol_C	2	Mascol_C
2487	Carletta_J	2	Carletta_J
262	Louwerse_M	2	Louwerse_M
451	Horgan_J	2	Horgan_J
410	Takçı_H	2	Takçı_H
1266	Richardson_D	2	Richardson_D
580	Zigdon_K	2	Zigdon_K
507	Cook_M	2	Cook_M
2156	Baldock_M	2	Baldock_M
504	Oliveira_E	2	Oliveira_E
503	Winspear_A	2	Winspear_A
2160	Ellegård_A	2	Ellegård_A
570	Li_X	2	Li_X
502	Vines_P	2	Vines_P
2169	Fagel_S	2	Fagel_S
592	Whissell_C	2	Whissell_C
228	Treschow_M	2	Treschow_M
276	Adler_M	2	Adler_M
2083	West_T	2	West_T
280	Goodman_J	2	Goodman_J
204	Holbrook_A	2	Holbrook_A
2532	MacKay_R	2	MacKay_R
196	Grieve_J	2	Grieve_J
183	Bendersky_M	2	Bendersky_M
218	Kilgarriff_A	2	Kilgarriff_A
157	Johnstone_B	2	Johnstone_B
2553	Raghavan_P	2	Raghavan_P
2556	Banks_D	2	Banks_D
2569	Kern_R	2	Kern_R
2572	Rumelhart_D	2	Rumelhart_D
132	Köhler_R	2	Köhler_R
2575	Carr_F	2	Carr_F
2576	Dolezel_L	2	Dolezel_L
2577	Holmes_K	2	Holmes_K
2546	Bradley_J	2	Bradley_J
2427	Karlgren_H	2	Karlgren_H
220	Munoz_E	2	Munoz_E
235	Stewart_L	2	Stewart_L
2437	Paskov_H	2	Paskov_H
288	Williams_R	2	Williams_R
287	Fitzpatrick_E	2	Fitzpatrick_E
284	Sapkota_U	2	Sapkota_U
283	Lee_J	2	Lee_J
556	Heydon_D	2	Heydon_D
2183	Horton_R	2	Horton_R
217	Rencher_A	2	Rencher_A
461	Heuser_R	2	Heuser_R
2235	Yang_A	2	Yang_A
2228	Magri-Mourgues_V	2	Magri-Mourgues_V
2045	Lai_J	2	Lai_J
2226	McCarthy_P	2	McCarthy_P
467	Glover_A	2	Glover_A
2071	Walker_M	2	Walker_M
470	Guthrie_L	2	Guthrie_L
2052	Stefanov_E	2	Stefanov_E
2057	Johnson_C	2	Johnson_C
2224	Siegel_S	2	Siegel_S
2105	Koolen_C	2	Koolen_C
482	Berger_A	2	Berger_A
478	Kirsten_M	2	Kirsten_M
2207	Kilgour_R	2	Kilgour_R
479	Zaka_B	2	Zaka_B
2205	Dharaskar_R	2	Dharaskar_R
2218	Bachenko_J	2	Bachenko_J
2213	Saquete_E	2	Saquete_E
2063	Baker_P	2	Baker_P
2070	Ullman_J	2	Ullman_J
2061	Pearsall_D	2	Pearsall_D
485	Debreceny_R	2	Debreceny_R
1239	Katsikas_S	2	Katsikas_S
2236	Zhu_Q	2	Zhu_Q
2237	Hall_C	2	Hall_C
2081	Pillay_S	2	Pillay_S
459	Mellet_S	2	Mellet_S
2168	Baker_M	2	Baker_M
563	Everson_R	2	Everson_R
2141	Wachal_R	2	Wachal_R
2240	McGregor_J	2	McGregor_J
28	Fine_J	2	Fine_J
2113	McWhorter_J	2	McWhorter_J
543	Johnson_R	2	Johnson_R
542	Novak_M	2	Novak_M
2124	Stevenson_B	2	Stevenson_B
2104	Caglioti_E	2	Caglioti_E
2128	Loreto_V	2	Loreto_V
2129	Yvon_F	2	Yvon_F
527	Čech_R	2	Čech_R
525	Gong_N	2	Gong_N
2103	Somoza_A	2	Somoza_A
562	Lebart_L	2	Lebart_L
2133	Roche_M	2	Roche_M
2135	Diab_M	2	Diab_M
2097	Chakraborty_T	2	Chakraborty_T
2186	Joshi_S	2	Joshi_S
500	Poesio_M	2	Poesio_M
2175	Frieder_O	2	Frieder_O
2192	Bethencourt_J	2	Bethencourt_J
2526	Stamou_C	2	Stamou_C
100	Austin_W	2	Austin_W
2510	Montoyo_A	2	Montoyo_A
1069	Hinton_G	2	Hinton_G
1046	Cantos-Gómez_P	2	Cantos-Gómez_P
80	Lovat_T	2	Lovat_T
1591	Keim_D	2	Keim_D
